token,tokenized,lemma,ne_label,pos
علي,على,عَلَى,B-PERS,prep
نور,نور,نُور,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
النهياوي,النهياوي,النهياوي,I-PERS,noun_prop
القاهري,القاهري,قاهِرِيّ,I-PERS,adj
الواعظ,الواعظ,واعِظ,O,noun
احد,أحد,أَحَد,O,noun
صوفية,صوفية,صُوفِيّ,O,adj
الجمالية,الجمالية,جَمالِيّ,O,adj
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
رجب,رجب,رَجَب,O,noun_prop
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
وسبعين,و+_سبعين,سَبْع,O,noun
وكان,و+_كان,كان,O,verb
ساكنا,ساكنا,ساكِن,O,adj
لا,لا,لا,O,part_neg
باس,بأس,بَأْس,O,noun
به,به,بِ,O,prep
من,من,مِن,O,prep
خيار,خيار,خِيار,O,noun
الوعاظ,الوعاظ,واعِظ,O,noun
صاهره,صاهره,صاهره,O,noun_prop
عبد,عبد,عَبْد,B-PERS,noun_prop
القادر,القادر,قادِر,I-PERS,noun_prop
الفاخوري,الفاخوري,فاخُورِيّ,I-PERS,noun_prop
على,على,عَلَى,O,prep
ابنته,ابنته,ٱِبْنَة,O,noun
وصبرت,و+_صبرت,صَبَر,O,verb
على,على,عَلَى,O,prep
بليته,بليته,بَلِي,O,verb
.,.,.,O,punc
