token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابراهيم,إبراهيم,إِبْراهِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
او,أو,أَو,O,conj
ابو,أبو,أَبُو,B-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
ووجدته,و+_وجدته,وَجَد,O,verb
بخطه,ب+_خطة,خُطَّة,O,noun
ولعلها,و+_لعلها,لَعَلَّ,O,verb_pseudo
كنية,ك+_نية,نِيَّة,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
الشطنوفي,الشطنوفي,الشطنوفي,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
والد,والد,والِد,O,noun
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
الماضي,الماضي,ماضِي,I-PERS,adj
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
بعد,بعد,بُعْد,O,noun
الخمسين,الخمسين,خَمْس,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
بشطنوف,بشطنوف,بشطنوف,B-LOC,noun_prop
في,في,فِي,O,prep
المنوفية,المنوفية,مَنُوفِيَّة,B-LOC,noun_prop
من,من,مِن,O,prep
الوجه,الوجه,وَجْه,O,noun
البحري,البحري,بَحْرِيّ,O,adj
وقدم,و+_قدم,قَدَّم,O,verb
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
شابا,شابا,شابّ,O,noun
فاشتغل,ف+_أشتغل,ٱِشْتَغَل,O,verb
بالفقه,ب+_الفقه,فِقْه,O,noun
والفرائض,و+_الفرائض,فَرِيضَة,O,noun
والعربية,و+_العربية,عَرَبِيّ,O,adj
والقراءات,و+_القراءات,قِراءَة,O,noun
وغيرها,و+_غيرها,غَيْر,O,noun
ولم,و+_لم,لَم,O,part_neg
يرزق,يرزق,رَزَق,O,verb
الاسناد,الإسناد,إِسْناد,O,noun
العالي,العالي,عالِي,O,adj
انما,إنما,إِنَّما,O,verb_pseudo
كان,كان,كان,O,verb
عنده,عنده,عِنْد,O,noun
عن,عن,عَن,O,prep
التقي,التقى,ٱِلْتَقَى,O,verb
الواسطي,الواسطي,الواسطي,I-PERS,noun_prop
ونحوه,و+_نحوه,نَحْو,O,noun
ومهر,و+_مهر,مَهْر,O,noun
في,في,فِي,O,prep
العربية,العربية,عَرَبِيّ,O,adj
والفرائض,و+_الفرائض,فَرِيضَة,O,noun
وتصدر,و+_تصدر,أَصْدَر,O,verb
في,في,فِي,O,prep
القراءات,القراءات,قِراءَة,O,noun
بالجامع,ب+_الجامع,جامِع,O,noun
الطولوني,الطولوني,الطولوني,O,noun_prop
وفي,و+_في,فِي,O,prep
الحديث,الحديث,حَدِيث,O,noun
بالشيخونية,بالشيخونية,بالشيخونيه,B-PERS,noun_prop
وانتفع,و+_أنتفع,ٱِنْتَفَع,O,verb
به,به,بِ,O,prep
الطلبة,الطلبة,طالِب,O,noun
سيما,سيما,سِيَّما,O,adv
في,في,فِي,O,prep
العربية,العربية,عَرَبِيّ,O,adj
لانتصابه,ل+_انتصابه,ٱِنْتِصاب,O,noun
لاشغالهم,ل+_أشغالهم,شُغْل,O,noun
بجامع,ب+_جامع,جامِع,O,noun
الازهر,الأزهر,أَزْهَر,B-ORG,noun
تبرعا,تبرعا,تَبَرَّع,O,verb
وكان,و+_كان,كان,O,verb
كثير,كثير,كَثِير,O,noun
التواضع,التواضع,تَواضُع,O,noun
مشكور,مشكور,مَشْكُور,O,adj
السيرة,السيرة,سِيرَة,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
ليلة,ليلة,لَيْلَة,O,noun
الاثنين,الاثنين,ٱِثْنَيْنِ,O,noun_prop
سادس,سادس,سادِس,O,adj
عشري,عشري,عَشَرَة,O,noun
ربيع,ربيع,رَبِيع,O,noun_prop
الاول,الأول,أَوَّل,O,adj
سنة,سنة,سَنَة,O,noun
اثنتين,ٱثنتين,ٱِثْنَتانِ,O,adj
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
بعد,بعد,بُعْد,O,noun
علة,علة,عِلَّة,O,noun
طويلة,طويلة,طَوِيل,O,adj
وقد,و+_قد,قَدْ,O,part_verb
قارب,قارب,قارِب,O,noun
الثمانين,الثمانين,ثَمانِي,O,noun
.,.,.,O,punc
ذكره,ذكره,ذَكَر,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
في,في,فِي,O,prep
انبائه,أنبائه,نَبَأ,O,noun
والمقريزي,والمقريزي,والمقريزي,B-PERS,noun_prop
في,في,فِي,O,prep
عقوده,عقوده,عَقْد,O,noun
وكرره,و+_كرره,كَرَّر,O,verb
وقال,و+_قال,قال,O,verb
:,:,:,O,punc
كان,كان,كان,O,verb
مشكور,مشكور,مَشْكُور,O,adj
السيرة,السيرة,سِيرَة,O,noun
معروفا,معروفا,مَعْرُوف,O,adj
