token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
ابو,أبو,أَبُو,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
الدميري,الNOAN,دميري,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
المحلي,المحلي,مَحَلِّيّ,O,adj
المالكي,المالكي,مالِكِيّ,B-PERS,noun
ثم,ثم,ثُمَّ,O,adv
الشافعي,الشافعي,شافِعِيّ,B-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
كتيلة,كتيلة,كتيله,I-PERS,noun_prop
بضم,ب+_ضم,ضَمّ,O,noun
الكاف,الكاف,كاف,O,noun
ثم,ثم,ثُمَّ,O,adv
مثناة,مثناة,مُثَنَّى,O,noun
مفتوحة,مفتوحة,مَفْتُوح,O,adj
واخره,و+_آخره,آخَر,O,adj
لام,ل+_أم,أُمّ,O,noun
.,.,.,O,punc
نشا,نشأ,شَأَو,O,verb
وتفقه,و+_تفقه,فاق,O,verb
بالولي,ب+_الولي,وَلِيّ,B-PERS,noun
العراقي,العراقي,عِراقِيّ,O,adj
والشمس,و+_الشمس,شَمْس,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
النصار,النصار,ناصِر,I-PERS,noun
نزيل,نزيل,أَزال,O,verb
القطبية,القطبية,قُطْبِيّ,O,adj
وغيرهما,و+_غيرهما,غَيْر,O,noun
،,،,،,O,punc
واخذ,و+_أخذ,أَخَذ,O,verb
الفرائض,الفرائض,فَرِيضَة,O,noun
والحساب,و+_الحساب,حِساب,O,noun
وغيرهما,و+_غيرهما,غَيْر,O,noun
عن,عن,عَن,O,prep
ناصر,ناصر,ناصِر,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
البارنباري,البارنباري,البارنباري,I-PERS,noun_prop
وصحب,و+_صحب,صَحِب,O,verb
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
الحنفي,الحنفي,حَنَفِيّ,I-PERS,noun_prop
وصاهره,وصاهره,وصاهره,O,noun_prop
على,على,عَلَى,O,prep
ابنته,ابنته,ٱِبْنَة,O,noun
فانجب,ف+_أنجب,أَنْجَب,O,verb
منها,منها,مِن,O,prep
ولده,ولده,وَلَد,O,noun
ابا,أبا,أَب,B-PERS,noun
الغيث,الغيث,غَيْث,I-PERS,noun
محمدا,محمدا,محمدا,B-PERS,noun_prop
وانتفع,و+_أنتفع,ٱِنْتَفَع,O,verb
بصاحبه,ب+_صاحبة,صاحِب,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
العباس,العباس,عَبّاس,I-PERS,noun_prop
السرسي,السرسي,السرسي,I-PERS,noun_prop
وابتنى,و+_أبتني,أَبَى,O,verb
لنفسه,ل+_نفسه,نَفْس,O,noun
بالمنشية,بالمنشية,بالمنشيه,O,noun_prop
المجاورة,المجاورة,مُجاوِر,O,noun
للمحلة,ل+_المحلة,مَحَلَّة,O,noun
جامعا,جامعا,جامِع,O,noun
واقام,و+_أقام,أَقام,O,verb
به,به,بِ,O,prep
يدرس,يدرس,دَرَس,O,verb
ويفتي,و+_يفتي,أَفْتَى,O,verb
ويربي,و+_يربي,رَبَّى,O,verb
المريدين,المريدين,مُرِيد,O,noun
بل,بل,بَل,O,conj
ويعظ,و+_يعظ,وَعَظ,O,verb
يوما,يوما,يَوْم,O,noun
في,في,فِي,O,prep
الاسبوع,الأسبوع,أُسْبُوع,O,noun
مع,مع,مَع,O,prep
المحافظة,المحافظة,مُحافَظَة,O,noun
على,على,عَلَى,O,prep
الخير,الخير,خَيْر,O,noun
والعبادة,و+_العبادة,عِبادَة,O,noun
والاوراد,و+_الأوراد,وِرْد,O,noun
والذكر,و+_الذكر,ذَكَر,O,noun
واشتماله,واشتماله,واشتماله,O,noun_prop
على,على,عَلَى,O,prep
مزيد,مزيد,مَزِيد,O,noun
التواضع,التواضع,تَواضُع,O,noun
وحسن,و+_حسن,حَسَن,O,noun_prop
السمت,السمت,سَمْت,O,noun
وبهاء,و+_بهاء,بَهاء,O,noun
المنظر,المنظر,مَنْظَر,O,noun
واكرام,و+_إكرام,إِكْرام,O,noun
الوافدين,الوافدين,وافِد,O,noun
وتقلله,و+_تقلله,قَلَّل,O,verb
من,من,مِن,O,prep
الدنيا,الدنيا,دُنْيا,O,noun
وقد,و+_قد,قَدْ,O,part_verb
لقيته,لقيته,لَقِي,O,verb
بجامعه,ب+_جامعة,جامِعَة,O,noun
المذكور,المذكور,مَذْكُور,O,adj
وسمعت,و+_سمعت,سَمِع,O,verb
من,من,مِن,O,prep
فوائده,فوائده,فائِدَة,O,noun
وعمر,و+_عمر,عُمَر,O,noun_prop
طويلا,طويلا,طَوِيل,O,adj
وضعفت,و+_ضعفت,ضَعُف,O,verb
حركته,حركته,حَرَكَة,O,noun
الى,إلى,إِلَى,O,prep
