token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحيم,الرحيم,رَحِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
المصري,المصري,مِصْرِيّ,I-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
المنهاجي,المنهاجي,المنهاجي,I-PERS,noun_prop
وهي,و+_هي,هِيَ,O,pron
شهرة,شهرة,شُهْرَة,O,noun
جده,جده,جَدّ,O,noun
لكونه,ل+_كونه,كَوْن,O,noun
يحفظ,يحفظ,حَفِظ,O,verb
المنهاج,المنهاج,مِنْهاج,O,noun
اما,أما,أَمّا,O,part_focus
ابوه,أبوه,أَب,O,noun
فكان,ف+_كان,كان,O,verb
اعجوبة,أعجوبة,أُعْجُوبَة,O,noun
في,في,فِي,O,prep
حسن,حسن,حَسَن,O,noun_prop
الاذان,الآذان,أُذُن,O,noun
مشهورا,مشهورا,مَشْهُور,O,adj
بذلك,ب+_ذلك,ذٰلِكَ,O,pron_dem
يضرب,يضرب,ضَرَب,O,verb
به,به,بِ,O,prep
المثل,المثل,مَثَل,O,noun
في,في,فِي,O,prep
حسن,حسن,حَسَن,O,noun_prop
الصوت,الصوت,صَوْت,O,noun
،,،,،,O,punc
وهو,و+_هو,هُوَ,O,pron
سبط,سبط,سَبِط,O,adj
الشمس,الشمس,شَمْس,B-PERS,noun
بن,بن,بِن,O,noun_prop
اللبان,اللبان,لَبَن,I-PERS,noun
ولذا,و+_لذا,لَذِيذ,O,noun
كان,كان,كان,O,verb
ابنه,ابنه,ٱِبْن,O,noun
صاحب,صاحب,صاحِب,O,noun
الترجمة,الترجمة,تَرْجَمَة,O,noun
يعرف,يعرف,عَرَف,O,verb
ايضا,أيضا,أَيْض,O,noun
بسبط,ب+_سبط,سَبِط,O,adj
اللبان,اللبان,لَبَن,O,noun
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
سنة,سنة,سَنَة,O,noun
اثنتين,ٱثنتين,ٱِثْنَتانِ,O,adj
وسبعين,و+_سبعين,سَبْع,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
تقريبا,تقريبا,تَقْرِيب,O,noun
او,أو,أَو,O,conj
التي,التي,الَّذِي,O,pron_rel
قبلها,قبلها,قِبَل,O,noun
ومات,و+_مآت,مَأْتَى,O,noun
ابوه,أبوه,أَب,O,noun
وهو,و+_هو,هُوَ,O,pron
صغير,صغير,صَغِير,O,noun
فنشا,ف+_نشأ,شَأَو,O,verb
يتيما,يتيما,يَتِيم,O,noun
ذكره,ذكره,ذَكَر,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
في,في,فِي,O,prep
انبائه,أنبائه,نَبَأ,O,noun
وقال,و+_قال,قال,O,verb
انه,أنه,أَنَّ,O,conj_sub
اشتغل,أشتغل,ٱِشْتَغَل,O,verb
قديما,قديما,قَدِيم,O,adj
واخذ,و+_أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
مشايخ,مشايخ,شَيْخ,O,noun
العصر,العصر,عَصْر,O,noun
كالعز,ك+_العز,عِزّ,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
ابن,ابن,ٱِبْن,I-PERS,noun_prop
جماعة,جماعة,جَماعَة,I-PERS,noun
والشمس,و+_الشمس,شَمْس,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
القطان,القطان,قِطّ,I-PERS,noun
وقرا,و+_قرآ,قَرَأ,O,verb
عليه,عليه,عَلَى,O,prep
صحيح,صحيح,صَحِيح,O,adj
البخاري,البخاري,بُخارِيّ,B-MISC,adj
بحضوري,ب+_حضوري,حُضُور,O,noun
بل,بل,بَل,O,conj
قرا,قرآ,قَرَأ,O,verb
على,على,عَلَى,O,prep
ترجمة,ترجمة,تَرْجَمَة,O,noun
البخاري,البخاري,بُخارِيّ,B-MISC,adj
من,من,مِن,O,prep
جمعي,جمعي,جَمْع,B-PERS,noun
يوم,يوم,يَوْم,O,noun
الختم,الختم,خَتْم,O,noun
،,،,،,O,punc
وتعاني,و+_تعاني,عانَى,O,verb
نظم,نظم,نَظْم,O,noun
الشعر,الشعر,شِعْر,O,noun
فتمهر,ف+_تمهر,مَهَر,O,verb
فيه,فيه,فِي,O,prep
وانشا,و+_أنشأ,أَنْشَأ,O,verb
عدة,عدة,عِدَّة,O,adj
قصائد,قصائد,قَصِيدَة,O,noun
ومقاطيع,و+_مقاطيع,مَقْطُوعَة,O,noun
وكذا,و+_كذا,كَذا,O,conj
مهر,مهر,مَهْر,O,noun
في,في,فِي,O,prep
الفقه,الفقه,فِقْه,O,noun
واصوله,و+_أصوله,أَصْل,O,noun
وعمل,و+_عمل,عَمِل,O,verb
المواعيد,المواعيد,مِيعاد,O,noun
وشغل,و+_شغل,شُغْل,O,noun
الناس,الناس,ناس,O,noun
،,،,،,O,punc
ولزم,و+_لزم,لَزِم,O,verb
باخرة,باخرة,باخِرَة,O,noun
جامع,جامع,جامِع,O,noun
عمر,عمر,عُمَر,B-PERS,noun_prop
