token,tokenized,lemma,ne_label,pos
علي,على,عَلَى,B-PERS,prep
العلاء,العلاء,عَلاء,I-PERS,noun
ابو,أبو,أَبُو,I-PERS,noun_prop
الحسن,الحسن,حَسَن,I-PERS,noun_prop
الكرماني,الكرماني,الكرماني,I-PERS,noun_prop
الشافعي,الشافعي,شافِعِيّ,O,adj
.,.,.,O,punc
قدم,قدم,قَدَّم,O,verb
من,من,مِن,O,prep
كرمان,ك+_رمان,رُمّان,B-LOC,noun
الى,إلى,إِلَى,O,prep
دمشق,دمشق,دِمَشْق,B-LOC,noun_prop
بعد,بعد,بُعْد,O,noun
الاربعين,الأربعين,أَرْبَع,O,noun
فنزل,ف+_نزل,نَزَل,O,verb
البادرائية,البادرائية,البادرائيه,B-LOC,noun_prop
منها,منها,مِن,O,prep
وقرئ,وقرئ,وقرئ,O,noun_prop
عليه,عليه,عَلَى,O,prep
التلخيص,التلخيص,تَلْخِيص,O,noun
وتفسير,و+_تفسير,تَفْسِير,O,noun
البيضاوي,البيضاوي,بَيْضاوِيّ,O,adj
وغير,و+_غير,غَيْر,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
وكان,و+_كان,كان,O,verb
ممن,ممن,مِن,O,prep
اخذ,أخذ,أَخَذ,O,verb
عنه,عنه,عَن,O,prep
النجم,النجم,نَجْم,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
قاضي,قاضي,قاضِي,I-PERS,noun
عجلون,عجلون,عَجْلُون,I-PERS,noun_prop
،,،,،,O,punc
ثم,ثم,ثُمَّ,O,adv
تحول,تحول,تَحَوَّل,O,verb
الى,إلى,إِلَى,O,prep
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
وصار,و+_صار,صار,O,verb
بها,بها,بِ,O,prep
شيخ,شيخ,شَيْخ,O,noun
الشيوخ,الشيوخ,شَيْخ,O,noun
بالبسطامية,بالبسطامية,بالبسطاميه,B-PERS,noun_prop
واشتهر,و+_أشتهر,ٱِشْتَهَر,O,verb
بمزيد,ب+_مزيد,مَزِيد,O,noun
الفضيلة,الفضيلة,فَضِيلَة,O,noun
فاستقر,ف+_أستقر,ٱِسْتَقَرّ,O,verb
به,به,بِ,O,prep
الظاهر,الظاهر,ظاهِر,B-PERS,noun
جقمق,جقمق,جقمق,I-PERS,noun_prop
بسفارة,ب+_سفارة,سِفارَة,O,noun
الشيخ,الشيخ,شَيْخ,O,noun_prop
على,على,عَلَى,B-PERS,prep
العجمي,العجمي,عَجَمِيّ,I-PERS,noun_prop
المحتسب,المحتسب,مُحْتَسِب,O,noun
في,في,فِي,O,prep
مشيخة,مشيخة,مَشْيَخَة,O,noun
سعيد,سعيد,سَعِيد,B-PERS,noun_prop
السعداء,السعداء,سَعِيد,I-PERS,adj
بعد,بعد,بُعْد,O,noun
عزل,عزل,عَزْل,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
الفتح,الفتح,فَتْح,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
القاياتي,القاياتي,القاياتي,I-PERS,noun_prop
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
مات,مات,مات,O,verb
بالطاعون,ب+_الطاعون,طاعُون,B-LOC,noun
في,في,فِي,O,prep
ثاني,ثاني,ثانِي,O,adj
صفر,صفر,صِفْر,O,noun
سنة,سنة,سَنَة,O,noun
ثلاث,ثلاث,ثَلاث,O,adj
وخمسين,و+_خمسين,خَمْس,O,noun
،,،,،,O,punc
وكان,و+_كان,كان,O,verb
فاضلا,فاضلا,فاضَل,O,verb
علامة,علامة,عَلامَة,O,noun
صالحا,صالحا,صالِح,O,adj
خيرا,خيرا,خَيْر,O,noun
ساكنا,ساكنا,ساكِن,O,adj
منجمعا,منجمعا,منجمعا,O,noun_prop
محمود,محمود,مَحْمُود,O,noun_prop
السيرة,السيرة,سِيرَة,O,noun
حضرت,حضرت,حَضَر,O,verb
دروسه,دروسه,دَرْس,O,noun
مع,مع,مَع,O,prep
الفتحي,الفتحي,الفتحي,B-PERS,noun_prop
وبلغني,و+_بلغني,بَلَغ,O,verb
ان,أن,أَنَّ,O,conj_sub
من,من,مِن,O,prep
شيوخه,شيوخه,شَيْخ,O,noun
سعد,سعد,سَعْد,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
لر,لر,لر,I-PERS,noun_prop
من,من,مِن,O,prep
طلبة,طلبه,طَلَب,O,noun
التفتازاني,التفتازاني,التفتازاني,O,noun_prop
وانه,و+_أنه,أَنَّ,O,conj_sub
كان,كان,كان,O,verb
يحفظ,يحفظ,حَفِظ,O,verb
المشكاة,المشكاة,مِشْكاة,O,noun
ويجيد,و+_يجيد,أَجاد,O,verb
اقراء,إقراء,إِقْراء,O,noun
الكشاف,الكشاف,كَشّاف,O,noun
والبيضاوي,و+_البيضاوي,بَيْضاوِيّ,B-PERS,adj
وانه,و+_أنه,أَنَّ,O,conj_sub
لما,ل+_ما,ما,O,pron_rel
مات,مات,مات,O,verb
وجدت,وجدت,وَجَد,O,verb
له,له,لِ,O,prep
دراهم,دراهم,دَرَى,O,verb
كثيرة,كثيرة,كَثِير,O,noun
وانكر,و+_أنكر,أَنْكَر,O,verb
السلطان,السلطان,سُلْطان,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
فالله,ف+_الله,اللَّه,O,noun_prop
اعلم,أعلم,عَلِم,O,verb
.,.,.,O,punc
