token,tokenized,lemma,ne_label,pos
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
الشهاب,الشهاب,شِهاب,I-PERS,noun_prop
العروفي,العروفي,العروفي,I-PERS,noun_prop
الدمشقي,الدمشقي,دِمَشْقِيّ,O,adj
الصالحي,الNOAN,صالحي,O,noun_prop
الحنبلي,الحنبلي,حَنْبَلِيّ,O,adj
صهر,صهر,صِهْر,O,noun
الجمال,الجمال,جَمال,B-PERS,noun
الباعوني,الباعوني,الباعوني,I-PERS,noun_prop
ونقيبه,و+_نقيبه,نَقِيب,O,noun
ويعرف,و+_يعرف,عَرَف,O,verb
بالعروفي,بالعروفي,بالعروفي,B-PERS,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
جمادى,جمادى,جُمادَى,O,noun_prop
الاولى,الأولى,أُولَى,O,adj
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
بالصالحية,بالصالحية,بالصالحيه,B-LOC,noun_prop
وشنا,و+_شنا,شَنّ,O,verb
بها,بها,بِ,O,prep
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
والعمدة,و+_العمدة,عُمْدَة,O,noun
وحضر,و+_حضر,حَضَر,O,verb
فيها,فيها,فِي,O,prep
عند,عند,عِنْد,O,noun
التقي,التقى,ٱِلْتَقَى,O,verb
ابن,ابن,ٱِبْن,B-PERS,noun_prop
قندس,قندس,قُنْدُس,I-PERS,noun
وسمع,و+_سمع,سَمِع,O,verb
على,على,عَلَى,O,prep
عبد,عبد,عَبْد,B-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
خليل,خليل,خَلِيل,I-PERS,noun_prop
الحرستاني,الحرستاني,الحرستاني,I-PERS,noun_prop
سابع,سابع,سابِع,O,adj
حديث,حديث,حَدِيث,O,noun
شيبان,شيبان,شَيْبان,B-PERS,noun
وحدث,و+_حدث,حَدَث,O,noun
به,به,بِ,O,prep
سمعه,سمعه,سَمِع,O,verb
منه,منه,مِن,O,prep
الطلبة,الطلبة,طالِب,O,noun
قراته,قرأته,قَرَأ,O,verb
عليه,عليه,عَلَى,O,prep
ببرزة,ببرزة,ببرزه,B-LOC,noun_prop
من,من,مِن,O,prep
ضواحي,ضواحي,ضاحِيَة,O,noun
الشام,الشام,شام,B-LOC,noun_prop
وكان,و+_كان,كان,O,verb
قد,قد,قَدْ,O,part_verb
تعانى,تعاني,عانَى,O,verb
الشروط,الشروط,شَرْط,O,noun
وباشر,و+_باشر,باشَر,O,verb
النقابة,النقابة,نِقابَة,O,noun
عند,عند,عِنْد,O,noun
صهره,صهره,صِهْر,O,noun
فحمدت,ف+_حمدت,حَمِد,O,verb
سيرته,سيرته,سِيرَة,O,noun
،,،,،,O,punc
وحج,و+_حج,حَجّ,O,noun
غير,غير,غَيْر,O,noun
مرة,مرة,مَرَّة,O,noun
وام,و+_أم,أُمّ,O,noun_prop
بالصاحبة,ب+_الصاحبة,صاحِب,O,noun
ونعم,و+_نعم,نَعَم,O,interj
الرجل,الرجل,رَجُل,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
بعد,بعد,بُعْد,O,noun
السبعين,السبعين,سَبْع,O,noun
.,.,.,O,punc
