token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
عثمان,عثمان,عُثْمان,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
البدرشي,البدرشي,البدرشي,I-PERS,noun_prop
الاصل,الأصل,أَصْل,O,noun
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
القرافي,القرافي,القرافي,I-PERS,noun_prop
الشافعي,الشافعي,شافِعِيّ,O,adj
الماضي,الماضي,ماضِي,O,adj
ابوه,أبوه,أَب,O,noun
ويعرف,و+_يعرف,عَرَف,O,verb
كهو,ك+_هو,هُو,B-PERS,noun_prop
بالبدرشي,بالبدرشي,بالبدرشي,B-PERS,noun_prop
.,.,.,O,punc
ممن,ممن,مِن,O,prep
حفظ,حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
والمنهاج,و+_المنهاج,مِنْهاج,O,noun
والفية,و+_إلفيه,إِلْف,B-PERS,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
ملك,ملك,مَلِك,I-PERS,noun
وغيرهما,و+_غيرهما,غَيْر,O,noun
.,.,.,O,punc
ومات,و+_مآت,مَأْتَى,O,noun
ابوه,أبوه,أَب,O,noun
وهو,و+_هو,هُوَ,O,pron
صغير,صغير,صَغِير,O,noun
فاضيفت,ف+_أضيفت,أَضاف,O,verb
جهاته,جهاته,جِهَة,O,noun
له,له,لِ,O,prep
وناب,و+_نأب,أَبَى,O,verb
عنه,عنه,عَن,O,prep
المحيوي,المحيوي,المحيوي,B-PERS,noun_prop
الدماطي,الدماطي,الدماطي,I-PERS,noun_prop
في,في,فِي,O,prep
تدريس,تدريس,تَدْرِيس,O,noun
الازهر,الأزهر,أَزْهَر,B-ORG,noun
بل,بل,بَل,O,conj
زوجه,زوجة,زَوْجَة,O,noun
ابنته,ابنته,ٱِبْنَة,O,noun
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
استقل,استقل,ٱِسْتَقَلّ,O,verb
وباشر,و+_باشر,باشَر,O,verb
فكان,ف+_كان,كان,O,verb
يتحفظ,يتحفظ,تَحَفَّظ,O,verb
الدرس,الدرس,دَرْس,O,noun
من,من,مِن,O,prep
القطعة,القطعة,قِطْعَة,O,noun
بمراجعة,ب+_مراجعة,مُراجَعَة,O,noun
الجوجري,الجوجري,الجوجري,B-PERS,noun_prop
والبكري,و+_البكري,بَكْرِيّ,B-PERS,noun_prop
والمناوي,و+_المناوي,مُناوِي,B-PERS,adj
والسنتاوي,والسنتاوي,والسنتاوي,B-PERS,noun_prop
وكذا,و+_كذا,كَذا,O,conj
الديمي,الديمي,الديمي,B-PERS,noun_prop
فيما,فيما,ما,O,conj_sub
يتعلق,يتعلق,تَعَلَّق,O,verb
بالحديث,ب+_الحديث,حَدِيث,O,noun
ونحوه,و+_نحوه,نَحْو,O,noun
لكونه,ل+_كونه,كَوْن,O,noun
وكذا,و+_كذا,كَذا,O,conj
البهاء,البهاء,بَهاء,B-PERS,noun
المشهدي,المشهدي,المشهدي,I-PERS,noun_prop
من,من,مِن,O,prep
المنزلين,المنزلين,مَنْزِل,O,noun
عنده,عنده,عِنْد,O,noun
.,.,.,O,punc
وحج,و+_حج,حَجّ,O,noun
وجاور,و+_جاور,جاوَر,O,verb
قليلا,قليلا,قَلِيل,O,adj
وانقطع,و+_أنقطع,ٱِنْقَطَع,O,verb
بزاوية,ب+_زاوية,زاوِيَة,O,noun
الجبرتي,الجبرتي,الجبرتي,B-PERS,noun_prop
من,من,مِن,O,prep
القرافة,القرافة,قَرافَة,O,noun_prop
على,على,عَلَى,O,prep
خير,خير,خَيْر,O,noun
واستقامة,و+_استقامة,ٱِسْتِقامَة,O,noun
وسكون,و+_سكون,سُكُون,O,noun
.,.,.,O,punc
