token,tokenized,lemma,ne_label,pos
عمر,عمر,عُمَر,B-PERS,noun_prop
زين,زين,زَيْن,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
الدمشقي,الدمشقي,دِمَشْقِيّ,I-PERS,adj
الحنبلي,الحنبلي,حَنْبَلِيّ,I-PERS,adj
نقيب,نقيب,نَقِيب,O,noun
الرسل,الرسل,رَسُول,O,noun
وخادم,و+_خادم,خادِم,O,noun
قضاة,قضاة,قاضِي,O,noun
الحنابلة,الحنابلة,حَنْبَلِيّ,B-ORG,noun_prop
.,.,.,O,punc
كتب,كتب,كَتَب,O,verb
عنه,عنه,عَن,O,prep
البدري,البدري,البدري,B-PERS,noun_prop
في,في,فِي,O,prep
مجموعة,مجموعة,مَجْمُوعَة,O,noun
قوله,قوله,قَوْل,O,noun
:,:,:,O,punc
