token,tokenized,lemma,ne_label,pos
علي,على,عَلَى,B-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
وهيب,و+_هيب,هَيَّب,I-PERS,verb
الفاسكوري,الفاسكوري,الفاسكوري,I-PERS,noun_prop
الفران,الفران,فَرّان,O,noun_prop
بها,بها,بِ,O,prep
ويعرف,و+_يعرف,عَرَف,O,verb
بالحشاش,ب+_الحشاش,حُشاش,O,noun
.,.,.,O,punc
عامي,عامي,عامِي,O,noun_prop
يزعم,يزعم,زَعَم,O,verb
مع,مع,مَع,O,prep
شدة,شدة,شِدَّة,O,noun
عاميته,عاميته,عامِّيّ,O,adj
انه,أنه,أَنَّ,O,conj_sub
قيم,قيم,قِيمَة,O,noun
زمانه,زمانه,زَمان,O,noun
في,في,فِي,O,prep
فن,فن,فَنّ,O,noun
الادب,الأدب,أَدَب,O,noun
بحيث,ب+_حيث,حَيْثُ,O,conj
يسخر,يسخر,سَخَّر,O,verb
به,به,بِ,O,prep
اهل,أهل,أَهْل,O,noun
بلده,بلده,بَلَد,O,noun
وهو,و+_هو,هُوَ,O,pron
حقيق,حقيق,حَقِيق,O,noun
بذلك,ب+_ذلك,ذٰلِكَ,O,pron_dem
وقد,و+_قد,قَدْ,O,part_verb
لقيته,لقيته,لَقِي,O,verb
بها,بها,بِ,O,prep
فكتبت,ف+_كتبت,كَتَب,O,verb
عنه,عنه,عَن,O,prep
قوله,قوله,قَوْل,O,noun
:,:,:,O,punc
%,%,%,O,punc
وغير,و+_غير,غَيْر,O,noun
هذا,هذا,هٰذا,O,pron_dem
من,من,مِن,O,prep
نمطه,نمطه,نَمَط,O,noun
عفا,عفا,عَفا,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
عنه,عنه,عَن,O,prep
.,.,.,O,punc
