token,tokenized,lemma,ne_label,pos
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
سفري,سفري,سَفَر,I-PERS,noun
الامام,الإمام,إِمام,O,noun
شهاب,شهاب,شِهاب,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
.,.,.,O,punc
سمع,سمع,سَمِع,O,verb
هو,هو,هُوَ,O,pron
وصهره,و+_صهره,صِهْر,O,noun
برهان,برهان,بُرْهان,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
على,على,عَلَى,O,prep
شيخنا,شيخنا,شَيْخ,O,noun
المتباينات,المتباينات,مُتَبايِن,O,noun
له,له,لِ,O,prep
بقراءة,ب+_قراءة,قِراءَة,O,noun
يحيى,يحيى,يَحْيَى,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
فهد,فهد,فَهْد,I-PERS,noun_prop
.,.,.,O,punc
