token,tokenized,lemma,ne_label,pos
بلقيس,بلقيس,بِلْقِيس,B-PERS,noun_prop
ابنة,ابنة,ٱِبْنَة,O,noun
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
قشقار,قشقار,قشقار,I-PERS,noun_prop
القردمى,القردمى,القردمي,I-PERS,noun_prop
اخت,أخت,أُخْت,O,noun
يوسف,يوسف,يُوسِف,B-PERS,noun_prop
تزوجها,تزوجها,تَزَوَّج,O,verb
الشيخ,الشيخ,شَيْخ,O,noun_prop
سيف,سيف,سَيْف,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
الحنفى,الحنفي,حَنَفِيّ,I-PERS,noun_prop
فولدت,ف+_ولدت,وَلَد,O,verb
له,له,لِ,O,prep
مباركة,مباركة,مُبارَك,O,noun
وغيرها,و+_غيرها,غَيْر,O,noun
؛,؛,؛,O,punc
وسمعت,و+_سمعت,سَمِع,O,verb
على,على,عَلَى,O,prep
ام,أم,أَم,B-PERS,conj
هانئ,هانئ,هانِئ,I-PERS,adj
والدة,والدة,والِد,O,noun
زوجها,زوجها,زَوْج,O,noun
وغيرها,و+_غيرها,غَيْر,O,noun
مما,مما,مِن,O,prep
كنا,كنا,كان,O,verb
نحضره,نحضره,حَضَّر,O,verb
معها,معها,مَع,O,prep
وماتت,و+_ماتت,مات,O,verb
بعده,بعده,بُعْد,O,noun
