token,tokenized,lemma,ne_label,pos
خديجة,خديجة,خَدِيجَة,B-PERS,noun_prop
ابنة,ابنة,ٱِبْنَة,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
البدرشينى,البدرشينى,البدرشيني,I-PERS,noun_prop
الاصل,الأصل,أَصْل,O,noun
الغزى,الغزي,غَزِّيّ,O,adj
ويعرف,و+_يعرف,عَرَف,O,verb
ابوها,أبوها,أَب,O,noun
بالعجوى,بالعجوى,بالعجوي,B-PERS,noun_prop
نسبة,نسبة,نِسْبَة,O,noun
اما,أما,أَمّا,O,part_focus
لبيع,ل+_بيع,بَيْع,O,noun
العجوة,العجوة,عَجْوَة,O,noun
او,أو,أَو,O,conj
جلبها,جلبها,جَلْب,O,noun
.,.,.,O,punc
ولدت,ولدت,وَلَد,O,verb
بغزة,ب+_غزة,غَزَّة,B-LOC,noun_prop
وكانت,و+_كانت,كان,O,verb
امها,أمها,أُمّ,O,noun
من,من,مِن,O,prep
بيت,بيت,بَيْت,O,noun_prop
نائبها,نائبها,نائِب,O,noun
فلما,ف+_لما,لَمّا,O,conj
ماتت,ماتت,مات,O,verb
حولت,حولت,حَوَّل,O,verb
منها,منها,مِن,O,prep
لعمها,ل+_عمها,عَمّ,O,noun
وكان,و+_كان,كان,O,verb
يقال,يقال,قال,O,verb
له,له,لِ,O,prep
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
الكنتاني,الكنتاني,الكنتاني,I-PERS,noun_prop
وهو,و+_هو,هُوَ,O,pron
كابيها,ك+_أبيها,أَب,O,noun
من,من,مِن,O,prep
رجال,رجال,رَجُل,O,noun
البدرشين,البدرشين,البدرشين,B-LOC,noun_prop
ومن,و+_من,مِن,O,prep
ذوى,ذوي,ذُو,O,noun
اليسار,اليسار,يَسار,O,noun
ممن,ممن,مِن,O,prep
يسكن,يسكن,سَكَن,O,verb
بملك,ب+_ملك,مَلِك,O,noun
له,له,لِ,O,prep
جوار,جوار,جِوار,O,noun
سيدى,سيدي,سَيِّد,O,noun_prop
ايوب,أيوب,أَيُّوب,B-PERS,noun_prop
الانصاري,الأنصاري,أَنْصارِيّ,I-PERS,noun_prop
من,من,مِن,O,prep
الحسينية,الحسينية,الحسينيه,B-LOC,noun_prop
فنشات,ف+_نشأت,نَشَأ,O,verb
في,في,فِي,O,prep
خدمته,خدمته,خِدْمَة,O,noun
يتيمة,يتيمة,يَتِيم,O,noun
وتزوجها,و+_تزوجها,تَزَوَّج,O,verb
اخى,أخي,أَخ,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
القادر,القادر,قادِر,I-PERS,noun_prop
في,في,فِي,O,prep
وسط,وسط,وَسْط,O,noun
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وخمسين,و+_خمسين,خَمْس,O,noun
واستولدها,واستولدها,واستولدها,O,noun_prop
عدة,عدة,عِدَّة,O,adj
اولاد,أولاد,وَلَد,O,noun
تاخر,تأخر,تَأَخَّر,O,verb
منهم,منهم,مِن,O,prep
بعدهما,بعدهما,بَعْد,O,noun
بدر,بدر,بَدْر,B-PERS,noun
الدين,الدين,دِين,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
وجاورت,و+_جاورت,جاوَر,O,verb
معه,معه,مَع,O,prep
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
وسبعين,و+_سبعين,سَبْع,O,noun
ثم,ثم,ثُمَّ,O,adv
سافرت,سافرت,سافَر,O,verb
معه,معه,مَع,O,prep
ايضا,أيضا,أَيْض,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
اثنتين,ٱثنتين,ٱِثْنَتانِ,O,adj
وتسعين,و+_تسعين,سَعَى,O,verb
فحجت,ف+_حجت,حَجا,O,verb
ولم,و+_لم,لَم,O,part_neg
تلبث,تلبث,لَبِث,O,verb
ان,أن,أَنَّ,O,conj_sub
ماتت,ماتت,مات,O,verb
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
في,في,فِي,O,prep
ثامن,ثامن,ثامِن,O,adj
ربيع,ربيع,رَبِيع,O,noun_prop
الثاني,الثاني,ثانِي,O,adj
من,من,مِن,O,prep
التي,التي,الَّذِي,O,pron_rel
تليها,تليها,وَلِي,O,verb
وصلى,و+_صلى,صَلَّى,O,verb
عليها,عليها,عَلَى,O,prep
عند,عند,عِنْد,O,noun
باب,باب,باب,O,noun
الكعبة,الكعبة,كَعْبَة,B-LOC,noun
ودفنت,و+_دفنت,دَفَن,O,verb
جوار,جوار,جِوار,O,noun
قبور,قبور,قَبْر,O,noun
السادة,السادة,سَيِّد,O,noun_prop
صفى,صفي,صَفّ,B-PERS,noun
الدين,الدين,دِين,I-PERS,noun
وعفيف,و+_عفيف,عَفِيف,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
ومصلب,ومصلب,ومصلب,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الزبير,الزبير,زُبَيْر,I-PERS,noun_prop
وقد,و+_قد,قَدْ,O,part_verb
زاحمت,زاحمت,زاحَم,O,verb
الخمسين,الخمسين,خَمْس,O,noun
تقريبا,تقريبا,تَقْرِيب,O,noun
وكانت,و+_كانت,كان,O,verb
جنازتها,جنازتها,جِنازَة,O,noun
حافلة,حافلة,حافِلَة,O,noun
ومشاهد,و+_مشاهد,مَشْهَد,O,noun
قبرها,قبرها,قَبْر,O,noun
في,في,فِي,O,prep
مدة,مدة,مُدَّة,O,noun
الاسبوع,الأسبوع,أُسْبُوع,O,noun
هائلة,هائلة,هائِل,O,adj
عوضها,عوضها,عَوَّض,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
الجنة,الجنة,جَنَّة,O,noun
فقد,ف+_قد,قَدْ,O,part_verb
كانت,كانت,كان,O,verb
خيرة,خيرة,خَيِّر,O,adj
صينة,صينه,صِين,O,noun_prop
