token,tokenized,lemma,ne_label,pos
نصر,نصر,نَصْر,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
اسماعيل,إسماعيل,إِسْماعِيل,I-PERS,noun_prop
الجلال,الجلال,جَلال,I-PERS,noun_prop
الانصاري,الأنصاري,أَنْصارِيّ,I-PERS,noun_prop
البخاري,البخاري,بُخارِيّ,B-PERS,adj
الروياني,الروياني,الروياني,I-PERS,noun_prop
الكجوري,الكجوري,الكجوري,I-PERS,noun_prop
الشافعي,الشافعي,شافِعِيّ,O,adj
ورايت,و+_رأيت,راوَنْد,O,verb
من,من,مِن,O,prep
نسبه,نسبه,نَسَب,O,verb
جلاليا,جلاليا,جلاليا,O,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
وستين,و+_ستين,سِتّ,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
بكجور,بكجور,بكجور,B-LOC,noun_prop
احدى,إحدى,أَحَد,O,noun
قرى,قرى,قَرْيَة,O,noun
رويان,رويان,رَوِيّ,B-LOC,adj
واشتغل,و+_أشتغل,ٱِشْتَغَل,O,verb
وادرك,و+_أدرك,أَدْرَك,O,verb
المشايخ,المشايخ,شَيْخ,O,noun
وتجرد,و+_تجرد,تَجَرُّد,O,noun
وبرع,و+_برع,بَرَع,O,verb
في,في,فِي,O,prep
علم,علم,عَلِم,O,verb
الحكمة,الحكمة,حِكْمَة,O,noun
والفلسفة,و+_الفلسفة,فَلْسَفَة,O,noun
وتصوفها,و+_تصوفها,تَصَوُّف,O,noun_prop
وشارك,و+_شارك,شارَك,O,verb
في,في,فِي,O,prep
الفنون,الفنون,فَنّ,O,noun
وعرف,و+_عرف,عَرَف,O,verb
العربية,العربية,عَرَبِيّ,O,adj
وغيرها,و+_غيرها,غَيْر,O,noun
وكتب,و+_كتب,كَتَب,O,verb
الخط,الخط,خَطّ,O,noun
الفائق,الفائق,فائِق,O,adj
ثم,ثم,ثُمَّ,O,adv
قدم,قدم,قَدَّم,O,verb
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
بعد,بعد,بُعْد,O,noun
الثمانمائة,الثمانمائة,ثَمانِمائَة,O,noun
مجردا,مجردا,مُجَرَّد,O,noun
واتصل,و+_اتصل,ٱِتَّصَل,O,verb
بامراء,ب+_أمراء,أَمِير,O,noun
الدولة,الدولة,دَوْلَة,O,noun
وراج,و+_راج,راج,O,verb
عليهم,عليهم,عَلَى,O,prep
لما,ل+_ما,ما,O,pron_rel
ينسب,ينسب,نَسَب,O,verb
اليه,إليه,إِلَى,O,prep
من,من,مِن,O,prep
معرفة,معرفة,مَعْرِفَة,O,noun
علم,علم,عَلِم,O,verb
الحرف,الحرف,حَرْف,O,noun
وعمل,و+_عمل,عَمِل,O,verb
الاوفاق,الاوفاق,الاوفاق,O,noun_prop
وسكن,و+_سكن,سَكَن,O,noun
المدرسة,المدرسة,مَدْرَسَة,O,noun
المنصورية,المنصورية,مَنْصُورِيّ,O,noun
وصار,و+_صار,صار,O,verb
له,له,لِ,O,prep
في,في,فِي,O,prep
البيمارستان,البيمارستان,بِيمارِسْتان,O,noun
الرواتب,الرواتب,راتِب,O,noun
السنية,السنية,سُنِّيّ,O,adj
بل,بل,بَل,O,conj
كان,كان,كان,O,verb
هو,هو,هُوَ,O,pron
صاحب,صاحب,صاحِب,O,noun
الحل,الحل,حَلّ,O,noun
والعقد,و+_العقد,عَقْد,O,noun
فيه,فيه,فِي,O,prep
وكان,و+_كان,كان,O,verb
فصيحا,فصيحا,فَصِيح,O,adj
مفوها,مفوها,مُفَوَّه,O,adj
حسن,حسن,حَسَن,O,noun_prop
التاني,آلتاني,آل,O,verb
عارفا,عارفا,عارِف,O,noun
بالامور,ب+_الأمور,أَمْر,O,noun
الدنيوية,الدنيوية,دُنْيَوِيّ,O,adj
عريا,عريا,عُرْي,O,noun
عن,عن,عَن,O,prep
معرفة,معرفة,مَعْرِفَة,O,noun
الفقه,الفقه,فِقْه,O,noun
مفضالا,مفضالا,مِفْضال,O,noun
مطعاما,مطعاما,مطعاما,O,noun_prop
محبا,محبا,مُحِبّ,O,noun
للغرباء,ل+_الغرباء,غَرِيب,O,noun
فهرعوا,ف+_هرعوا,هَرَع,O,verb
اليه,إليه,إِلَى,O,prep
ولازموه,و+_لازموه,لازَم,O,verb
وقام,و+_قام,قام,O,verb
بامرهم,ب+_أمرهم,أَمْر,O,noun
وصيرهم,و+_صيرهم,صَيَّر,O,verb
سوقه,سوقه,سُوق,O,noun
التي,التي,الَّذِي,O,pron_rel
ينفق,ينفق,أَنْفَق,O,verb
منها,منها,مِن,O,prep
وينفق,و+_ينفق,أَنْفَق,O,verb
بها,بها,بِ,O,prep
واستخلص,و+_أستخلص,ٱِسْتَخْلَص,O,verb
بسبب,ب+_سبب,سَبَب,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
من,من,مِن,O,prep
اموال,أموال,مال,O,noun
الامراء,الأمراء,أَمِير,O,noun
وغيرهم,و+_غيرهم,غَيْر,O,noun
ما,ما,ما,O,pron_rel
اراد,أراد,أَراد,O,verb
حتى,حتى,حَتَّى,O,prep
كان,كان,كان,O,verb
كثير,كثير,كَثِير,O,noun
من,من,مِن,O,prep
الامراء,الأمراء,أَمِير,O,noun
يفرد,يفرد,أَفْرَد,O,verb
له,له,لِ,O,prep
من,من,مِن,O,prep
اقطاعه,أقطاعه,قَطِيع,O,noun
ارضا,أرضا,أَرْض,O,noun
يصيرها,يصيرها,صار,O,verb
له,له,لِ,O,prep
رزقة,رزقه,رِزْق,O,noun
ثم,ثم,ثُمَّ,O,adv
يسعى,يسعى,سَعَى,O,verb
هو,هو,هُوَ,O,pron
حتى,حتى,حَتَّى,O,prep
يشتريها,يشتريها,ٱِشْتَرَى,O,verb
ويحبسها,و+_يحبسها,حَبَس,O,verb
مقتدرا,مقتدرا,مُقْتَدِر,O,adj
على,على,عَلَى,O,prep
التوصل,التوصل,تَوَصُّل,O,noun
لما,ل+_ما,ما,O,pron_rel
يطلب,يطلب,طَلَب,O,verb
كثير,كثير,كَثِير,O,noun
العصبية,العصبية,عَصَبِيّ,O,adj
والمروءة,و+_المروءة,مُرُوَّة,O,noun
حسن,حسن,حَسَن,O,noun_prop
السياسة,السياسة,سِياسَة,O,noun
والعشرة,و+_العشرة,عَشَرَة,O,noun
والمداراة,و+_المداراة,مُداراة,O,noun
عظيم,عظيم,عَظِيم,O,adj
الادب,الأدب,أَدَب,O,noun
جميل,جميل,جَمِيل,O,noun_prop
المجالسة,المجالسة,مُجالَسَة,O,noun
وقف,وقف,وَقْف,O,noun
داره,داره,دار,O,noun
التي,التي,الَّذِي,O,pron_rel
كان,كان,كان,O,verb
يسكنها,يسكنها,سَكَّن,O,verb
بالقرب,ب+_القرب,قُرْب,O,noun
من,من,مِن,O,prep
خان,خان,خان,B-LOC,noun_prop
الخليلي,الخليلي,الخليلي,I-LOC,noun_prop
وجعلها,و+_جعلها,جَعْل,O,noun
رباطا,رباطا,رِباط,O,noun_prop
ياوي,يأوى,أَوَى,O,verb
اليه,إليه,إِلَى,O,prep
الفقراء,الفقراء,فَقِير,O,noun
والغرباء,و+_الغرباء,غَرِيب,O,noun
الواردون,الواردون,وارِد,O,adj
من,من,مِن,O,prep
البلاد,البلاد,بَلَد,O,noun
وارصد,و+_أرصد,رَصَد,O,verb
عليه,عليه,عَلَى,O,prep
رزقته,رزقته,رَزَق,O,verb
التي,التي,الَّذِي,O,pron_rel
كانت,كانت,كان,O,verb
بانبابه,بانبابه,بانبابه,O,noun_prop
وصارت,و+_صارت,صار,O,verb
مشهورة,مشهورة,مَشْهُور,O,adj
بزاوية,ب+_زاوية,زاوِيَة,B-LOC,noun
نصر,نصر,نَصْر,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
وفتح,و+_فتح,فَتْح,O,noun
لها,لها,لِ,O,prep
شباكا,شباكا,شَبَكَة,O,noun
على,على,عَلَى,O,prep
الطريق,الطريق,طَرِيق,O,noun
في,في,فِي,O,prep
علم,علم,عَلِم,O,verb
الحرف,الحرف,حَرْف,O,noun
والتصوف,و+_التصوف,تَصَوُّف,O,noun_prop
منها,منها,مِن,O,prep
غنية,غنية,غَنِيّ,O,adj
الطالب,الطالب,طالِب,O,noun
فيما,فيما,ما,O,conj_sub
اشتمل,أشتمل,ٱِشْتَمَل,O,verb
عليه,عليه,عَلَى,O,prep
