token,tokenized,lemma,ne_label,pos
ابنة,ابنة,ٱِبْنَة,O,noun
لامير,ل+_أمير,أَمِير,B-PERS,noun
حاج,حاج,حاجّ,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
المجد,المجد,مَجْد,I-PERS,noun
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الجيعان,الجيعان,الجيعان,I-PERS,noun_prop
.,.,.,O,punc
ماتت,ماتت,مات,O,verb
قبل,قبل,قِبَل,O,noun
اكمال,إكمال,إِكْمال,O,noun
سنة,سنة,سَنَة,O,noun
في,في,فِي,O,prep
يوم,يوم,يَوْم,O,noun
الجمعة,الجمعة,جُمْعَة,O,noun_prop
تاسع,تاسع,تاسِع,O,adj
ذي,ذي,ذُو,O,noun
القعدة,القعدة,قَعْدَة,O,noun
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
وسبعين,و+_سبعين,سَبْع,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
