token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الخضر,الخضر,خُضْرَة,I-PERS,noun
العلاء,العلاء,عَلاء,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الشرف,الشرف,شَرَف,I-PERS,noun
الدمنهوري,الدمنهوري,دَمَنْهُورِيّ,I-PERS,adj
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
الموقع,الموقع,مَوْقِع,O,noun
.,.,.,O,punc
اشتغل,أشتغل,ٱِشْتَغَل,O,verb
يسيرا,يسيرا,سار,O,verb
علي,على,عَلَى,O,prep
الشهاب,الشهاب,شِهاب,B-PERS,noun_prop
السيرجي,السيرجي,السيرجي,I-PERS,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
وتكسب,و+_تكسب,كَسَب,O,verb
بالشهادة,ب+_الشهادة,شَهادَة,O,noun
في,في,فِي,O,prep
الحانوت,الحانوت,حانُوت,O,noun
المقابل,المقابل,مُقابِل,O,noun
للصالحية,للصالحية,للصالحيه,B-MISC,noun_prop
وداخلها,و+_داخلها,داخِل,O,noun
،,،,،,O,punc
وحج,و+_حج,حَجّ,O,noun
غير,غير,غَيْر,O,noun
مرة,مرة,مَرَّة,O,noun
وجاور,و+_جاور,جاوَر,O,verb
ولقيني,و+_لقيني,لَقِي,O,verb
هناك,هناك,هُناكَ,O,adv
فقرا,ف+_قرآ,قَرَأ,O,verb
علي,على,عَلَى,O,prep
منسك,منسك,مَنْسِك,O,noun
البدر,البدر,بَدْر,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
جماعة,جماعة,جَماعَة,I-PERS,noun
وغيره,و+_غيره,غَيْر,O,noun
وحضر,و+_حضر,حَضَر,O,verb
عندي,عندي,عِنْد,O,noun
في,في,فِي,O,prep
الاملاء,الإملاء,إِمْلاء,O,noun
ثم,ثم,ثُمَّ,O,adv
صار,صار,صار,O,verb
بالقاهرة,ب+_القاهرة,قاهِرَة,B-LOC,noun_prop
يتردد,يتردد,تَرَدَّد,O,verb
الي,إلى,إِلَى,O,prep
احيانا,أحيانا,حِين,O,noun
وكتب,و+_كتب,كَتَب,O,verb
بخطه,ب+_خطة,خُطَّة,O,noun
اشياء,أشياء,شَيْء,O,noun
،,،,،,O,punc
وكان,و+_كان,كان,O,verb
محبا,محبا,مُحِبّ,O,noun
في,في,فِي,O,prep
الفائدة,الفائدة,فائِدَة,O,noun
ثم,ثم,ثُمَّ,O,adv
كبر,كبر,كَبَر,O,verb
وضعفت,و+_ضعفت,ضَعُف,O,verb
حركته,حركته,حَرَكَة,O,noun
ولا,و+_لا,لا,O,part_neg
زال,زال,زال,O,verb
في,في,فِي,O,prep
تناقص,تناقص,ناقَص,O,verb
حتى,حتى,حَتَّى,O,prep
مات,مات,مات,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
اثنتين,ٱثنتين,ٱِثْنَتانِ,O,adj
وثمانين,و+_ثمانين,ثَمانِي,O,noun
وثمانين,و+_ثمانين,ثَمانِي,O,noun
او,أو,أَو,O,conj
التي,التي,الَّذِي,O,pron_rel
بعدها,بعدها,بُعْد,O,noun
عفا,عفا,عَفا,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
عنه,عنه,عَن,O,prep
.,.,.,O,punc
