token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
خطاب,خطاب,خِطاب,I-PERS,noun
الشمس,الشمس,شَمْس,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
السراج,السراج,سِراج,I-PERS,noun
البهوتي,البهوتي,البهوتي,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الحسيني,الحسيني,حُسَيْنِيّ,I-PERS,noun_prop
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
.,.,.,O,punc
مات,مات,مات,O,verb
وقد,و+_قد,قَدْ,O,part_verb
قارب,قارب,قارِب,O,noun
الثمانين,الثمانين,ثَمانِي,O,noun
في,في,فِي,O,prep
صفر,صفر,صِفْر,O,noun
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
وثمانين,و+_ثمانين,ثَمانِي,O,noun
ودفن,و+_دفن,دَفَن,O,verb
بالقرب,ب+_القرب,قُرْب,O,noun
من,من,مِن,O,prep
الحناوي,الحناوي,الحناوي,B-LOC,noun_prop
بمقبرة,ب+_مقبرة,مَقْبَر,O,noun
البوابة,البوابة,بَوّابَة,O,noun
من,من,مِن,O,prep
نواحي,نواحي,ناحِيَة,O,noun
الحسينية,الحسينية,الحسينيه,B-LOC,noun_prop
،,،,،,O,punc
وكان,و+_كان,كان,O,verb
من,من,مِن,O,prep
شهود,شهود,شاهِد,O,noun
تلك,تلك,ذٰلِكَ,O,pron_dem
الخطة,الخطة,خُطَّة,O,noun
غير,غير,غَيْر,O,noun
متقن,متقن,مُتَّقِن,O,adj
في,في,فِي,O,prep
شهاداته,شهاداته,شَهادَة,O,noun
مع,مع,مَع,O,prep
كثرة,كثرة,كَثْرَة,O,noun
مخاصماته,مخاصماته,مُخاصَمَة,O,noun
ويقال,و+_يقال,قال,O,verb
انه,أنه,أَنَّ,O,conj_sub
كان,كان,كان,O,verb
بارعا,بارعا,بارَع,O,verb
في,في,فِي,O,prep
الروحاني,الروحاني,رُوحانِيّ,O,noun_prop
والحرف,و+_الحرف,حَرْف,O,noun
والكيمياء,و+_الكيمياء,كِيمِياء,O,noun
وربما,و+_ربما,رُبَّما,O,adv
قرا,قرآ,قَرَأ,O,verb
فيها,فيها,فِي,O,prep
وانه,و+_أنه,أَنَّ,O,conj_sub
سمع,سمع,سَمِع,O,verb
على,على,عَلَى,O,prep
شيخنا,شيخنا,شَيْخ,O,noun
والعلم,و+_العلم,عِلْم,B-PERS,noun
البلقيني,البلقيني,البلقيني,B-PERS,noun_prop
وقرا,و+_قرآ,قَرَأ,O,verb
على,على,عَلَى,O,prep
العامة,العامة,عامّ,O,adj
بجامع,ب+_جامع,جامِع,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
شرف,شرف,شَرَف,I-PERS,noun
الدين,الدين,دِين,I-PERS,noun
وخطب,و+_خطب,خُطْبَة,O,noun
بجامع,ب+_جامع,جامِع,O,noun
الاميرية,الأميرية,أَمِيرِيّ,B-ORG,adj
وقيدان,وقيدان,وقيدان,B-PERS,noun_prop
عفا,عفا,عَفا,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
عنه,عنه,عَن,O,prep
وايانا,و+_إيانا,إِيّا,O,part
.,.,.,O,punc
