token,tokenized,lemma,ne_label,pos
ابن,ابن,ٱِبْن,B-PERS,noun_prop
الكوير,الكوير,الكوير,I-PERS,noun_prop
علم,علم,عَلِم,B-PERS,verb
الدين,الدين,دِين,I-PERS,noun
داود,داود,داوُد,I-PERS,noun_prop
وصلاح,و+_صلاح,صَلاح,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
خليل,خليل,خَلِيل,I-PERS,noun_prop
ابنا,ابنا,ٱِبْن,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
ولاولهما,و+_ل+_أولهما,أَوَّل,O,adj
سليمان,سليمان,سُلَيْمان,B-PERS,noun_prop
والزين,و+_الزين,زَيْن,B-PERS,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
فاما,ف+_أما,أَمّا,O,part_focus
سليمان,سليمان,سُلَيْمان,B-PERS,noun_prop
فوالد,ف+_والد,والِد,O,noun
البدر,البدر,بَدْر,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
واما,و+_إما,إِمّا,O,conj
عبد,عبد,عَبْد,B-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
فوالد,ف+_والد,والِد,O,noun
صلاح,صلاح,صَلاح,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
شهاب,شهاب,شِهاب,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
.,.,.,O,punc
