token,tokenized,lemma,ne_label,pos
عبد,عبد,عَبْد,B-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
المحب,المحب,مُحِبّ,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عيسى,عيسى,عِيسَى,I-PERS,noun_prop
المصري,المصري,مِصْرِيّ,O,adj
الاصل,الأصل,أَصْل,O,noun
القاهري,القاهري,قاهِرِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
الاتي,الآتي,آتِي,O,noun
ابوه,أبوه,أَب,O,noun
وجده,وجده,وَجَد,O,verb
ويعرف,و+_يعرف,عَرَف,O,verb
كسلفه,ك+_سلفه,سَلَف,O,noun
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
القطان,القطان,قِطّ,I-PERS,noun
.,.,.,O,punc
ممن,ممن,مِن,O,prep
سمع,سمع,سَمِع,O,verb
على,على,عَلَى,O,prep
شيخنا,شيخنا,شَيْخ,O,noun
وغيره,و+_غيره,غَيْر,O,noun
وتكسب,و+_تكسب,كَسَب,O,verb
بالشهادة,ب+_الشهادة,شَهادَة,O,noun
وغيرها,و+_غيرها,غَيْر,O,noun
وفهم,و+_فهم,فَهِم,O,verb
التركي,التركي,تُرْكِيّ,O,adj
لخلطته,ل+_خلطته,خَلْطَة,O,noun
بجماعة,ب+_جماعة,جَماعَة,O,noun
منهم,منهم,مِن,O,prep
وتكلم,و+_تكلم,تَكَلَّم,O,verb
في,في,فِي,O,prep
اوقاف,أوقاف,وَقْف,O,noun
الباسطية,الباسطية,الباسطيه,O,noun_prop
وتكرر,و+_تكرر,كَرَّر,O,verb
سفره,سفره,سَفَر,O,noun
لاجلها,ل+_أجلها,أَجْل,O,noun
للقرى,ل+_القرى,قَرْيَة,O,noun
وغيرها,و+_غيرها,غَيْر,O,noun
بل,بل,بَل,O,conj
حج,حج,حَجّ,O,noun
وجاور,و+_جاور,جاوَر,O,verb
قليلا,قليلا,قَلِيل,O,adj
وكتب,و+_كتب,كَتَب,O,verb
هناك,هناك,هُناكَ,O,adv
القول,القول,قَوْل,O,noun
البديع,البديع,بَدِيع,O,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
من,من,مِن,O,prep
تصانيفي,تصانيفي,تَصْنِيف,O,noun
وسمع,و+_سمع,سَمِع,O,verb
علي,على,عَلَى,B-PERS,prep
،,،,،,O,punc
وليس,و+_ليس,أَلْيَس,O,noun
بمحمود,ب+_محمود,مَحْمُود,B-PERS,noun_prop
في,في,فِي,O,prep
شهاداته,شهاداته,شَهادَة,O,noun
ومباشراته,و+_مباشراته,مُباشَرَة,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
البلاد,البلاد,بَلَد,O,noun
الشامية,الشامية,شامِيّ,O,adj
اما,أما,أَمّا,O,part_focus
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
ابو,أبو,أَبُو,O,noun_prop
بعدها,بعدها,بُعْد,O,noun
واظنه,و+_أظنه,ظَنّ,O,verb
قارب,قارب,قارِب,O,noun
الخمسين,الخمسين,خَمْس,O,noun
عفا,عفا,عَفا,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
عنه,عنه,عَن,O,prep
.,.,.,O,punc
