token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
نصير,نصير,صار,I-PERS,verb
ككبير,ك+_كبير,كَبِير,I-PERS,adj
الدمشقي,الدمشقي,دِمَشْقِيّ,I-PERS,adj
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
الاديب,الأديب,أَدِيب,O,noun
عم,عم,عَمّ,O,noun
الشمس,الشمس,شَمْس,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
الماضي,الماضي,ماضِي,I-PERS,adj
قريبا,قريبا,قَرِيب,O,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
الفالاتي,الفالاتي,الفالاتي,I-PERS,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
كما,كما,كَما,O,conj
اخبرني,أخبرني,أَخْبَر,O,verb
به,به,بِ,O,prep
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وسبعين,و+_سبعين,سَبْع,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
تقريبا,تقريبا,تَقْرِيب,O,noun
بدار,ب+_دار,دار,B-LOC,noun
البطيخ,البطيخ,بَطِّيخ,I-LOC,noun
من,من,مِن,O,prep
دمشق,دمشق,دِمَشْق,B-LOC,noun_prop
وقرا,و+_قرآ,قَرَأ,O,verb
بها,بها,بِ,O,prep
القران,القرآن,قُرْآن,B-MISC,noun_prop
ثم,ثم,ثُمَّ,O,adv
انتقل,انتقل,ٱِنْتَقَل,O,verb
منها,منها,مِن,O,prep
وقد,و+_قد,قَدْ,O,part_verb
جاوز,جاوز,جاوَز,O,verb
عشر,عشر,عَشَرَة,O,noun
سنين,سنين,سَنَة,O,noun
بيسير,ب+_يسير,يَسِير,O,adj
مع,مع,مَع,O,prep
ابيه,أبيه,أَب,O,noun
الى,إلى,إِلَى,O,prep
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
فقطنها,ف+_قطنها,قُطْن,O,noun
وكتب,و+_كتب,كَتَب,O,verb
على,على,عَلَى,O,prep
الوسيمي,الوسيمي,الوسيمي,B-PERS,noun_prop
فانصلح,ف+_أنصلح,ٱِنْصَلَح,O,verb
خطه,خطه,خَطّ,O,noun
وعني,و+_عني,عَن,O,prep
بنظم,ب+_نظم,نَظْم,O,noun
الفنون,الفنون,فَنّ,O,noun
حتى,حتى,حَتَّى,O,prep
صار,صار,صار,O,verb
له,له,لِ,O,prep
في,في,فِي,O,prep
ذلك,ذلك,ذٰلِكَ,O,pron_dem
يد,يد,يَد,O,noun
وعظم,و+_عظم,عَظْم,O,noun
بين,بين,بَيِّن,O,noun
اهل,أهل,أَهْل,O,noun
فنه,فنه,فَنّ,O,noun
فكان,ف+_كان,كان,O,verb
هو,هو,هُوَ,O,pron
الذي,الذي,الَّذِي,O,pron_rel
يكتب,يكتب,كَتَب,O,verb
ما,ما,ما,O,pron_rel
يتعلق,يتعلق,تَعَلَّق,O,verb
بالعوام,ب+_العوام,عامَّة,O,noun
من,من,مِن,O,prep
الاوراق,الأوراق,وَرَق,O,noun
التي,التي,الَّذِي,O,pron_rel
ينحون,ينحون,نَحا,O,verb
بها,بها,بِ,O,prep
نحو,نحو,نَحْو,O,noun
ما,ما,ما,O,pron_rel
يفعله,يفعله,فَعَل,O,verb
موقعو,موقعو,مُوَقِّع,O,adj
الانشاء,الإنشاء,إِنْشاء,O,noun
بالتقاليد,ب+_التقاليد,تَقْلِيد,O,noun
وكان,و+_كان,كان,O,verb
ابوه,أبوه,أَب,O,noun
منجمعا,منجمعا,منجمعا,O,noun_prop
ياخذ,يأخذ,أَخَذ,O,verb
الفال,الفأل,فَأْل,O,noun
وينظر,و+_ينظر,نَظَر,O,verb
الطالع,الطالع,طالِع,O,adj
كالثور,ك+_الثور,ثَوْر,O,noun
والزهرة,و+_الزهرة,زَهْر,O,noun
ونحو,و+_نحو,نَحْو,O,noun
هذا,هذا,هٰذا,O,pron_dem
مما,مما,مِن,O,prep
يعمله,يعمله,عَمِل,O,verb
اهل,أهل,أَهْل,O,noun
الطرق,الطرق,طَرِيق,O,noun
واقام,و+_أقام,أَقام,O,verb
ابنه,ابنه,ٱِبْن,O,noun
بالقاهرة,ب+_القاهرة,قاهِرَة,B-LOC,noun_prop
يعاني,يعاني,عانَى,O,verb
النظم,النظم,نَظْم,O,noun
ويمدح,و+_يمدح,مَدَح,O,verb
الامراء,الأمراء,أَمِير,O,noun
والاكابر,و+_الأكابر,أَكْبَر,O,noun
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
بقي,بقي,بَقِي,O,verb
اديبها,أديبها,أَدِيب,O,noun
وحكويها,وحكويها,وحكويها,O,noun_prop
الموصوف,الموصوف,مَوْصُوف,O,noun
حتى,حتى,حَتَّى,O,prep
كان,كان,كان,O,verb
