token,tokenized,lemma,ne_label,pos
يوسف,يوسف,يُوسِف,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
الجمال,الجمال,جَمال,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
البدر,البدر,بَدْر,I-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
الفتح,الفتح,فَتْح,I-PERS,noun
المنوفي,المنوفي,مَنُوفِيّ,O,noun
الاصل,الأصل,أَصْل,O,noun
القاهري,القاهري,قاهِرِيّ,O,adj
الماضي,الماضي,ماضِي,O,adj
ابوه,أبوه,أَب,O,noun
كاتب,كاتب,كاتِب,O,noun
المماليك,المماليك,مَمْلُوك,O,noun
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
الفتح,الفتح,فَتْح,I-PERS,noun
المنوفي,المنوفي,مَنُوفِيّ,O,noun
.,.,.,O,punc
باشر,باشر,باشَر,O,verb
عن,عن,عَن,O,prep
ابيه,أبيه,أَب,O,noun
في,في,فِي,O,prep
البيمارستان,البيمارستان,بِيمارِسْتان,O,noun
واهانه,و+_إهانة,إِهانَة,O,noun
الاتابك,الاتابك,الاتابك,O,noun_prop
ازبك,أزبك,أُزْبَك,B-PERS,noun_prop
باغراء,ب+_إغراء,إِغْراء,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
سالم,سالم,سالِم,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
استقر,استقر,ٱِسْتَقَرّ,O,verb
في,في,فِي,O,prep
كتابة,كتابة,كِتابَة,O,noun
المماليك,المماليك,مَمْلُوك,O,noun
بعد,بعد,بُعْد,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
الكريم,الكريم,كَرِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
جلود,جلود,جَلُود,I-PERS,noun
ويذكر,و+_يذكر,ذَكَر,O,verb
باحتشام,ب+_احتشام,ٱِحْتِشام,O,noun
في,في,فِي,O,prep
الجملة,الجملة,جُمْلَة,O,noun
ورغبة,و+_رغبة,رَغْبَة,O,noun
في,في,فِي,O,prep
ذوي,ذوي,ذُو,O,noun
اللطف,اللطف,لُطْف,O,noun
والفضائل,و+_الفضائل,فَضِيلَة,O,noun
والظاهر,و+_الظاهر,ظاهِر,O,noun
من,من,مِن,O,prep
شكالة,شكاله,شِكال,O,noun
بلادته,بلادته,بَلاد,O,noun
وغباوته,و+_غباوته,غَباوَة,O,noun
وقد,و+_قد,قَدْ,O,part_verb
صادره,صادرة,صادِر,O,adj
السلطان,السلطان,سُلْطان,O,noun
مرة,مرة,مَرَّة,O,noun
بمرافعة,ب+_مرافعة,مُرافَعَة,O,noun
عشير,عشير,عَشِير,O,noun
له,له,لِ,O,prep
وضيق,و+_ضيق,ضِيق,O,noun
عليه,عليه,عَلَى,O,prep
في,في,فِي,O,prep
الديوان,الديوان,دِيوان,O,noun
.,.,.,O,punc
