token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
الكناني,الكناني,الكناني,I-PERS,noun_prop
نسبة,نسبة,نِسْبَة,O,noun
لبني,ل+_بني,بُنَيّ,B-PERS,noun
كنانة,كنانة,كِنانَة,I-PERS,noun_prop
الطوخي,الطوخي,الطوخي,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
وستين,و+_ستين,سِتّ,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
تقريبا,تقريبا,تَقْرِيب,O,noun
بطوخ,بطوخ,بطوخ,B-LOC,noun_prop
من,من,مِن,O,prep
الغريبة,الغريبة,غَرِيب,B-LOC,adj
وحفظ,و+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
وتحول,و+_تحول,تَحَوَّل,O,verb
للقاهرة,ل+_القاهرة,قاهِرَة,B-LOC,noun_prop
عند,عند,عِنْد,O,noun
ناظر,ناظر,ناظِر,O,noun
السابقية,السابقية,سابِقِيَّة,O,noun
مولى,مولى,مَوْلَى,O,noun_prop
واقفها,و+_أقفها,وَقَف,O,verb
فقطنها,ف+_قطنها,قُطْن,O,noun
وحفظ,و+_حفظ,حِفْظ,O,noun
التنبيه,التنبيه,تَنْبِيه,O,noun
وتفقه,و+_تفقه,فاق,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
الملقن,الملقن,مُلَقِّن,I-PERS,noun
واخذ,و+_أخذ,أَخَذ,O,verb
الفرائض,الفرائض,فَرِيضَة,O,noun
عن,عن,عَن,O,prep
الشمس,الشمس,شَمْس,B-PERS,noun
الغراقي,الغراقي,الغراقي,I-PERS,noun_prop
وجود,وجود,وُجُود,O,noun
القران,القرآن,قُرْآن,O,noun_prop
على,على,عَلَى,O,prep
الفخر,الفخر,فَخْر,B-PERS,noun
الضرير,الضرير,الضرير,O,noun_prop
امام,أمام,أَمام,O,noun
الازهر,الأزهر,أَزْهَر,B-ORG,noun
وسمع,و+_سمع,سَمِع,O,verb
على,على,عَلَى,O,prep
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
المعين,المعين,مُعَيَّن,I-PERS,adj
قيم,قيم,قِيمَة,I-PERS,noun
الكاملية,الكاملية,الكامليه,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الملقن,الملقن,مُلَقِّن,I-PERS,noun
وغيرهما,و+_غيرهما,غَيْر,O,noun
وحج,و+_حج,حَجّ,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ثمانمائة,ثمانمائة,ثَمانِمائَة,O,noun
ودخل,و+_دخل,دَخَل,O,verb
اسكندرية,إسكندرية,إِسْكَنْدَرِيّ,B-LOC,adj
واجتمع,و+_اجتمع,ٱِجْتَمَع,O,verb
فيها,فيها,فِي,O,prep
بالشهاب,ب+_الشهاب,شِهاب,B-PERS,noun_prop
الفرنوي,الفرنوي,الفرنوي,I-PERS,noun_prop
وسمع,و+_سمع,سَمِع,O,verb
عليه,عليه,عَلَى,O,prep
شيئا,شيئا,شَيْء,O,noun
وتكسب,و+_تكسب,كَسَب,O,verb
بالشهادة,ب+_الشهادة,شَهادَة,O,noun
بحانوت,ب+_حانوت,حانُوت,O,noun
الحنابلة,الحنابلة,حَنْبَلِيّ,B-MISC,noun_prop
امام,أمام,أَمام,O,noun
البيسرية,البيسرية,البيسريه,O,noun_prop
ثم,ثم,ثُمَّ,O,adv
كف,كف,كَفّ,O,verb
بصره,بصرة,بَصْرَة,O,noun_prop
في,في,فِي,O,prep
حدود,حدود,حَدّ,O,noun
سنة,سنة,سَنَة,O,noun
اربعين,أربعين,أَرْبَع,O,noun
،,،,،,O,punc
وحدث,و+_حدث,حَدَث,O,noun
باليسير,ب+_اليسير,يَسِير,O,adj
،,،,،,O,punc
وكان,و+_كان,كان,O,verb
خيرا,خيرا,خَيْر,O,noun
كيسا,كيسا,أَكْيَس,O,noun
ذا,ذا,ذُو,O,noun
فضيلة,فضيلة,فَضِيلَة,O,noun
ونظم,و+_نظم,نَظَّم,O,verb
حسن,حسن,حَسَن,O,noun_prop
فمنه,ف+_منه,مِن,O,prep
يرثي,يرثى,رَثَى,O,verb
اخا,أخا,أَخ,O,noun
له,له,لِ,O,prep
اسمه,اسمه,ٱِسْم,O,noun
علي,على,عَلَى,B-PERS,prep
:,:,:,O,punc
منه,منه,مِن,O,prep
:,:,:,O,punc
ات,آت,آتِي,O,noun
في,في,فِي,O,prep
اواخر,أواخر,آخِر,O,noun
رمضان,رمضان,رَمَضان,O,noun_prop
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
واربعين,و+_أربعين,أَرْبَع,O,noun
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
.,.,.,O,punc
