token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
الشمس,الشمس,شَمْس,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الشرف,الشرف,شَرَف,I-PERS,noun
الجوجري,الجوجري,الجوجري,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
والد,والد,والِد,O,noun
التاج,التاج,تاج,O,noun_prop
عبد,عبد,عَبْد,B-PERS,noun_prop
الوهاب,الوهاب,وَهّاب,I-PERS,noun_prop
الماضي,الماضي,ماضِي,I-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
شرف,شرف,شَرَف,I-PERS,noun
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
بجوجر,بجوجر,بجوجر,B-LOC,noun_prop
ثم,ثم,ثُمَّ,O,adv
تحول,تحول,تَحَوَّل,O,verb
منها,منها,مِن,O,prep
وحفظ,و+_حفظ,حِفْظ,O,noun
التنبيه,التنبيه,تَنْبِيه,O,noun
والمنهاج,و+_المنهاج,مِنْهاج,O,noun
الاصلي,الأصلي,أَصْلِيّ,O,adj
والفية,و+_إلفيه,إِلْف,O,noun
النحو,النحو,نَحْو,O,noun
وغيرها,و+_غيرها,غَيْر,O,noun
ورافق,و+_رافق,رافَق,O,verb
الجلال,الجلال,جَلال,O,noun_prop
المحلي,المحلي,مَحَلِّيّ,O,adj
في,في,فِي,O,prep
الاخذ,الأخذ,أَخْذ,O,noun
عن,عن,عَن,O,prep
البرماوي,البرماوي,بَرْماوِي,B-PERS,noun_prop
والبيجوري,والبيجوري,والبيجوري,B-PERS,noun_prop
وغيرهما,و+_غيرهما,غَيْر,O,noun
كابن,ك+_ابن,ٱِبْن,O,noun
انس,أنس,أَنَس,O,noun_prop
في,في,فِي,O,prep
الفرائض,الفرائض,فَرِيضَة,O,noun
،,،,،,O,punc
كل,كل,كُلّ,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
مع,مع,مَع,O,prep
تكسبه,تكسبه,كَسَب,O,verb
بالتجارة,ب+_التجارة,تِجارَة,O,noun
على,على,عَلَى,O,prep
طريقة,طريقة,طَرِيقَة,O,noun
كاد,كاد,كاد,O,verb
انفراده,انفراده,ٱِنْفِراد,O,noun
بورعه,ب+_ورعه,وَرَع,O,noun
فيها,فيها,فِي,O,prep
.,.,.,O,punc
واستقر,و+_استقر,ٱِسْتَقَرّ,O,verb
في,في,فِي,O,prep
مشيخة,مشيخة,مَشْيَخَة,O,noun
البشتكية,البشتكية,البشتكيه,B-LOC,noun_prop
بعد,بعد,بُعْد,O,noun
وفاة,وفاة,وَفاة,O,noun
صاحبه,صاحبه,صاحِب,O,noun
وبلديه,و+_بلديه,بَلَد,O,noun
الشهاب,الشهاب,شِهاب,O,noun_prop
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
حسن,حسن,حَسَن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
وتميز,و+_تميز,مَيَّز,O,verb
في,في,فِي,O,prep
الفضل,الفضل,فَضْل,O,noun
وجود,وجود,وُجُود,O,noun
الخط,الخط,خَطّ,O,noun
وكان,و+_كان,كان,O,verb
يذكر,يذكر,ذَكَر,O,verb
ان,أن,أَنَّ,O,conj_sub
شيخه,شيخه,شَيْخ,O,noun
في,في,فِي,O,prep
الكتابة,الكتابة,كِتابَة,O,noun
مثال,مثال,مِثال,O,noun
خط,خط,خَطّ,O,noun
سيدي,سيدي,سَيِّد,O,noun_prop
عبد,عبد,عَبْد,B-PERS,noun_prop
العزيز,العزيز,عَزِيز,I-PERS,noun_prop
الديريني,الديريني,الديريني,I-PERS,noun_prop
.,.,.,O,punc
وكان,و+_كان,كان,O,verb
المحلي,المحلي,مَحَلِّيّ,O,adj
يعظمه,يعظمه,عَظَّم,O,verb
بحيث,ب+_حيث,حَيْثُ,O,conj
رايت,رايت,رايْت,O,noun_prop
وصفه,وصفه,وَصْف,O,noun
له,له,لِ,O,prep
في,في,فِي,O,prep
اجازة,إجازة,إِجازَة,O,noun
ولده,ولده,وَلَد,O,noun
بقوله,ب+_قوله,قَوْل,O,noun
صديقنا,صديقنا,صَدِيق,O,noun
الشيخ,الشيخ,شَيْخ,O,noun_prop
العالم,العالم,عالَم,O,noun
الصالح,الصالح,صالِح,O,adj
.,.,.,O,punc
مات,مات,مات,O,verb
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وخمسين,و+_خمسين,خَمْس,O,noun
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وايانا,و+_إيانا,إِيّا,O,part
.,.,.,O,punc
