token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
الحلبي,الحلبي,حَلَبِيّ,I-PERS,noun_prop
الساسكوني,الساسكوني,الساسكوني,I-PERS,noun_prop
وهي,و+_هي,هِيَ,O,pron
قرية,قرية,قَرْيَة,O,noun
منها,منها,مِن,O,prep
الشافعي,الشافعي,شافِعِيّ,B-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بالذاكر,بالذاكر,بالذاكر,O,noun_prop
احد,أحد,أَحَد,O,noun
المعتفدين,المعتفدين,المعتفدين,O,noun_prop
.,.,.,O,punc
قدم,قدم,قَدَّم,O,verb
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
فاقام,ف+_أقام,أَقام,O,verb
بها,بها,بِ,O,prep
على,على,عَلَى,O,prep
طريقة,طريقة,طَرِيقَة,O,noun
حسنة,حسنة,حَسَن,O,noun
من,من,مِن,O,prep
العبادة,العبادة,عِبادَة,O,noun
والذكر,و+_الذكر,ذَكَر,O,noun
حتى,حتى,حَتَّى,O,prep
مات,مات,مات,O,verb
بعد,بعد,بُعْد,O,noun
توعك,توعك,تَوَعُّك,O,noun
يزيد,يزيد,زاد,O,verb
على,على,عَلَى,O,prep
شهرين,شهرين,شَهْر,O,noun
بعد,بعد,بُعْد,O,noun
غروب,غروب,غُرُوب,O,noun
ليلة,ليلة,لَيْلَة,O,noun
الثلاثاء,الثلاثاء,ثُلاثاء,O,noun_prop
خامس,خامس,خامِس,O,adj
شوال,شوال,شُوال,O,noun
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وثمانين,و+_ثمانين,ثَمانِي,O,noun
وصلى,و+_صلى,صَلَّى,O,verb
عليه,عليه,عَلَى,O,prep
من,من,مِن,O,prep
الغد,الغد,غَد,O,noun
خارج,خارج,خارِج,O,noun
المقصورة,المقصورة,مَقْصُورَة,O,noun
من,من,مِن,O,prep
الازهر,الأزهر,أَزْهَر,B-LOC,noun
في,في,فِي,O,prep
مشهد,مشهد,مَشْهَد,O,noun
حافل,حافل,حافِل,O,noun
ثم,ثم,ثُمَّ,O,adv
دفن,دفن,دَفْن,O,noun
بتربة,ب+_تربة,تُرْبَة,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
مزهر,مزهر,مَزْهَر,I-PERS,noun
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وايانا,و+_إيانا,إِيّا,O,part
.,.,.,O,punc
