token,tokenized,lemma,ne_label,pos
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
مسعود,مسعود,مَسعُود,I-PERS,noun_prop
المدني,المدني,مَدَنِيّ,I-PERS,adj
نزيل,نزيل,أَزال,O,verb
مكة,مكة,مَكَّة,B-LOC,noun_prop
ويعرف,و+_يعرف,عَرَف,O,verb
بالخرية,بالخرية,بالخريه,B-LOC,noun_prop
بمعجمة,ب+_معجمه,مُعْجَم,O,noun
مفتوحة,مفتوحة,مَفْتُوح,O,adj
ثم,ثم,ثُمَّ,O,adv
راء,راء,راء,O,noun
ساكنة,س+_أكنه,كان,O,verb
وتحتانية,و+_تحتانية,تَحْتانِيّ,O,adj
.,.,.,O,punc
كان,كان,كان,O,verb
ساكنا,ساكنا,ساكِن,O,adj
خيرا,خيرا,خَيْر,O,noun
يتكسب,يتكسب,تَكَسَّب,O,verb
بقيسارية,بقيسارية,بقيساريه,O,noun_prop
دار,دار,دار,O,noun
الامارة,الأمارة,أَمارَة,I-MISC,noun
وله,و+_له,لِ,O,prep
دار,دار,دار,O,noun
بجهة,ب+_جهة,جِهَة,O,noun
المدعى,المدعى,مُدَّعَى,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
المحرم,المحرم,مُحَرَّم,O,adj
سنة,سنة,سَنَة,O,noun
ستين,ستين,سِتّ,O,noun
ودفن,و+_دفن,دَفَن,O,verb
بالمعلاة,ب+_المعلاة,مَعْلاة,B-LOC,noun
.,.,.,O,punc
