token,tokenized,lemma,ne_label,pos
عبد,عبد,عَبْد,B-PERS,noun_prop
الوهاب,الوهاب,وَهّاب,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
التاج,التاج,تاج,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
العوفي,العوفي,عَوْفِيّ,I-PERS,noun_prop
البعداني,البعداني,البعداني,O,noun_prop
المدني,المدني,مَدَنِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
احد,أحد,أَحَد,O,noun
الفراشين,الفراشين,الفراشين,O,noun_prop
وشقيق,و+_شقيق,شَقِيق,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
الاتي,الآتي,آتِي,I-PERS,noun
وذلك,و+_ذلك,ذٰلِكَ,O,pron_dem
اسن,أسن,أَسَنّ,O,noun
ويعرف,و+_يعرف,عَرَف,O,verb
كسلفه,ك+_سلفه,سَلَف,O,noun
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
العوفي,العوفي,عَوْفِيّ,I-PERS,noun_prop
ويقال,و+_يقال,قال,O,verb
له,له,لِ,O,prep
ايضا,أيضا,أَيْض,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
المسكين,المسكين,مِسْكِين,I-PERS,noun
وهو,و+_هو,هُوَ,O,pron
بها,بها,بِ,O,prep
اشهر,أشهر,شَهْر,O,noun
قريب,قريب,قَرِيب,O,adj
الذي,الذي,الَّذِي,O,pron_rel
قبله,قبله,قِبَل,O,noun
.,.,.,O,punc
حفظ,حفظ,حِفْظ,O,noun
مختصر,مختصر,مُخْتَصَر,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
شجاع,شجاع,شُجاع,I-PERS,noun_prop
وبعض,و+_ب+_عض,عَضّ,O,noun
المنهاج,المنهاج,مِنْهاج,O,noun
واشتغل,و+_أشتغل,ٱِشْتَغَل,O,verb
ودخل,و+_دخل,دَخَل,O,verb
البلاد,البلاد,بَلَد,O,noun
الشامية,الشامية,شامِيّ,O,adj
وكذا,و+_كذا,كَذا,O,conj
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
مرتين,مرتين,مَرَّة,O,noun
ثانيتهما,ثانيتهما,ثانِي,O,adj
في,في,فِي,O,prep
اثناء,أثناء,ثِنْي,O,noun
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
ممن,ممن,مِن,O,prep
سمع,سمع,سَمِع,O,verb
مني,مني,مِن,O,prep
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
والمدينة,و+_المدينة,مَدِينَة,B-LOC,noun
.,.,.,O,punc
