token,tokenized,lemma,ne_label,pos
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
الناشري,الناشري,الناشري,I-PERS,noun_prop
الاتي,الآتي,آتِي,O,noun
ابوه,أبوه,أَب,O,noun
وجده,وجده,وَجَد,O,verb
وحج,و+_حج,حَجّ,O,noun
مع,مع,مَع,O,prep
ابيه,أبيه,أَب,O,noun
وجاور,و+_جاور,جاوَر,O,verb
سنتين,سنتين,سَنَة,O,noun
ولازمني,و+_لازمني,لازَم,O,verb
في,في,فِي,O,prep
السماع,السماع,سَماع,O,noun
هناك,هناك,هُناكَ,O,adv
فيهما,فيهما,فِي,O,prep
حين,حين,حِين,O,noun
المجاورة,المجاورة,مُجاوِر,O,noun
الثالثة,الثالثة,ثالِث,O,adj
بعد,بعد,بُعْد,O,noun
الثمانين,الثمانين,ثَمانِي,O,noun
.,.,.,O,punc
