token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
محيى,محيي,مُحْيِي,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
الرومي,الرومي,رُومِيّ,I-PERS,noun_prop
الحنفي,الحنفي,حَنَفِيّ,I-PERS,noun_prop
ويعرف,و+_يعرف,عَرَف,O,verb
بين,بين,بَيِّن,O,noun
اهل,أهل,أَهْل,O,noun
بلاده,بلاده,بَلَد,O,noun
بفلبوي,بفلبوي,بفلبوي,B-LOC,noun_prop
.,.,.,O,punc
شاب,شاب,شابّ,O,noun
قدم,قدم,قَدَّم,O,verb
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
في,في,فِي,O,prep
البحر,البحر,بَحْر,O,noun
من,من,مِن,O,prep
مكة,مكة,مَكَّة,B-LOC,noun_prop
فاقام,ف+_أقام,أَقام,O,verb
وقرا,و+_قرآ,قَرَأ,O,verb
على,على,عَلَى,O,prep
بعض,ب+_عض,عَضّ,O,noun
المشارق,المشارق,مَشْرِق,O,noun
للصغاني,للصغاني,للصغاني,B-LOC,noun_prop
وسمع,و+_سمع,سَمِع,O,verb
مني,مني,مِن,O,prep
المسلسل,المسلسل,مُسَلْسَل,O,noun
بشرطه,ب+_شرطة,شُرْطَة,O,noun
وله,و+_له,لِ,O,prep
فضيلة,فضيلة,فَضِيلَة,O,noun
وكتبت,و+_كتبت,كَتَب,O,verb
له,له,لِ,O,prep
اجازة,إجازة,إِجازَة,O,noun
وكان,و+_كان,كان,O,verb
عزمه,عزمه,عَزْم,O,noun
الاقامة,الإقامة,إِقامَة,O,noun
والملازمة,و+_الملازمة,مُلازَمَة,O,noun
فلم,ف+_لم,لَم,O,part_neg
يجد,يجد,وَجَد,O,verb
ما,ما,ما,O,pron_rel
ستعين,س+_تعين,عَيَّن,O,verb
به,به,بِ,O,prep
لذلك,ل+_ذلك,ذٰلِكَ,O,pron_dem
فرجع,ف+_رجع,رَجَع,O,verb
الى,إلى,إِلَى,O,prep
الشام,الشام,شام,B-LOC,noun_prop
.,.,.,O,punc
