token,tokenized,lemma,ne_label,pos
عبد,عبد,عَبْد,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
الجمال,الجمال,جَمال,I-PERS,noun
المارديني,المارديني,المارديني,I-PERS,noun_prop
ويعرف,و+_يعرف,عَرَف,O,verb
بتمنع,ب+_تمنع,تَمَنُّع,B-PERS,noun
.,.,.,O,punc
قال,قال,قال,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
في,في,فِي,O,prep
الانباء,الأنباء,نَبَأ,O,noun
كان,كان,كان,O,verb
من,من,مِن,O,prep
اولاد,أولاد,وَلَد,O,noun
الاغنياء,الأغنياء,غَنِيّ,O,noun
فورث,ف+_ورث,وَرِث,O,verb
مالا,مالا,مال,O,noun
جزيلا,جزيلا,جَزْل,O,noun
فانفقه,ف+_أنفقه,أَنْفَق,O,verb
في,في,فِي,O,prep
الخيرات,الخيرات,خَيِّر,O,adj
ثم,ثم,ثُمَّ,O,adv
افتقر,أفتقر,ٱِفْتَقَر,O,verb
فصار,ف+_صار,صار,O,verb
يكدى,يكدي,أَكْدَى,O,verb
بالاوراق,ب+_الأوراق,وَرَق,O,noun
وينظم,و+_ينظم,نَظَّم,O,verb
البيتين,البيتين,بَيْت,O,noun
في,في,فِي,O,prep
ذلك,ذلك,ذٰلِكَ,O,pron_dem
احيانا,أحيانا,حِين,O,noun
وكان,و+_كان,كان,O,verb
يعاشر,يعاشر,عاشَر,O,verb
الرؤساء,الرؤساء,رَئِيس,O,noun
وللعز,و+_ل+_العز,عِزّ,B-PERS,noun
الموصلي,الموصلي,مَوْصِلِيّ,I-PERS,noun
فيه,فيه,فِي,O,prep
نظم,نظم,نَظْم,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
رمضان,رمضان,رَمَضان,O,noun_prop
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
بدمشق,ب+_دمشق,دِمَشْق,B-LOC,noun_prop
.,.,.,O,punc
