token,tokenized,lemma,ne_label,pos
خضر,خضر,خُضْر,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
ابن,ابن,ٱِبْن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
ابو,أبو,أَبُو,I-PERS,noun_prop
العباس,العباس,عَبّاس,I-PERS,noun_prop
الناشري,الناشري,الناشري,I-PERS,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
سنة,سنة,سَنَة,O,noun
اثنتين,ٱثنتين,ٱِثْنَتانِ,O,adj
وتسعين,و+_تسعين,سَعَى,O,verb
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
تقريبا,تقريبا,تَقْرِيب,O,noun
،,،,،,O,punc
واخذ,و+_أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
والده,والده,والِد,O,noun
القاضي,القاضي,قاضِي,O,noun
موفق,موفق,مُوَفَّق,B-PERS,adj
الدين,الدين,دِين,I-PERS,noun
وعمه,و+_عمه,عَمّ,O,noun
وصار,و+_صار,صار,O,verb
فقيها,فقيها,فَقِيه,O,noun
فاضلا,فاضلا,فاضَل,O,verb
يتحدث,يتحدث,تَحَدَّث,O,verb
بنوادر,ب+_نوادر,نادِرَة,O,noun
مستحسنة,مستحسنة,مُسْتَحْسَن,O,adj
،,،,،,O,punc
ولي,ولي,وَلِيّ,O,noun
امامة,أمامه,أَمام,O,noun
الواثقية,الواثقية,الواثقيه,O,noun_prop
بزبيد,ب+_زبيد,زُبَيْد,B-LOC,noun_prop
ونظر,و+_نظر,نَظَر,O,verb
المؤيدية,المؤيدية,المؤيديه,O,noun_prop
بتعز,ب+_تعز,تَعِزّ,B-LOC,noun_prop
ومات,و+_مآت,مَأْتَى,O,noun
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وعشرين,و+_عشرين,عِشْرُون,O,noun
.,.,.,O,punc
