token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
يزيد,يزيد,زاد,I-PERS,verb
بن,بن,بِن,I-PERS,noun_prop
حسن,حسن,حَسَن,I-PERS,noun_prop
جمال,جمال,جَمال,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
ويدعى,و+_يدعى,دَعا,O,verb
سلطان,سلطان,سُلْطان,B-PERS,noun_prop
حفيد,حفيد,حَفِيد,O,noun
الكمال,الكمال,كَمال,B-PERS,noun
التبريزي,التبريزي,تَبْرِيزِيّ,I-PERS,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
.,.,.,O,punc
شاب,شاب,شابّ,O,noun
تاجر,تاجر,تاجِر,O,noun
يشتغل,يشتغل,ٱِشْتَغَل,O,verb
بالعربية,ب+_العربية,عَرَبِيّ,O,adj
والصرف,و+_الصرف,صِرْف,O,noun
لقيني,لقيني,لَقِي,O,verb
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
وقرا,و+_قرآ,قَرَأ,O,verb
علي,على,عَلَى,O,prep
اربعي,أربعي,أَرْبَع,O,adj
النووي,النووي,نَوَوِيّ,I-PERS,adj
وسمع,و+_سمع,سَمِع,O,verb
لي,لي,لِ,O,prep
غيرها,غيرها,غَيْر,O,noun
واجزت,و+_أجزت,أَجاز,O,verb
له,له,لِ,O,prep
وكذا,و+_كذا,كَذا,O,conj
لقيني,لقيني,لَقِي,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
بها,بها,بِ,O,prep
وجاور,و+_جاور,جاوَر,O,verb
التي,التي,الَّذِي,O,pron_rel
تليها,تليها,وَلِي,O,verb
وهو,و+_هو,هُوَ,O,pron
متزوج,متزوج,مُتَزَوِّج,O,adj
بابنة,ب+_ابنة,ٱِبْنَة,O,noun
هبة,هبة,هِبَة,O,noun
الله,الله,اللَّه,B-MISC,noun_prop
.,.,.,O,punc
