token,tokenized,lemma,ne_label,pos
عمر,عمر,عُمَر,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
المغربي,المغربي,مَغْرِبِيّ,O,adj
السعودي,السعودي,سَعُودِيّ,O,adj
نقيب,نقيب,نَقِيب,O,noun
الفقراء,الفقراء,فَقِير,O,noun
ويعرف,و+_يعرف,عَرَف,O,verb
بجريدة,ب+_جريدة,جَرِيدَة,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
جمادى,جمادى,جُمادَى,O,noun_prop
الاخرة,الآخرة,آخِرَة,O,noun
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وستين,و+_ستين,سِتّ,O,noun
.,.,.,O,punc
ارخه,أرخه,رَخِي,O,verb
ابن,ابن,ٱِبْن,B-PERS,noun_prop
المنير,المنير,مُنِير,I-PERS,noun_prop
.,.,.,O,punc
