token,tokenized,lemma,ne_label,pos
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
الشهاب,الشهاب,شِهاب,I-PERS,noun_prop
الغزي,الغزي,غَزِّيّ,I-PERS,adj
الحنفي,الحنفي,حَنَفِيّ,I-PERS,noun_prop
نزيل,نزيل,أَزال,O,verb
مكة,مكة,مَكَّة,B-LOC,noun_prop
من,من,مِن,O,prep
اصحاب,أصحاب,صاحِب,O,noun
يحيى,يحيى,يَحْيَى,B-PERS,noun_prop
الواعظ,الواعظ,واعِظ,I-PERS,noun
.,.,.,O,punc
قرا,قرآ,قَرَأ,O,verb
علي,على,عَلَى,B-PERS,prep
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ثلاث,ثلاث,ثَلاث,O,adj
وتسعين,و+_تسعين,سَعَى,O,verb
اربعي,أربعي,أَرْبَع,O,adj
النووي,النووي,نَوَوِيّ,B-MISC,adj
ثم,ثم,ثُمَّ,O,adv
في,في,فِي,O,prep
التي,التي,الَّذِي,O,pron_rel
تليها,تليها,وَلِي,O,verb
بعض,ب+_عض,عَضّ,O,noun
البخاري,البخاري,بُخارِيّ,B-MISC,adj
ولازمني,و+_لازمني,لازَم,B-PERS,verb
فيهما,فيهما,فِي,O,prep
وهو,و+_هو,هُوَ,O,pron
ممن,ممن,مِن,O,prep
قرا,قرآ,قَرَأ,O,verb
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
على,على,عَلَى,O,prep
المحب,المحب,مُحِبّ,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
حرباش,حرباش,حرباش,I-PERS,noun_prop
في,في,فِي,O,prep
الفقه,الفقه,فِقْه,O,noun
وعلى,و+_على,عَلَى,O,prep
عبد,عبد,عَبْد,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
الشامي,الشامي,شامِيّ,I-PERS,noun
في,في,فِي,O,prep
النحو,النحو,نَحْو,O,noun
،,،,،,O,punc
وفيه,و+_فيه,فِي,O,prep
سكون,سكون,سُكُون,O,noun
وجمود,و+_جمود,جُمُود,O,noun
.,.,.,O,punc
