token,tokenized,lemma,ne_label,pos
علي,على,عَلَى,B-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
مسعود,مسعود,مَسعُود,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
الفرج,الفرج,فَرَج,I-PERS,noun
الشرف,الشرف,شَرَف,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
التاج,التاج,تاج,I-PERS,noun_prop
الابرقوهي,الابرقوهي,الابرقوهي,I-PERS,noun_prop
سبط,سبط,سَبِط,O,adj
القاضي,القاضي,قاضِي,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
نصر,نصر,نَصْر,I-PERS,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
ذي,ذي,ذُو,O,noun
القعدة,القعدة,قَعْدَة,O,noun
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
واربعين,و+_أربعين,أَرْبَع,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
ولقيه,و+_لقيه,لَقِي,O,verb
الطاووسي,الطاووسي,الطاووسي,B-PERS,noun_prop
بابرقوه,بابرقوه,بابرقوه,B-PERS,noun_prop
في,في,فِي,O,prep
جمادى,جمادى,جُمادَى,O,noun_prop
الاخرة,الآخرة,آخِرَة,O,noun
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
عشرة,عشرة,عَشَرَة,O,noun
فاجازه,ف+_إجازة,إِجازَة,O,noun
.,.,.,O,punc
