token,tokenized,lemma,ne_label,pos
داود,داود,داوُد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بهاء,بهاء,بَهاء,I-PERS,noun
الدين,الدين,دِين,I-PERS,noun
الكردي,الكردي,كُرْدِيّ,I-PERS,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
نزيل,نزيل,أَزال,O,verb
حلب,حلب,حَلَب,B-LOC,noun_prop
.,.,.,O,punc
قرا,قرآ,قَرَأ,O,verb
بها,بها,بِ,O,prep
الفقه,الفقه,فِقْه,O,noun
على,على,عَلَى,O,prep
العلامة,العلامة,عَلّامَة,O,noun
الزين,الزين,زَيْن,B-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
حفص,حفص,حفص,I-PERS,noun_prop
الباريني,الباريني,الباريني,I-PERS,noun_prop
،,،,،,O,punc
وكان,و+_كان,كان,O,verb
خيرا,خيرا,خَيْر,O,noun
دينا,دينا,دِينا,O,noun_prop
معدودا,معدودا,مَعْدُود,O,adj
من,من,مِن,O,prep
اعيان,أعيان,أَعْيان,O,noun
فقهائها,فقهائها,فَقِيه,O,noun
مديما,مديما,مديما,O,noun_prop
لتلاوة,ل+_تلاوة,تِلاوَة,O,noun
القران,القرآن,قُرْآن,B-MISC,noun_prop
والتكسب,و+_التكسب,تَكَسُّب,O,noun
مع,مع,مَع,O,prep
العدول,العدول,عُدُول,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
كائنة,كائنة,كائِن,O,noun
التتار,التتار,تَتَر,O,noun_prop
بحلب,ب+_حلب,حَلَب,B-LOC,noun_prop
سنة,سنة,سَنَة,O,noun
ثلاث,ثلاث,ثَلاث,O,adj
.,.,.,O,punc
ذكره,ذكره,ذَكَر,O,verb
ابن,ابن,ٱِبْن,B-PERS,noun_prop
خطيب,خطيب,خَطِيب,I-PERS,noun
الناصرية,الناصرية,ناصِرِيّ,B-LOC,adj
واختصره,و+_أختصره,ٱِخْتَصَر,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
.,.,.,O,punc
