token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
البر,البر,بَرّ,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
تمام,تمام,تَمام,I-PERS,noun
الجلال,الجلال,جَلال,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
البدر,البدر,بَدْر,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
البقاء,البقاء,بَقاء,I-PERS,noun
السبكي,الNOAN,سبكي,O,noun_prop
الاصل,الأصل,أَصْل,O,noun
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
الماضي,الماضي,ماضِي,O,adj
ابوه,أبوه,أَب,O,noun
.,.,.,O,punc
ذكره,ذكره,ذَكَر,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
في,في,فِي,O,prep
انبائه,أنبائه,نَبَأ,O,noun
فقال,ف+_قال,قال,O,verb
:,:,:,O,punc
ولد,ولد,وَلَد,O,verb
قبل,قبل,قِبَل,O,noun
سنة,سنة,سَنَة,O,noun
ستين,ستين,سِتّ,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
واشتغل,و+_أشتغل,ٱِشْتَغَل,O,verb
في,في,فِي,O,prep
صباه,صباه,صَبّ,O,verb
قليلا,قليلا,قَلِيل,O,adj
وكان,و+_كان,كان,O,verb
جميل,جميل,جَمِيل,O,noun_prop
الصورة,الصورة,صُورَة,O,noun
لكنه,لكنه,لٰكِنَّ,O,conj
صار,صار,صار,O,verb
قبيح,قبيح,قَبِيح,O,adj
السيرة,السيرة,سِيرَة,O,noun
كثير,كثير,كَثِير,O,noun
المجاهرة,المجاهرة,مُجاهَرَة,O,noun
بما,بما,ما,O,pron_rel
ازرى,أزري,زَرَى,O,verb
بابيه,ب+_أبيه,أَب,O,noun
في,في,فِي,O,prep
حياته,حياته,حَياة,O,noun
وبعد,و+_بعد,بُعْد,O,noun
موته,موته,مَوْت,O,noun
بل,بل,بَل,O,conj
لولا,لولا,لَوْلا,O,conj
وجوده,وجوده,وُجُود,O,noun
لما,ل+_ما,ما,O,pron_rel
ذم,ذم,ذَمّ,O,noun
ابوه,أبوه,أَب,O,noun
.,.,.,O,punc
وقد,و+_قد,قَدْ,O,part_verb
ولي,ولي,وَلِيّ,O,noun
بعده,بعده,بُعْد,O,noun
تدريس,تدريس,تَدْرِيس,O,noun
الشافعي,الشافعي,شافِعِيّ,B-PERS,adj
بجاه,ب+_جاه,جاه,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
غراب,غراب,غُراب,I-PERS,noun
مع,مع,مَع,O,prep
بذل,بذل,بَذْل,O,noun
دار,دار,دار,O,noun
تساوي,تساوي,ساوَى,O,verb
الف,ألف,أَلْف,O,noun
دينار,دينار,دِينار,B-MISC,noun
بل,بل,بَل,O,conj
ولي,ولي,وَلِيّ,O,noun
قبل,قبل,قِبَل,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
تدريس,تدريس,تَدْرِيس,O,noun
الشيخونية,الشيخونية,الشيخونيه,O,noun_prop
بعد,بعد,بُعْد,O,noun
الصدر,الصدر,صَدْر,O,noun
المناوي,المناوي,مُناوِي,O,adj
ببذل,ب+_بذل,بَذْل,O,noun
جزيل,جزيل,جَزْل,O,noun
لنيروز,لنيروز,لنيروز,B-PERS,noun_prop
ناظرها,ناظرها,ناظِر,O,noun
حينئذ,حينئذ,حِينَئِذٍ,O,adv
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
جمادى,جمادى,جُمادَى,O,noun_prop
الاولى,الأولى,أُولَى,O,adj
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
عشرة,عشرة,عَشَرَة,O,noun
سامحه,س+_أمحه,مَحا,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
.,.,.,O,punc
