token,tokenized,lemma,ne_label,pos
سودون,سودون,سودون,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
الظاهري,الظاهري,ظاهِرِيّ,I-PERS,adj
برقوق,ب+_رقوق,رَقّ,I-PERS,noun
.,.,.,O,punc
كان,كان,كان,O,verb
من,من,مِن,O,prep
خاصكيته,خاصكيته,خاصكيته,O,noun_prop
ثم,ثم,ثُمَّ,O,adv
ترقى,ترقى,تَرَقَّى,O,verb
في,في,فِي,O,prep
ايام,أيام,يَوْم,O,noun
ابنه,ابنه,ٱِبْن,O,noun
الناصر,الناصر,ناصِر,B-PERS,noun_prop
حتى,حتى,حَتَّى,O,prep
صار,صار,صار,O,verb
مقدما,مقدما,مُقَدَّم,O,adj
،,،,،,O,punc
ثم,ثم,ثُمَّ,O,adv
ولي,ولي,وَلِيّ,O,noun
نيابة,نيابة,نِيابَة,O,noun
غزة,غزة,غَزَّة,B-LOC,noun_prop
ثم,ثم,ثُمَّ,O,adv
اعيد,أعيد,أَعاد,O,verb
الى,إلى,إِلَى,O,prep
التقدمة,التقدمة,تَقْدِمَة,O,noun
في,في,فِي,O,prep
ايام,أيام,يَوْم,O,noun
تدبير,تدبير,تَدْبِير,O,noun
شيخ,شيخ,شَيْخ,O,noun
ثم,ثم,ثُمَّ,O,adv
ولاه,ولاة,والِي,O,noun
ايام,أيام,يَوْم,O,noun
سلطنته,سلطنته,سَلْطَنَة,O,noun
طرابلس,طرابلس,طَرابُلُس,B-LOC,noun_prop
،,،,،,O,punc
ثم,ثم,ثُمَّ,O,adv
كان,كان,كان,O,verb
ممن,ممن,مِن,O,prep
خرج,خرج,خَرَج,O,verb
مع,مع,مَع,O,prep
قايتباي,قايتباي,قايتباي,B-PERS,noun_prop
المحمدي,المحمدي,مُحَمَّدِيّ,I-PERS,adj
عن,عن,عَن,O,prep
الطاعة,الطاعة,طاعَة,O,noun
فلما,ف+_لما,لَمّا,O,conj
انكسر,أنكسر,ٱِنْكَسَر,O,verb
رفقاؤه,رفقاؤه,رَفِيق,O,noun
فر,فر,فَرّ,O,verb
الى,إلى,إِلَى,O,prep
قرا,قرآ,قَرَأ,B-LOC,verb
يوسف,يوسف,يُوسِف,B-PERS,noun_prop
صاحب,صاحب,صاحِب,O,noun
بغداد,بغداد,بَغْداد,B-LOC,noun_prop
ثم,ثم,ثُمَّ,O,adv
قدم,قدم,قَدَّم,O,verb
على,على,عَلَى,O,prep
ططر,ططر,ططر,B-LOC,noun_prop
حين,حين,حِين,O,noun
كان,كان,كان,O,verb
بالبلاد,ب+_البلاد,بَلَد,O,noun
الشامية,الشامية,شامِيّ,O,adj
مع,مع,مَع,O,prep
المظفر,المظفر,مُظَفَّر,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
المؤيد,المؤيد,مُؤَيِّد,I-PERS,noun
فاكرمه,ف+_أكرمه,كَرَّم,O,verb
ثم,ثم,ثُمَّ,O,adv
جعله,جعله,جَعَل,O,verb
مقدما,مقدما,مُقَدَّم,O,adj
بالديار,ب+_الديار,دار,O,noun
المصرية,المصرية,مِصْرِيّ,O,adj
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
استقر,استقر,ٱِسْتَقَرّ,O,verb
به,به,بِ,O,prep
الاشرف,الأشرف,أَشْرَف,B-PERS,noun
برسباي,برسباي,برسباي,I-PERS,noun_prop
في,في,فِي,O,prep
الدوادارية,الدوادارية,الدواداريه,B-LOC,noun_prop
الكبرى,الكبري,كُبْرِي,O,noun
ثم,ثم,ثُمَّ,O,adv
في,في,فِي,O,prep
نيابة,نيابة,نِيابَة,O,noun
الشام,الشام,شام,B-LOC,noun_prop
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وعشرين,و+_عشرين,عِشْرُون,O,noun
عوضا,عوضا,عِوَض,O,noun
عن,عن,عَن,O,prep
تنبك,تنبك,ناب,O,verb
البجاسي,البجاسي,البجاسي,B-PERS,noun_prop
والتقيا,و+_التقيا,ٱِلْتَقَى,O,verb
فقتل,ف+_قتل,قَتَل,O,verb
تنبك,تنبك,ناب,O,verb
وانتصر,و+_أنتصر,ٱِنْتَصَر,O,verb
المذكور,المذكور,مَذْكُور,O,adj
،,،,،,O,punc
وقدم,و+_قدم,قَدَّم,O,verb
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
في,في,فِي,O,prep
ايام,أيام,يَوْم,O,noun
نيابته,نيابته,نِيابَة,O,noun
غير,غير,غَيْر,O,noun
مرة,مرة,مَرَّة,O,noun
ثم,ثم,ثُمَّ,O,adv
نقل,نقل,نَقْل,O,noun
الى,إلى,إِلَى,O,prep
اتابكيتها,اتابكيتها,اتابكيتها,B-LOC,noun_prop
،,،,،,O,punc
وسافر,و+_سافر,سافَر,O,verb
