token,tokenized,lemma,ne_label,pos
عثمان,عثمان,عُثْمان,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
جقمق,جقمق,جقمق,I-PERS,noun_prop
المنصور,المنصور,مَنْصُور,I-PERS,noun
الفخر,الفخر,فَخْر,O,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
السعادات,السعادات,السعادات,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الظاهر,الظاهر,ظاهِر,I-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
سعيد,سعيد,سَعِيد,I-PERS,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
ربيع,ربيع,رَبِيع,O,noun_prop
الاول,الأول,أَوَّل,O,adj
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
.,.,.,O,punc
وامه,و+_أمة,أُمَّة,O,noun
ام,أم,أَم,O,conj
ولد,ولد,وَلَد,O,verb
اسمها,اسمها,ٱِسْم,O,noun
زهراء,زهراء,زهراء,B-PERS,noun_prop
.,.,.,O,punc
نشا,نشأ,شَأَو,O,verb
في,في,فِي,O,prep
حجر,حجر,حَجَر,O,noun
السعادة,السعادة,سَعادَة,O,noun
معتنيا,معتنيا,مُعْتَنَى,O,noun
بالفروسية,ب+_الفروسية,فُرُوسِيَّة,O,noun
بل,بل,بَل,O,conj
اشتغل,أشتغل,ٱِشْتَغَل,O,verb
على,على,عَلَى,O,prep
الزين,الزين,زَيْن,B-PERS,noun
قاسم,قاسم,قاسِم,I-PERS,noun_prop
الحنفي,الحنفي,حَنَفِيّ,I-PERS,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
وسمع,و+_سمع,سَمِع,O,verb
الحديث,الحديث,حَدِيث,O,noun
على,على,عَلَى,O,prep
شيخنا,شيخنا,شَيْخ,O,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
ناظر,ناظر,ناظِر,I-PERS,noun
الصاحبة,الصاحبة,صاحِب,I-PERS,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
بردس,بردس,بردس,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الطحان,الطحان,طَحّان,I-PERS,noun_prop
واجاز,و+_أجاز,أَجاز,O,verb
له,له,لِ,O,prep
جماعة,جماعة,جَماعَة,O,noun
باستدعاء,ب+_استدعاء,ٱِسْتِدْعاء,O,noun
الزين,الزين,زَيْن,B-PERS,noun
رضوان,رضوان,رِضْوان,I-PERS,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
وقفت,وقفت,وَقَف,O,verb
منهم,منهم,مِن,O,prep
على,على,عَلَى,O,prep
طائفة,طائفة,طائِفَة,O,noun
مكيين,مكيين,مَكِّيّ,O,adj
فمنهم,ف+_منهم,مِن,O,prep
من,من,مِن,O,prep
الرجال,الرجال,رَجُل,O,noun
الزين,الزين,زَيْن,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
عياش,عياش,عَيّاش,I-PERS,noun_prop
والموفق,و+_الموفق,مُوَفَّق,O,adj
الابي,الأبي,أَب,O,noun
والقطب,و+_القطب,قُطْب,O,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
الخير,الخير,خَيْر,I-PERS,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
القوي,القوى,قُوَّة,I-PERS,noun
ومن,و+_من,مِن,O,prep
النساء,النساء,نِساء,O,noun
خديجة,خديجة,خَدِيجَة,B-PERS,noun_prop
ابنة,ابنة,ٱِبْنَة,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
ابن,ابن,ٱِبْن,I-PERS,noun_prop
صفية,صفيه,صَفِيّ,I-PERS,adj
وصفية,و+_صفيه,صَفّ,B-PERS,noun
ابنة,ابنة,ٱِبْنَة,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
السكري,السكري,سُكَّرِيّ,I-PERS,noun
ولا,و+_لا,لا,O,part_neg
شك,شك,شَكّ,O,noun
عندي,عندي,عِنْد,O,noun
ان,أن,أَنَّ,O,conj_sub
فيمن,ف+_يمن,يَمَن,O,noun_prop
اجازه,إجازة,إِجازَة,O,noun
من,من,مِن,O,prep
هو,هو,هُوَ,O,pron
اقدم,أقدم,أَقْدَم,O,verb
من,من,مِن,O,prep
هؤلاء,هؤلاء,هٰذا,O,pron_dem
،,،,،,O,punc
واستقر,و+_استقر,ٱِسْتَقَرّ,O,verb
بعد,بعد,بُعْد,O,noun
ابيه,أبيه,أَب,O,noun
في,في,فِي,O,prep
السلطنة,السلطنة,سَلْطَنَة,B-LOC,noun
ولقب,و+_لقب,لَقَب,O,noun
بالمنصور,ب+_المنصور,مَنْصُور,B-PERS,noun
فلم,ف+_لم,لَم,O,part_neg
يلبث,يلبث,لَبِث,O,verb
الا,إلا,إِلّا,O,part
يسيرا,يسيرا,سار,O,verb
ووثب,و+_وثب,وَثْب,O,noun
عليه,عليه,عَلَى,O,prep
الاتابك,الاتابك,الاتابك,B-PERS,noun_prop
اينال,اينال,اينال,B-PERS,noun_prop
فكان,ف+_كان,كان,O,verb
الظفر,الظفر,ظَفَر,O,noun
له,له,لِ,O,prep
ولقب,و+_لقب,لَقَب,O,noun
بالاشرف,ب+_الأشرف,أَشْرَف,O,noun
وارسل,و+_أرسل,أَرْسَل,O,verb
بهذا,ب+_هذا,هٰذا,O,pron_dem
الى,إلى,إِلَى,O,prep
اسكندرية,إسكندرية,إِسْكَنْدَرِيّ,B-LOC,adj
على,على,عَلَى,O,prep
العادة,العادة,عادَة,O,noun
وقرا,و+_قرآ,قَرَأ,O,verb
بها,بها,بِ,O,prep
على,على,عَلَى,O,prep
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عثمان,عثمان,عُثْمان,I-PERS,noun_prop
البجائي,البجائي,البجائي,I-PERS,noun_prop
شرح,شرح,شَرْح,O,noun
الخزرجية,الخزرجية,خَزْرَجِيّ,O,adj
وعلى,و+_على,عَلَى,O,prep
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الكريم,الكريم,كَرِيم,I-PERS,noun_prop
المغربي,المغربي,مَغْرِبِيّ,I-PERS,adj
التلخيص,التلخيص,تَلْخِيص,O,noun
في,في,فِي,O,prep
المعاني,المعاني,مَعْنَى,O,noun
والبيان,و+_البيان,بَيان,O,noun
وكذا,و+_كذا,كَذا,O,conj
قرا,قرآ,قَرَأ,O,verb
عليه,عليه,عَلَى,O,prep
في,في,فِي,O,prep
الصرف,الصرف,صَرْف,O,noun
وعلى,و+_على,عَلَى,O,prep
الشمس,الشمس,شَمْس,B-PERS,noun
النوبي,النوبي,نُوبِيّ,O,noun
قصيدة,قصيدة,قَصِيدَة,O,noun
في,في,فِي,O,prep
التجويد,التجويد,تَجْوِيد,O,noun
نظمها,نظمها,نَظَّم,O,verb
لاجله,ل+_أجله,أَجْل,O,noun
ثم,ثم,ثُمَّ,O,adv
قرا,قرآ,قَرَأ,O,verb
عليه,عليه,عَلَى,O,prep
ايضا,أيضا,أَيْض,O,noun
حين,حين,حِين,O,noun
حول,حول,حَوْل,O,noun
الى,إلى,إِلَى,O,prep
دمياط,دمياط,دُمْياط,B-LOC,noun_prop
شرح,شرح,شَرْح,O,noun
التصرف,التصرف,تَصَرُّف,O,noun
للتفتازاني,للتفتازاني,للتفتازاني,B-PERS,noun_prop
ونظم,و+_نظم,نَظَّم,O,verb
قواعد,قواعد,قاعِدَة,O,noun
الاعراب,الأعراب,عَرَب,O,noun
لابن,ل+_ابن,ٱِبْن,B-PERS,noun
الهائم,الهائم,هائِم,I-PERS,noun
المسمى,المسمى,مُسَمَّى,O,adj
بالتحفة,ب+_التحفة,تُحْفَة,O,noun
مع,مع,مَع,O,prep
ارجوزة,أرجوزة,أُرْجُوزَة,O,noun
للنوبي,ل+_النوبي,نُوبِيّ,B-PERS,noun
سماها,سماها,سَمَّى,O,verb
الرشفة,الرشفة,رَشْفَة,O,noun
المتممة,المتممة,المتممه,O,noun_prop
للتحفة,ل+_التحفة,تُحْفَة,O,noun
وغالب,و+_غالب,غالِب,O,noun
الرائية,الرائية,رائِيَة,O,noun
للشاطبي,للشاطبي,للشاطبي,B-PERS,noun_prop
ونحو,و+_نحو,نَحْو,O,noun
ثلث,ثلث,ثُلْث,O,noun
الفيه,إلفيه,إِلْف,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
مالك,مالك,مالِك,I-PERS,noun
وعلى,و+_على,عَلَى,O,prep
ابراهيم,إبراهيم,إِبْراهِيم,B-PERS,noun_prop
العجلوني,العجلوني,عَجْلُونِيّ,I-PERS,noun
التحفة,التحفة,تُحْفَة,O,noun
القدسية,القدسية,قُدْسِيّ,O,adj
لابن,ل+_ابن,ٱِبْن,B-PERS,noun
الهائم,الهائم,هائِم,I-PERS,noun
في,في,فِي,O,prep
الفرائض,الفرائض,فَرِيضَة,O,noun
وايساغوجي,وايساغوجي,وايساغوجي,B-PERS,noun_prop
في,في,فِي,O,prep
المنطق,المنطق,مَنْطِق,O,noun
،,،,،,O,punc
واستمر,و+_استمر,ٱِسْتَمَرّ,O,verb
مقبلا,مقبلا,مُقْبِل,O,adj
على,على,عَلَى,O,prep
العلم,العلم,عِلْم,O,noun
متطلعا,متطلعا,مُتَطَلِّع,O,adj
لكتبه,ل+_كتبه,كِتاب,O,noun
التي,التي,الَّذِي,O,pron_rel
حصل,حصل,حَصَل,O,verb
منها,منها,مِن,O,prep
في,في,فِي,O,prep
كل,كل,كُلّ,O,noun
فن,فن,فَنّ,O,noun
نفائس,نفائس,نَفِيسَة,O,noun
مذاكرا,مذاكرا,مذاكرا,O,noun_prop
مع,مع,مَع,O,prep
كل,كل,كُلّ,O,noun
من,من,مِن,O,prep
يرد,يرد,رَدّ,O,verb
عليه,عليه,عَلَى,O,prep
من,من,مِن,O,prep
الفضلاء,الفضلاء,فاضِل,O,noun
والمشايخ,و+_المشايخ,شَيْخ,O,noun
كشيخه,ك+_شيخه,شَيْخ,O,noun
الشيخ,الشيخ,شَيْخ,O,noun_prop
قاسم,قاسم,قاسِم,B-PERS,noun_prop
حيث,حيث,حَيْثُ,O,conj
سافر,سافر,سافَر,O,verb
له,له,لِ,O,prep
الى,إلى,إِلَى,O,prep
هناك,هناك,هُناكَ,O,adv
حتى,حتى,حَتَّى,O,prep
تميز,تميز,مَيَّز,O,verb
وبرع,و+_برع,بَرَع,O,verb
في,في,فِي,O,prep
الفقه,الفقه,فِقْه,O,noun
وكثر,و+_كثر,كُثْر,O,noun
استحضاره,استحضاره,ٱِسْتِحْضار,O,noun
للمجمع,ل+_المجمع,مَجْمَع,O,noun
احد,أحد,أَحَد,O,noun
محافيظه,محافيظه,محافيظه,O,noun_prop
بل,بل,بَل,O,conj
درس,درس,دَرْس,O,noun
قطعة,قطعة,قِطْعَة,O,noun
من,من,مِن,O,prep
المنهاج,المنهاج,مِنْهاج,O,noun
للنووي,ل+_النووي,نَوَوِيّ,B-PERS,adj
في,في,فِي,O,prep
فروع,فروع,فَرْع,O,noun
الشافعية,الشافعية,شافِعِيّ,B-ORG,adj
ولكثير,و+_ل+_كثير,كَثِير,O,noun
من,من,مِن,O,prep
التاريخ,التاريخ,تارِيخ,O,noun
سيما,سيما,سِيَّما,O,adv
البداية,البداية,بِدايَة,O,noun
لابن,ل+_ابن,ٱِبْن,B-PERS,noun
كثير,كثير,كَثِير,I-PERS,noun
مع,مع,مَع,O,prep
تطلع,تطلع,طَلَع,O,verb
لمعاني,ل+_معاني,مَعْنَى,O,noun
الحديث,الحديث,حَدِيث,O,noun
واقبال,و+_إقبال,إِقْبال,O,noun
على,على,عَلَى,O,prep
سماعه,سماعه,سَماع,O,noun
ومشاركة,و+_مشاركة,مُشارَكَة,O,noun
في,في,فِي,O,prep
فنون,فنون,فَنّ,O,noun
كثيرة,كثيرة,كَثِير,O,noun
كالاصلين,ك+_الأصلين,أَصْل,O,noun
بحيث,ب+_حيث,حَيْثُ,O,conj
يستحضر,يستحضر,ٱِسْتَحْضَر,O,verb
ابن,ابن,ٱِبْن,B-PERS,noun_prop
الساعاتي,الساعاتي,ساعاتِيّ,I-PERS,adj
في,في,فِي,O,prep
اصولهم,أصولهم,أَصْل,O,noun
والطب,و+_الطب,طِبّ,O,noun
والعربية,و+_العربية,عَرَبِيّ,O,adj
والعروض,و+_العروض,عَرْض,O,noun
والموسيقى,و+_الموسيقى,مُوسِيقَى,O,noun
وحسن,و+_حسن,حَسَن,O,noun_prop
عشرته,عشرته,عَشَرَة,O,noun
وكثرة,و+_كثرة,كَثْرَة,O,noun
ادبه,أدبه,أَدَب,O,noun
ورقة,ورقة,وَرَق,O,noun
طبعه,طبعه,طَبْع,O,noun
وحرصه,و+_حرصه,حِرْص,O,noun
على,على,عَلَى,O,prep
الانعزال,الانعزال,ٱِنْعِزال,O,noun
والمطالعة,و+_المطالعة,مُطالَعَة,O,noun
والتلاوة,و+_التلاوة,تِلاوَة,O,noun
والصيام,و+_الصيام,صِيام,O,noun
وصرف,و+_صرف,صَرْف,O,noun
اوقاته,أوقاته,وَقْت,O,noun
في,في,فِي,O,prep
الطاعات,الطاعات,الطاعات,O,noun_prop
وتحريه,و+_تحريه,تَحَرِّي,O,noun
في,في,فِي,O,prep
نقل,نقل,نَقْل,O,noun
العلم,العلم,عِلْم,O,noun
واعراضه,و+_أعراضه,عِرْض,O,noun
عن,عن,عَن,O,prep
التشاغل,التشاغل,التشاغل,O,noun_prop
بانواع,ب+_أنواع,نَوْع,O,noun
الفروسية,الفروسية,فُرُوسِيَّة,O,noun
ومتعلقاتها,و+_متعلقاتها,مُتَعَلِّق,O,adj
مع,مع,مَع,O,prep
تقدمه,تقدمه,قَدَّم,O,verb
فيها,فيها,فِي,O,prep
وله,و+_له,لِ,O,prep
تذكرة,تذكره,ذَكَر,O,verb
فيها,فيها,فِي,O,prep
امور,أمور,أَمْر,O,noun
مهمة,مهمة,مُهِمّ,O,adj
