token,tokenized,lemma,ne_label,pos
ابراهيم,إبراهيم,إِبْراهِيم,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
خلف,خلف,خَلْف,I-PERS,noun
النبي,النبي,نَبِيّ,I-PERS,adj
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
المالكي,المالكي,مالِكِيّ,I-PERS,noun
التاجر,التاجر,تاجِر,O,noun
بسوق,ب+_سوق,سُوق,O,noun
العمى,العمى,عَمَى,B-LOC,noun
خارج,خارج,خارِج,O,noun
باب,باب,باب,B-LOC,noun
الفتوح,الفتوح,فَتْح,I-LOC,noun
ووالد,و+_والد,والِد,O,noun
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
ومحمد,و+_محمد,مُحَمَّد,B-PERS,noun_prop
الاتيين,الآتيين,آتِي,I-PERS,noun
كان,كان,كان,O,verb
خيرا,خيرا,خَيْر,O,noun
متعبدا,متعبدا,مُتَعَبِّد,O,noun
كثير,كثير,كَثِير,O,noun
التلاوة,التلاوة,تِلاوَة,O,noun
حفظ,حفظ,حِفْظ,O,noun
في,في,فِي,O,prep
صغره,صغره,صِغَر,O,noun
العمدة,العمدة,عُمْدَة,O,noun
والملحة,و+_الملحة,مُلِحّ,O,adj
والرسالة,و+_الرسالة,رِسالَة,O,noun
واشتغل,و+_أشتغل,ٱِشْتَغَل,O,verb
عند,عند,عِنْد,O,noun
الزينين,الزينين,الزينين,O,noun_prop
عبادة,عبادة,عِبادَة,O,noun
وطاهر,و+_طاهر,طاهِر,O,noun_prop
وغيرهما,و+_غيرهما,غَيْر,O,noun
وينزل,و+_ينزل,نَزَل,O,verb
في,في,فِي,O,prep
الخانقاه,الخانقاه,الخانقاه,O,noun_prop
الجمالية,الجمالية,جَمالِيّ,O,adj
وغيرها,و+_غيرها,غَيْر,O,noun
وحج,و+_حج,حَجّ,O,noun
وجاور,و+_جاور,جاوَر,O,verb
واقتصر,و+_اقتصر,ٱِقْتَصَر,O,verb
على,على,عَلَى,O,prep
التكسب,التكسب,تَكَسُّب,O,noun
مع,مع,مَع,O,prep
العبادة,العبادة,عِبادَة,O,noun
والتلاوة,و+_التلاوة,تِلاوَة,O,noun
حتى,حتى,حَتَّى,O,prep
مات,مات,مات,O,verb
في,في,فِي,O,prep
عشر,عشر,عَشَرَة,O,noun
رجب,رجب,رَجَب,O,noun_prop
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وستين,و+_ستين,سِتّ,O,noun
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
وايانا,و+_إيانا,إِيّا,O,part
.,.,.,O,punc
