token,tokenized,lemma,ne_label,pos
عبد,عبد,عَبْد,B-PERS,noun_prop
الملك,الملك,مَلِك,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
مبارك,مبارك,مُبارَك,I-PERS,noun_prop
شاه,شاه,شاه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
مسعود,مسعود,مَسعُود,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
مسنونة,مسنونة,مَسْنُون,I-PERS,adj
حفيد,حفيد,حَفِيد,O,noun
امام,أمام,أَمام,B-PERS,noun
الدين,الدين,دِين,I-PERS,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
وابي,و+_أبي,أَبِي,B-PERS,noun_prop
المكارم,المكارم,مَكْرُمَة,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
شهاب,شهاب,شِهاب,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الملك,الملك,مَلِك,I-PERS,noun
الشرف,الشرف,شَرَف,I-PERS,noun
الصديق,الصديق,صَدِيق,I-PERS,noun
البكري,البكري,بَكْرِيّ,I-PERS,noun_prop
الساوجي,الساوجي,الساوجي,I-PERS,noun_prop
النيريزي,النيريزي,النيريزي,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
القزويني,القزويني,قَزْوِينِيّ,B-PERS,adj
الشيرازي,الشيرازي,شِيرازِيّ,I-PERS,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
من,من,مِن,O,prep
بيت,بيت,بَيْت,B-LOC,noun_prop
كبير,كبير,كَبِير,I-LOC,adj
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
صفر,صفر,صِفْر,O,noun
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
عشرة,عشرة,عَشَرَة,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
بقزوين,ب+_قزوين,قَزْوِين,B-LOC,noun_prop
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
فاخذ,ف+_آخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
والده,والده,والِد,O,noun
وغيره,و+_غيره,غَيْر,O,noun
وقدم,و+_قدم,قَدَّم,O,verb
علينا,علينا,عَلَى,O,prep
حاجا,حاجا,حاجّ,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وستين,و+_ستين,سِتّ,O,noun
فاخذ,ف+_آخذ,أَخَذ,O,verb
رواية,رواية,رِوايَة,O,noun
عن,عن,عَن,O,prep
الامين,الأمين,أَمِين,B-PERS,noun
الاقصرائي,الاقصرائي,الاقصرائي,I-PERS,noun_prop
والتقي,و+_ألتقي,ٱِلْتَقَى,O,verb
القلقشندي,القلقشندي,القلقشندي,B-PERS,noun_prop
وكذا,و+_كذا,كَذا,O,conj
اخذ,أخذ,أَخَذ,O,verb
عني,عني,عَن,O,prep
واغتبط,و+_أغتبط,ٱِغْتَبَط,O,verb
بي,بي,بِي,O,abbrev
كثيرا,كثيرا,كَثِير,O,adv
وافادني,و+_أفادني,أَفاد,O,verb
ترجمة,ترجمة,تَرْجَمَة,O,noun
والده,والده,والِد,O,noun
وغيرها,و+_غيرها,غَيْر,O,noun
وحج,و+_حج,حَجّ,O,noun
،,،,،,O,punc
ورجع,و+_رجع,رَجَع,O,verb
فاقام,ف+_أقام,أَقام,B-PERS,verb
يسيرا,يسيرا,سار,O,verb
وزار,و+_زار,زار,O,verb
بيت,بيت,بَيْت,B-LOC,noun_prop
المقدس,المقدس,مُقَدَّس,I-LOC,adj
ودخل,و+_دخل,دَخَل,O,verb
الشام,الشام,شام,B-LOC,noun_prop
وحلب,و+_حلب,حَلَب,B-LOC,noun_prop
وسافر,و+_سافر,سافَر,O,verb
الى,إلى,إِلَى,O,prep
بلاده,بلاده,بَلَد,O,noun
بعد,بعد,بُعْد,O,noun
احسان,إحسان,إِحْسان,O,noun_prop
الامير,الأمير,أَمِير,O,noun
قايتباي,قايتباي,قايتباي,B-PERS,noun_prop
اليه,إليه,إِلَى,O,prep
كثيرا,كثيرا,كَثِير,O,adv
لاعتقاده,ل+_اعتقاده,ٱِعْتِقاد,O,noun
فيه,فيه,فِي,O,prep
ونعم,و+_نعم,نَعَم,O,interj
الرجل,الرجل,رَجُل,O,noun
فضلا,فضلا,فَضْل,O,noun
وتواضعا,و+_تواضعا,تَواضُع,O,noun
وتوددا,و+_توددا,تَوَدُّد,O,noun
وبشاشة,و+_ب+_شاشة,شاشَة,O,noun
وبهاء,و+_بهاء,بَهاء,O,noun
وبلغني,و+_بلغني,بَلَغ,O,verb
انه,أنه,أَنَّ,O,conj_sub
تصدى,تصدى,تَصَدَّى,O,verb
للاقراء,ل+_الإقراء,إِقْراء,O,noun
ببلده,ب+_بلده,بَلَد,O,noun
في,في,فِي,O,prep
كثير,كثير,كَثِير,O,noun
من,من,مِن,O,prep
مقدمات,مقدمات,مُقَدِّمَة,O,noun
العلوم,العلوم,عِلْم,O,noun
وانه,و+_أنه,أَنَّ,O,conj_sub
صنف,صنف,صَنَّف,O,verb
بعض,ب+_عض,عَضّ,O,noun
التصانيف,التصانيف,تَصْنِيف,O,noun
وانه,و+_أنه,أَنَّ,O,conj_sub
مقيم,مقيم,مُقِيم,O,noun
بجهرم,بجهرم,بجهرم,B-LOC,noun_prop
مدينة,مدينة,مَدِينَة,O,noun
من,من,مِن,O,prep
اعمال,أعمال,عَمَل,O,noun
شيراز,شيراز,شِيراز,B-LOC,noun_prop
بينهما,بينهما,بَيِّن,O,noun
قدر,قدر,قَدْر,O,noun
خمسة,خمسة,خَمْس,O,adj
ايام,أيام,يَوْم,O,noun
وله,و+_له,لِ,O,prep
هناك,هناك,هُناكَ,O,adv
جلالة,جلالة,جَلالَة,O,noun_prop
،,،,،,O,punc
ثم,ثم,ثُمَّ,O,adv
سمعت,سمعت,سَمِع,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وثمانين,و+_ثمانين,ثَمانِي,O,noun
وانا,و+_أنا,أَنا,O,pron
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
مزيد,مزيد,مَزِيد,O,noun
قربه,قربه,قُرْب,O,noun
بملوكهم,ب+_ملوكهم,مَلِك,O,noun
بل,بل,بَل,O,conj
عيسى,عيسى,عِيسَى,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
شكر,شكر,شَكَر,I-PERS,verb
الله,الله,اللَّه,I-PERS,noun_prop
ابن,ابن,ٱِبْن,O,noun_prop
اخته,أخته,أُخْت,O,noun
هو,هو,هُوَ,O,pron
صاحب,صاحب,صاحِب,O,noun
الحل,الحل,حَلّ,O,noun
والعقد,و+_العقد,عَقْد,O,noun
عند,عند,عِنْد,O,noun
السلطان,السلطان,سُلْطان,O,noun
يعقوب,يعقوب,يَعْقُوب,B-PERS,noun_prop
بحيث,ب+_حيث,حَيْثُ,O,conj
زادت,زادت,زاد,O,verb
ضخامة,ضخامة,ضَخامَة,O,noun
صاحب,صاحب,صاحِب,O,noun
الترجمة,الترجمة,تَرْجَمَة,O,noun
وجلالته,و+_جلالته,جَلالَة,O,noun_prop
وصار,و+_صار,صار,O,verb
ذا,ذا,ذُو,O,noun
عز,عز,عِزّ,O,noun_prop
كبير,كبير,كَبِير,O,adj
ودنيا,و+_دنيا,دُنْيا,O,noun
متسعة,متسعة,مُتَّسِع,O,adj
ومما,و+_مما,مِن,O,prep
كتبت,كتبت,كَتَب,O,verb
عنه,عنه,عَن,O,prep
قوله,قوله,قَوْل,O,noun
:,:,:,O,punc
ageV05P086,ageV05P086,ageV05P086,O,digit
واستمر,و+_استمر,ٱِسْتَمَرّ,O,verb
على,على,عَلَى,O,prep
طريقته,طريقته,طَرِيقَة,O,noun
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
امتحن,أمتحن,ٱِمْتَحَن,O,verb
بعد,بعد,بُعْد,O,noun
موت,موت,مَوْت,O,noun
يعقوب,يعقوب,يَعْقُوب,B-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,O,noun
اخته,أخته,أُخْت,O,noun
القاضي,القاضي,قاضِي,O,noun
عيسى,عيسى,عِيسَى,B-PERS,noun_prop
بالتعذيب,ب+_التعذيب,تَعْذِيب,O,noun
حتى,حتى,حَتَّى,O,prep
مات,مات,مات,O,verb
في,في,فِي,O,prep
اوائل,أوائل,أَوائِل,O,noun
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
.,.,.,O,punc
