token,tokenized,lemma,ne_label,pos
خير,خير,خَيْر,B-PERS,noun
بك,بك,بَك,I-PERS,noun_prop
الظاهري,الظاهري,ظاهِرِيّ,I-PERS,adj
خشقدم,خشقدم,خشقدم,B-PERS,noun_prop
.,.,.,O,punc
اصله,أصله,وَصَل,O,verb
من,من,مِن,O,prep
مماليك,مماليك,مَمْلُوك,O,noun
سودون,سودون,سودون,B-PERS,noun_prop
قرقاش,قرقاش,قرقاش,I-PERS,noun_prop
فاشتراه,ف+_اشتراه,ٱِشْتَرَى,O,verb
الظاهر,الظاهر,ظاهِر,B-PERS,noun
في,في,فِي,O,prep
ايام,أيام,يَوْم,O,noun
امرته,أمرته,أَمَر,O,verb
وعمله,و+_عمله,عَمَل,O,noun
بعد,بعد,بُعْد,O,noun
مدة,مدة,مُدَّة,O,noun
خازنداره,خازنداره,خازنداره,O,noun_prop
ولما,و+_لما,لَمّا,O,conj
تسلطن,تسلطن,سَلَّط,O,verb
جعله,جعله,جَعَل,O,verb
من,من,مِن,O,prep
جملة,جملة,جُمْلَة,O,noun
الخازندارية,الخازندارية,الخازنداريه,O,noun_prop
الصغار,الصغار,صَغِير,O,noun
ثم,ثم,ثُمَّ,O,adv
امره,أمره,أَمْر,O,noun
عشرة,عشرة,عَشَرَة,O,noun
ودام,و+_دام,دام,O,verb
به,به,بِ,O,prep
على,على,عَلَى,O,prep
الخازندارية,الخازندارية,الخازنداريه,O,noun_prop
الى,إلى,إِلَى,O,prep
ان,أن,أَنَّ,O,conj_sub
نقله,نقله,نَقْل,O,noun
الى,إلى,إِلَى,O,prep
الدوادارية,الدوادارية,الدواداريه,B-LOC,noun_prop
الثانية,الثانية,ثانِي,O,adj
في,في,فِي,O,prep
شوال,شوال,شُوال,O,noun
سنة,سنة,سَنَة,O,noun
سبعين,سبعين,سَبْع,O,noun
عوض,عوض,عَوَض,O,noun_prop
جانبك,جانبك,جانِب,B-PERS,noun
كوهيه,كوهيه,كوهيه,I-PERS,noun_prop
،,،,،,O,punc
وسافر,و+_سافر,سافَر,O,verb
فيها,فيها,فِي,O,prep
امير,أمير,أَمِير,O,noun
المحمل,المحمل,مُحَمَّل,O,noun
بعد,بعد,بُعْد,O,noun
ان,أن,أَنَّ,O,conj_sub
تزوج,تزوج,تَزَوَّج,O,verb
ابنة,ابنة,ٱِبْنَة,O,noun
