token,tokenized,lemma,ne_label,pos
ابراهيم,إبراهيم,إِبْراهِيم,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الحسن,الحسن,حَسَن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابراهيم,إبراهيم,إِبْراهِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الكريم,الكريم,كَرِيم,I-PERS,noun_prop
برهان,برهان,بُرْهان,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
العرابي,العرابي,العرابي,I-PERS,noun_prop
بفتح,ب+_فتح,فَتْح,O,noun
اوله,أوله,أَوَّل,O,adj
وتشديد,و+_تشديد,تَشْدِيد,O,noun
ثانيه,ثانية,ثانِي,O,adj
ورايته,و+_رأيته,راوَنْد,O,verb
بخطه,ب+_خطة,خُطَّة,O,noun
بكسر,ب+_كسر,كَسْر,O,noun
ثم,ثم,ثُمَّ,O,adv
تخفيف,تخفيف,تَخْفِيف,O,noun
نسبه,نسبه,نَسَب,O,verb
لقرية,ل+_قرية,قَرْيَة,O,noun
من,من,مِن,O,prep
ضواحي,ضواحي,ضاحِيَة,O,noun
صفد,صفد,صَفَد,B-LOC,noun_prop
المقدسي,المقدسي,مَقْدِسِيّ,B-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
خمسين,خمسين,خَمْس,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
كما,كما,كَما,O,conj
قراته,قرأته,قَرَأ,O,verb
بخطه,ب+_خطة,خُطَّة,O,noun
وتفقه,و+_تفقه,فاق,O,verb
بالبدر,ب+_البدر,بَدْر,B-PERS,noun
محمود,محمود,مَحْمُود,B-PERS,noun_prop
العجلوني,العجلوني,عَجْلُونِيّ,I-PERS,noun
سمع,سمع,سَمِع,O,verb
عليه,عليه,عَلَى,O,prep
بحث,بحث,بَحَث,O,verb
تيسير,تيسير,تَيْسِير,B-PERS,noun
الحاوي,الحاوي,حاوِي,O,noun
الشرف,الشرف,شَرَف,O,noun
البارزي,البارزي,البارزي,O,noun_prop
بسماعه,ب+_سماعه,سَماع,O,noun
له,له,لِ,O,prep
على,على,عَلَى,O,prep
اصحاب,أصحاب,صاحِب,O,noun
مؤلفه,مؤلفه,مُؤَلَّف,O,noun
وكذا,و+_كذا,كَذا,O,conj
اخذ,أخذ,أَخَذ,O,verb
عنه,عنه,عَن,O,prep
سواه,سواه,سِوَى,O,noun
واخذ,و+_أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
خاله,خاله,خال,O,verb
الشمس,الشمس,شَمْس,B-PERS,noun
العرابي,العرابي,العرابي,I-PERS,noun_prop
اخذ,أخذ,أَخَذ,O,verb
الاصلين,الأصلين,أَصْل,O,noun
عن,عن,عَن,O,prep
العلاء,العلاء,عَلاء,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
العطار,العطار,عَطّار,I-PERS,noun_prop
تلميذ,تلميذ,تِلْمِيذ,O,noun
النووي,النووي,نَوَوِيّ,B-PERS,adj
وذكر,و+_ذكر,ذَكَر,O,verb
انه,أنه,أَنَّ,O,conj_sub
سمع,سمع,سَمِع,O,verb
الصحيح,الصحيح,صَحِيح,O,adj
على,على,عَلَى,O,prep
التقي,التقى,ٱِلْتَقَى,B-PERS,verb
القلقشندي,القلقشندي,القلقشندي,I-PERS,noun_prop
والتاج,و+_التاج,تاج,B-PERS,noun_prop
الزيلعي,الزيلعي,الزيلعي,I-PERS,noun_prop
والصلاح,و+_الصلاح,صَلاح,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
المنجا,المنجا,المنجا,I-PERS,noun_prop
الحنبلي,الحنبلي,حَنْبَلِيّ,I-PERS,adj
ومحيي,و+_محيي,مُحْيِي,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
الرجبي,الرجبي,الرجبي,I-PERS,noun_prop
والبرهان,و+_البرهان,بُرْهان,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
جماعة,جماعة,جَماعَة,I-PERS,noun
وابي,و+_أبي,أَبِي,B-PERS,noun_prop
الخير,الخير,خَيْر,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
العلائي,العلائي,العلائي,I-PERS,noun_prop
ومن,و+_من,مِن,O,prep
الاخير,الأخير,أَخِير,O,adj
وحده,وحده,وَحْد,O,adv
صحيح,صحيح,صَحِيح,O,adj
مسلم,مسلم,مُسْلِم,O,noun
ومن,و+_من,مِن,O,prep
التاج,التاج,تاج,O,noun_prop
الاقفاصي,الاقفاصي,الاقفاصي,O,noun_prop
المقدسي,المقدسي,مَقْدِسِيّ,O,adj
جامع,جامع,جامِع,O,noun
الترمذي,الترمذي,تِرْمِذِيّ,B-PERS,noun_prop
وكذا,و+_كذا,كَذا,O,conj
سمع,سمع,سَمِع,O,verb
على,على,عَلَى,O,prep
الشمس,الشمس,شَمْس,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
حامد,حامد,حامِد,I-PERS,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
وحدث,و+_حدث,حَدَث,O,noun
سمع,سمع,سَمِع,O,verb
منه,منه,مِن,O,prep
الفضلاء,الفضلاء,فاضِل,O,noun
ولقيه,و+_لقيه,لَقِي,O,verb
ابن,ابن,ٱِبْن,B-PERS,noun_prop
فهد,فهد,فَهْد,I-PERS,noun_prop
وغيره,و+_غيره,غَيْر,O,noun
وكان,و+_كان,كان,O,verb
احد,أحد,أَحَد,O,noun
فقهاء,فقهاء,فَقِيه,O,noun
الصلاحية,الصلاحية,صَلاحِيَّة,O,noun
ممن,ممن,مِن,O,prep
يديم,يديم,أَدام,O,verb
التلاوة,التلاوة,تِلاوَة,O,noun
بحيث,ب+_حيث,حَيْثُ,O,conj
يختم,يختم,خَتَم,O,verb
كل,كل,كُلّ,O,noun
يوم,يوم,يَوْم,O,noun
غالبا,غالبا,غالِب,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
رجب,رجب,رَجَب,O,noun_prop
ظنا,ظنا,ظَنّ,O,verb
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
واربعين,و+_أربعين,أَرْبَع,O,noun
بالقدس,ب+_القدس,قُدْس,B-LOC,noun_prop
.,.,.,O,punc
