token,tokenized,lemma,ne_label,pos
خليل,خليل,خَلِيل,B-PERS,noun_prop
التوريزي,التوريزي,التوريزي,I-PERS,noun_prop
نائب,نائب,نائِب,O,noun
اسكندرية,إسكندرية,إِسْكَنْدَرِيّ,B-LOC,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بالشجاري,بالشجاري,بالشجاري,B-LOC,noun_prop
،,،,،,O,punc
انفصل,أنفصل,ٱِنْفَصَل,O,verb
عن,عن,عَن,O,prep
النيابة,النيابة,نِيابَة,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
عشرة,عشرة,عَشَرَة,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
او,أو,أَو,O,conj
بعدها,بعدها,بُعْد,O,noun
بالبدر,ب+_البدر,بَدْر,O,noun
حسن,حسن,حَسَن,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محب,محب,مُحِبّ,I-PERS,noun
الدين,الدين,دِين,I-PERS,noun
الطرابلسي,الطرابلسي,طَرابُلْسِيّ,I-PERS,noun_prop
.,.,.,O,punc
