token,tokenized,lemma,ne_label,pos
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
حسن,حسن,حَسَن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
اسماعيل,إسماعيل,إِسْماعِيل,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
يعقوب,يعقوب,يَعْقُوب,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
اسماعيل,إسماعيل,إِسْماعِيل,I-PERS,noun_prop
الشهاب,الشهاب,شِهاب,I-PERS,noun_prop
العنتابي,العنتابي,العنتابي,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الحنفي,الحنفي,حَنَفِيّ,I-PERS,noun_prop
والد,والد,والِد,O,noun
الشمس,الشمس,شَمْس,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
ومحمود,و+_محمود,مَحْمُود,B-PERS,noun_prop
المعروف,المعروف,مَعْرُوف,O,adj
كل,كل,كُلّ,O,noun
منهما,منهما,مِن,O,prep
بالامشاطي,بالامشاطي,بالامشاطي,B-PERS,noun_prop
ممن,ممن,مِن,O,prep
اشتغل,أشتغل,ٱِشْتَغَل,O,verb
وفضل,و+_فضل,فَضْل,O,noun
وذكر,و+_ذكر,ذَكَر,O,verb
بالخير,ب+_الخير,خَيْر,O,noun
ورافق,و+_رافق,رافَق,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
في,في,فِي,O,prep
السماع,السماع,سَماع,O,noun
قبل,قبل,قِبَل,O,noun
القرن,القرن,قَرْن,O,noun
على,على,عَلَى,O,prep
بعض,ب+_عض,عَضّ,O,noun
شيوخه,شيوخه,شَيْخ,O,noun
في,في,فِي,O,prep
المستخرج,المستخرج,مُسْتَخْرَج,O,noun
وغيره,و+_غيره,غَيْر,O,noun
واثبت,و+_أثبت,أَثْبَت,O,noun
اسمه,اسمه,ٱِسْم,O,noun
في,في,فِي,O,prep
الطباق,الطباق,طَبَقَة,O,noun
وشيخه,و+_شيخه,شَيْخ,O,noun
ونسبه,و+_نسبة,نِسْبَة,O,noun
في,في,فِي,O,prep
بعضها,ب+_عضها,عَضّ,O,noun
عجميا,عجميا,عَجَمِيّ,O,adj
وفي,و+_في,فِي,O,prep
بعضها,ب+_عضها,عَضّ,O,noun
كحكاويا,كحكاويا,كحكاويا,O,noun_prop
وفي,و+_في,فِي,O,prep
بعضها,ب+_عضها,عَضّ,O,noun
عينتابيا,عينتابيا,عينتابيا,O,noun_prop
وكذا,و+_كذا,كَذا,O,conj
سمع,سمع,سَمِع,O,verb
بعد,بعد,بُعْد,O,noun
ذلك,ذلك,ذٰلِكَ,O,pron_dem
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
عشرة,عشرة,عَشَرَة,O,noun
.,.,.,O,punc
