token,tokenized,lemma,ne_label,pos
ازدمر,ازدمر,ازدمر,O,noun_prop
قصبة,قصبة,قَصَب,O,noun
الاشرف,الأشرف,أَشْرَف,B-PERS,noun
برسباي,برسباي,برسباي,B-PERS,noun_prop
احد,أحد,أَحَد,O,noun
رؤس,رؤس,رَؤُس,O,verb
النوب,النوب,نُوبَة,O,noun
وممن,و+_ممن,مِن,O,prep
تامر,تامر,تامِر,O,noun_prop
على,على,عَلَى,O,prep
الركب,الركب,رُكْبَة,O,noun
الاول,الأول,أَوَّل,O,adj
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وثمانين,و+_ثمانين,ثَمانِي,O,noun
واستقر,و+_استقر,ٱِسْتَقَرّ,O,verb
امير,أمير,أَمِير,O,noun
المراكز,المراكز,مَرْكَز,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
اثنتين,ٱثنتين,ٱِثْنَتانِ,O,adj
وتسعين,و+_تسعين,سَعَى,O,verb
بعد,بعد,بُعْد,O,noun
موت,موت,مَوْت,O,noun
شادبك,شادبك,شادبك,B-PERS,noun_prop
ودام,و+_دام,دام,O,verb
ضعيفا,ضعيفا,ضَعِيف,O,noun
لا,لا,لا,O,part_neg
يشهد,يشهد,شَهِد,O,verb
جمعة,جمعة,جُمْعَة,O,noun_prop
ولا,و+_لا,لا,O,part_neg
جماعة,جماعة,جَماعَة,O,noun
غالبا,غالبا,غالِب,O,noun
مع,مع,مَع,O,prep
شدة,شدة,شِدَّة,O,noun
ظلمه,ظلمه,ظُلْم,O,noun
وقبح,و+_قبح,قُبْح,O,noun
يامه,يامه,يامه,O,noun_prop
ثم,ثم,ثُمَّ,O,adv
صرف,صرف,صَرْف,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
وتسعين,و+_تسعين,سَعَى,O,verb
ولم,و+_لم,لَم,O,part_neg
يؤذن,يؤذن,آذَن,O,verb
له,له,لِ,O,prep
في,في,فِي,O,prep
المجيء,المجيء,مَجِيء,O,noun
ثم,ثم,ثُمَّ,O,adv
رجع,رجع,رَجَع,O,verb
في,في,فِي,O,prep
موسم,موسم,مَوْسِم,O,noun
التي,التي,الَّذِي,O,pron_rel
تليها,تليها,وَلِي,O,verb
ويلبغا,ويلبغا,ويلبغا,O,noun_prop
احد,أحد,أَحَد,O,noun
العرب,العرب,عَرَب,O,noun
يحل,يحل,أَحَلّ,O,verb
محله,محله,مَحَلّ,O,noun
.,.,.,O,punc
