token,tokenized,lemma,ne_label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
اسعد,أسعد,أَسْعَد,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الكريم,الكريم,كَرِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
سليمان,سليمان,سُلَيْمان,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
يوسف,يوسف,يُوسِف,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
طحا,طحا,طحا,I-PERS,noun_prop
الفخر,الفخر,فَخْر,I-PERS,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
اليمن,اليمن,يَمَن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
العلاء,العلاء,عَلاء,I-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الكمال,الكمال,كَمال,I-PERS,noun
الثقفي,الثقفي,الثقفي,I-PERS,noun_prop
القاياتي,القاياتي,القاياتي,O,noun_prop
المصري,المصري,مِصْرِيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
رجب,رجب,رَجَب,O,noun_prop
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وعشرين,و+_عشرين,عِشْرُون,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
قال,قال,قال,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
ولم,و+_لم,لَم,O,part_neg
نجد,نجد,وَجَد,O,verb
له,له,لِ,O,prep
من,من,مِن,O,prep
المسموع,المسموع,مَسْمُوع,O,adj
ما,ما,ما,O,pron_rel
هو,هو,هُوَ,O,pron
على,على,عَلَى,O,prep
قدر,قدر,قَدْر,O,noun
سنه,سنة,سَنَة,O,noun
مع,مع,مَع,O,prep
ان,أن,أَنَّ,O,conj_sub
جده,جده,جَدّ,O,noun
كان,كان,كان,O,verb
فاضلا,فاضلا,فاضَل,O,verb
محدثا,محدثا,مُحْدَث,O,adj
له,له,لِ,O,prep
عمل,عمل,عَمَل,O,noun
قليل,قليل,قَلِيل,O,adj
في,في,فِي,O,prep
الفن,الفن,فَنّ,O,noun
وناب,و+_نأب,أَبَى,O,verb
في,في,فِي,O,prep
الحكم,الحكم,حُكْم,O,noun
ونشا,و+_نشأ,شَأَو,O,verb
هذا,هذا,هٰذا,O,pron_dem
وهو,و+_هو,هُوَ,O,pron
من,من,مِن,O,prep
بيت,بيت,بَيْت,O,noun_prop
حكم,حكم,حُكْم,O,noun
وعدالة,و+_عدالة,عَدالَة,O,noun
فحفظ,ف+_حفظ,حِفْظ,O,noun
المنهاج,المنهاج,مِنْهاج,O,noun
وكتبه,و+_كتبه,كِتاب,O,noun
بخطه,ب+_خطة,خُطَّة,O,noun
بل,بل,بَل,O,conj
كتب,كتب,كَتَب,O,verb
عليه,عليه,عَلَى,O,prep
ودرس,و+_درس,دَرْس,O,noun
بعدة,ب+_عدة,عِدَة,O,noun
اماكن,أماكن,مَكان,O,noun
مع,مع,مَع,O,prep
قلة,قلة,قِلَّة,O,noun
بضاعته,بضاعته,بِضاعَة,O,noun
في,في,فِي,O,prep
العلم,العلم,عِلْم,O,noun
ولكنه,و+_لكنه,لٰكِنَّ,O,conj
كان,كان,كان,O,verb
دربا,دربا,دَرْب,O,noun
في,في,فِي,O,prep
الاحكام,الأحكام,حُكْم,O,noun
متوددا,متوددا,متوددا,O,noun_prop
متواضعا,متواضعا,مُتَواضِع,O,adj
محصلا,محصلا,مُحَصِّل,O,noun
للدنيا,ل+_الدنيا,دُنْيا,O,noun
باشر,باشر,باشَر,O,verb
التوقيع,التوقيع,تَوْقِيع,O,noun
ثم,ثم,ثُمَّ,O,adv
النيابة,النيابة,نِيابَة,O,noun
في,في,فِي,O,prep
قضاء,قضاء,قَضاء,O,noun
مصر,مصر,مِصْر,B-LOC,noun_prop
والجيزة,و+_الجيزة,جِيزَة,B-LOC,noun_prop
وباشرها,و+_باشرها,باشَر,O,verb
مدة,مدة,مُدَّة,O,noun
طويلة,طويلة,طَوِيل,O,adj
منفردا,منفردا,مُنْفَرِد,O,adj
ثم,ثم,ثُمَّ,O,adv
اشرك,أشرك,أَشْرَك,O,verb
معه,معه,مَع,O,prep
غيره,غيره,غَيْر,O,noun
مع,مع,مَع,O,prep
استمراره,استمراره,ٱِسْتِمْرار,O,noun
على,على,عَلَى,O,prep
انه,أنه,أَنَّ,O,conj_sub
الكبير,الكبير,كَبِير,O,adj
فيهم,فيهم,فِي,O,prep
،,،,،,O,punc
وعين,و+_عين,عَيَّن,O,verb
للقضاء,ل+_القضاء,قَضاء,O,noun
الاكبر,الأكبر,أَكْبَر,O,adj
