token,tokenized,lemma,ne_label,pos
غيث,غيث,غَيْث,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
ندى,ندى,نَدَى,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
الوحش,الوحش,وَحْش,I-PERS,noun
اخو,أخو,أَخ,O,noun
سليمان,سليمان,سُلَيْمان,B-PERS,noun_prop
الماضي,الماضي,ماضِي,I-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
نصير,نصير,صار,I-PERS,verb
الدين,الدين,دِين,I-PERS,noun
شيخ,شيخ,شَيْخ,O,noun
عرب,عرب,عَرَب,O,noun
المنوفية,المنوفية,مَنُوفِيَّة,B-LOC,noun_prop
.,.,.,O,punc
كان,كان,كان,O,verb
ممن,ممن,مِن,O,prep
يذكر,يذكر,ذَكَر,O,verb
بالظلم,ب+_الظلم,ظُلْم,O,noun
والشح,و+_الشح,شُحّ,O,noun
مع,مع,مَع,O,prep
اظهاره,أظهاره,ظُهْر,O,noun
التدين,التدين,تَدَيُّن,O,noun
وانتمائه,و+_انتمائه,ٱِنْتِماء,O,noun
للشيخ,ل+_الشيخ,شَيْخ,O,noun
مدين,مدين,مَدِين,B-PERS,adj
وجره,و+_جره,جَرّ,O,noun
له,له,لِ,O,prep
ولزاويته,و+_ل+_زاويته,زاوِيَة,O,noun
بل,بل,بَل,O,conj
ولجماعة,و+_ل+_جماعة,جَماعَة,O,noun
من,من,مِن,O,prep
اتباعه,اتباعه,ٱِتِّباع,O,noun
في,في,فِي,O,prep
كل,كل,كُلّ,O,noun
سنة,سنة,سَنَة,O,noun
القمح,القمح,قَمْح,O,noun
الكثير,الكثير,كَثِير,O,noun
وغيره,و+_غيره,غَيْر,O,noun
بحيث,ب+_حيث,حَيْثُ,O,conj
كان,كان,كان,O,verb
له,له,لِ,O,prep
اليه,إليه,إِلَى,O,prep
الميل,الميل,مَيْل,O,noun
الزائد,الزائد,زائِد,O,noun
وربما,و+_ربما,رُبَّما,O,adv
يقيم,يقيم,أَقام,O,verb
في,في,فِي,O,prep
الزاوية,الزاوية,زاوِيَة,O,noun
مدة,مدة,مُدَّة,O,noun
اجتهاده,اجتهاده,ٱِجْتِهاد,O,noun
في,في,فِي,O,prep
اتلاف,إتلاف,إِتْلاف,O,noun
من,من,مِن,O,prep
يعلمه,يعلمه,عَلِم,O,verb
من,من,مِن,O,prep
قطاع,قطاع,قِطاع,O,noun
الطريق,الطريق,طَرِيق,O,noun
،,،,،,O,punc
وتجرع,و+_تجرع,جَرَع,O,verb
غصة,غصة,غُصَّة,O,noun
قتل,قتل,قَتَل,O,verb
ابنه,ابنه,ٱِبْن,O,noun
ولم,و+_لم,لَم,O,part_neg
يمكث,يمكث,مَكَث,O,verb
بعده,بعده,بُعْد,O,noun
سوى,سوى,سِوَى,O,noun
اثنين,اثنين,ٱِثْنَيْنِ,O,noun_prop
وعشرين,و+_عشرين,عِشْرُون,O,noun
يوما,يوما,يَوْم,O,noun
،,،,،,O,punc
ثم,ثم,ثُمَّ,O,adv
مات,مات,مات,O,verb
بالقاهرة,ب+_القاهرة,قاهِرَة,B-LOC,noun_prop
عند,عند,عِنْد,O,noun
يشبك,يشبك,شاب,O,verb
الفقيه,الفقيه,فَقِيه,O,noun
في,في,فِي,O,prep
يوم,يوم,يَوْم,O,noun
الاثنين,الاثنين,ٱِثْنَيْنِ,O,noun_prop
عاشر,عاشر,عاشِر,O,noun
رجب,رجب,رَجَب,O,noun_prop
سنة,سنة,سَنَة,O,noun
ست,ست,سِتّ,O,noun
وستين,و+_ستين,سِتّ,O,noun
عن,عن,عَن,O,prep
نحو,نحو,نَحْو,O,noun
السبعين,السبعين,سَبْع,O,noun
وصلى,و+_صلى,صَلَّى,O,verb
عليه,عليه,عَلَى,O,prep
بمصلى,ب+_مصلي,مُصَلِّي,O,noun
المؤمني,المؤمني,المؤمني,B-LOC,noun_prop
ودفن,و+_دفن,دَفَن,O,verb
خارج,خارج,خارِج,O,noun
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
من,من,مِن,O,prep
جهة,جهة,جِهَة,O,noun
باب,باب,باب,B-LOC,noun
النصر,النصر,نَصْر,I-LOC,noun_prop
عفا,عفا,عَفا,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
عنه,عنه,عَن,O,prep
وايانا,و+_إيانا,إِيّا,O,part
.,.,.,O,punc
