token,tokenized,lemma,label,pos
عبد,عبد,عَبْد,B-PERS,noun_prop
القادر,القادر,قادِر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
جبريل,جبريل,جَبْرَئِيل,I-PERS,noun_prop
المحيوي,المحيوي,المحيوي,I-PERS,noun_prop
العجلوني,العجلوني,عَجْلُونِيّ,I-PERS,noun
الاصل,الأصل,أَصْل,O,noun
الغزي,الغزي,غَزِّيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
جبريل,جبريل,جَبْرَئِيل,I-PERS,noun_prop
.,.,.,O,punc
حفظ,حفظ,حِفْظ,O,noun
الحاوي,الحاوي,حاوِي,O,noun
وغيره,و+_غيره,غَيْر,O,noun
ولازم,و+_ل+_إزم,أَزْمَة,O,noun
بلديه,بلديه,بَلَد,O,noun
الشمس,الشمس,شَمْس,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
الحمصي,الحمصي,حِمْصِيّ,I-PERS,noun_prop
وهو,و+_هو,هُوَ,O,pron
الذي,الذي,الَّذِي,O,pron_rel
شفعه,شفعه,شَفَع,O,verb
بعد,بعد,بُعْد,O,noun
ان,أن,أَنَّ,O,conj_sub
كان,كان,كان,O,verb
حنفيا,حنفيا,حَنَفِيّ,O,adj
وانتفع,و+_أنتفع,ٱِنْتَفَع,O,verb
به,به,بِ,O,prep
ثم,ثم,ثُمَّ,O,adv
دخل,دخل,دَخَل,O,verb
الشام,الشام,شام,B-LOC,noun_prop
واخذ,و+_أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
الزين,الزين,زَيْن,B-PERS,noun
خطاب,خطاب,خِطاب,I-PERS,noun
وغيره,و+_غيره,غَيْر,O,noun
،,،,،,O,punc
وتميز,و+_تميز,مَيَّز,O,verb
في,في,فِي,O,prep
الفضيلة,الفضيلة,فَضِيلَة,O,noun
وناب,و+_نأب,أَبَى,O,verb
في,في,فِي,O,prep
قضاء,قضاء,قَضاء,O,noun
بلده,بلده,بَلَد,O,noun
عن,عن,عَن,O,prep
شيخه,شيخه,شَيْخ,O,noun
ثم,ثم,ثُمَّ,O,adv
وثب,وثب,وَثْب,O,noun
عليه,عليه,عَلَى,O,prep
واستقل,و+_أستقل,ٱِسْتَقَلّ,O,verb
بالقضاء,ب+_القضاء,قَضاء,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ثلاث,ثلاث,ثَلاث,O,adj
وسبعين,و+_سبعين,سَبْع,O,noun
وتزوج,و+_تزوج,تَزَوَّج,O,verb
بزوجته,ب+_زوجته,زَوْجَة,O,noun
ولم,و+_لم,لَم,O,part_neg
يحمد,يحمد,حَمِد,O,verb
في,في,فِي,O,prep
كليهما,كليهما,كُلِّيّ,O,adj
بل,بل,بَل,O,conj
لم,لم,لَم,O,part_neg
يرج,يرج,رَجا,O,verb
له,له,لِ,O,prep
امر,أمر,أَمْر,O,noun
،,،,،,O,punc
ولم,و+_لم,لَم,O,part_neg
يلبث,يلبث,لَبِث,O,verb
ان,أن,أَنَّ,O,conj_sub
امتحن,أمتحن,ٱِمْتَحَن,O,verb
ببعض,ب+_بعض,بَعْض,O,adj
الاسباب,الأسباب,سَبَب,O,noun
واودع,و+_أودع,أَوْدَع,O,verb
المقشرة,المقشرة,مُقَشَّر,O,adj
مدة,مدة,مُدَّة,O,noun
ثم,ثم,ثُمَّ,O,adv
خلص,خلص,خَلَص,O,verb
وولي,و+_ولي,وَلِيّ,O,noun
قضاء,قضاء,قَضاء,O,noun
القدس,القدس,قُدْس,B-LOC,noun_prop
ثم,ثم,ثُمَّ,O,adv
انفصل,أنفصل,ٱِنْفَصَل,O,verb
وقدم,و+_قدم,قَدَّم,O,verb
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
فناب,ف+_ناب,ناب,O,verb
عن,عن,عَن,O,prep
الزين,الزين,زَيْن,B-PERS,noun
زكريا,زكريا,زَكَرِيّا,I-PERS,noun_prop
وجلس,و+_جلس,جَلَس,O,verb
في,في,فِي,O,prep
حانوت,حانوت,حانُوت,O,noun
الجمالية,الجمالية,جَمالِيّ,O,adj
ولكنه,و+_لكنه,لٰكِنَّ,O,conj
لم,لم,لَم,O,part_neg
يظفر,يظفر,ظَفِر,O,verb
بطائل,ب+_طائل,طائِل,O,adj
فرجع,ف+_رجع,رَجَع,O,verb
الى,إلى,إِلَى,O,prep
بلده,بلده,بَلَد,O,noun
بطالا,بطالا,بَطّال,B-LOC,noun
.,.,.,O,punc
