token,tokenized,lemma,label,pos
يحيى,يحيى,يَحْيَى,B-PERS,noun_prop
الهواري,الهواري,هَوّارِيّ,I-PERS,noun
المغربي,المغربي,مَغْرِبِيّ,O,adj
المالكي,المالكي,مالِكِيّ,I-PERS,noun
.,.,.,O,punc
قدم,قدم,قَدَّم,O,verb
المدينة,المدينة,مَدِينَة,B-LOC,noun
فاقرا,ف+_أقرا,أَقَرّ,O,verb
بها,بها,بِ,O,prep
الفقه,الفقه,فِقْه,O,noun
والعربية,و+_العربية,عَرَبِيّ,O,adj
ووغيرهما,ووغيرهما,ووغيرهما,O,noun_prop
وانتفع,و+_أنتفع,ٱِنْتَفَع,O,verb
به,به,بِ,O,prep
جماعة,جماعة,جَماعَة,O,noun
وتوجه,و+_توجه,تَوَجَّه,O,verb
منها,منها,مِن,O,prep
لمكة,ل+_مكة,مَكَّة,B-LOC,noun_prop
في,في,فِي,O,prep
البحر,البحر,بَحْر,O,noun
فغرق,ف+_غرق,غَرِق,O,verb
قبل,قبل,قِبَل,O,noun
وصوله,وصوله,وُصُول,O,noun
اليها,إليها,إِلَى,O,prep
في,في,فِي,O,prep
ثامن,ثامن,ثامِن,O,adj
عشرى,عشري,عَشَرَة,O,noun
شعبان,شعبان,شَعْبان,O,noun_prop
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وثمانين,و+_ثمانين,ثَمانِي,O,noun
وكان,و+_كان,كان,O,verb
عالما,عالما,عالَم,O,noun
صالحا,صالحا,صالِح,O,adj
رحمه,رحمه,رَحِم,O,verb
الله,الله,اللَّه,B-MISC,noun_prop
.,.,.,O,punc
