token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
سالم,سالم,سالِم,I-PERS,noun_prop
الجمال,الجمال,جَمال,I-PERS,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
الخير,الخير,خَيْر,I-PERS,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
الشهاب,الشهاب,شِهاب,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
العباس,العباس,عَبّاس,I-PERS,noun_prop
الكلاعي,الكلاعي,الكلاعي,I-PERS,noun_prop
الحميري,الحميري,الحميري,I-PERS,noun_prop
الشوائطي,الشوائطي,الشوائطي,I-PERS,noun_prop
نسبة,نسبة,نِسْبَة,O,noun
لشوائط,لشوائط,لشوائط,O,noun_prop
بلد,بلد,بَلَد,O,noun
بقرب,ب+_قرب,قُرْب,O,noun
تعز,تعز,عَزا,B-LOC,verb
اليماني,اليماني,يَمانِيّ,O,adj
المكي,المكي,مَكِّيّ,O,adj
الشافعي,الشافعي,شافِعِيّ,O,adj
الماضي,الماضي,ماضِي,O,adj
ابوه,أبوه,أَب,O,noun
واخوه,و+_إخوة,إِخْوَة,O,noun
على,على,عَلَى,B-PERS,prep
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
جمادى,جمادى,جُمادَى,O,noun_prop
الاولى,الأولى,أُولَى,O,adj
سنة,سنة,سَنَة,O,noun
ثماني,ثماني,ثَمانِي,O,adj
عشرة,عشرة,عَشَرَة,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
،,،,،,O,punc
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,O,noun_prop
وتلا,و+_تلا,تَلا,O,verb
به,به,بِ,O,prep
بالسبع,ب+_السبع,سَبْع,O,adj
والعشر,و+_العشر,عَشَرَة,O,noun
على,على,عَلَى,O,prep
والده,والده,والِد,O,noun
واربعى,و+_أربعي,أَرْبَع,O,adj
النووى,النووي,نَوَوِيّ,O,adj
والملحة,و+_الملحة,مُلِحّ,O,adj
ومساعد,و+_مساعد,مُساعِد,O,noun
الطلاب,الطلاب,طالِب,O,noun
في,في,فِي,O,prep
الكشف,الكشف,كَشْف,O,noun
عن,عن,عَن,O,prep
قواعد,قواعد,قاعِدَة,O,noun
الاعراب,الأعراب,عَرَب,O,noun
للنجم,ل+_النجم,نَجْم,O,noun
المرجاني,المرجاني,مَرْجانِيّ,O,adj
والبردة,و+_البردة,بَرَدَة,O,noun
والشاطبيتين,والشاطبيتين,والشاطبيتين,O,noun_prop
والفية,و+_إلفيه,إِلْف,O,noun
النحو,النحو,نَحْو,O,noun
والحديث,و+_الحديث,حَدِيث,O,noun
وتلخيص,و+_تلخيص,تَلْخِيص,O,noun
المفتاح,المفتاح,مِفْتاح,O,noun
وايساغوجى,وايساغوجى,وايساغوجي,O,noun_prop
والنخبة,و+_النخبة,نُخْبَة,O,noun
لشيخنا,ل+_شيخنا,شَيْخ,O,noun
والمنهاج,و+_المنهاج,مِنْهاج,O,noun
الاصلي,الأصلي,أَصْلِيّ,O,adj
والبهجة,و+_البهجة,بَهِج,O,noun
الوردية,الوردية,وَرْدِيّ,O,adj
وعروض,و+_عروض,عَرْض,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
الحاجب,الحاجب,ٱِحْتِجاب,I-PERS,noun
وتتمة,و+_تتمه,تَمّ,O,verb
الشاطبية,الشاطبية,الشاطبيه,O,noun_prop
في,في,فِي,O,prep
القراءات,القراءات,قِراءَة,O,noun
الثلاث,الثلاث,ثَلاث,O,adj
للواسطى,للواسطى,للواسطي,O,noun_prop
وثلاثة,و+_ثلاثة,ثَلاث,O,adj
ارباع,أرباع,رُبْع,O,noun
تحبير,تحبير,تحبير,O,noun_prop
التنبيه,التنبيه,تَنْبِيه,O,noun
للزنكلوني,للزنكلوني,للزنكلوني,B-PERS,noun_prop
،,،,،,O,punc
وسمع,و+_سمع,سَمِع,O,verb
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
من,من,مِن,O,prep
وبالمدينة,و+_ب+_المدينة,مَدِينَة,O,noun
من,من,مِن,O,prep
الجمال,الجمال,جَمال,O,noun
الكازروني,الكازروني,الكازروني,O,noun_prop
وتفقه,و+_تفقه,فاق,O,verb
فيها,فيها,فِي,O,prep
به,به,بِ,O,prep
وفي,و+_في,فِي,O,prep
مكة,مكة,مَكَّة,B-LOC,noun_prop
بابيه,ب+_أبيه,أَب,O,noun
بحث,بحث,بَحَث,O,verb
عليه,عليه,عَلَى,O,prep
