token,tokenized,lemma,label,pos
علي,على,عَلَى,B-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
زيد,زيد,زَيْد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علوان,علوان,عِلْوان,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
صبرة,صبره,صَبْر,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
مهدي,مهدي,مَهْدِيّ,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
حريز,حريز,حَرِيز,I-PERS,adj
ابو,أبو,أَبُو,I-PERS,noun_prop
الحسن,الحسن,حَسَن,I-PERS,noun_prop
اليمني,اليمني,يَمَنِيّ,O,adj
الردماوي,الردماوي,الردماوي,B-PERS,noun_prop
الزبيدي,الزبيدي,زَبِيدِيّ,I-PERS,noun_prop
بالضم,ب+_الضم,ضَمّ,I-PERS,noun
القحطاني,القحطاني,قَحْطانِيّ,O,noun_prop
.,.,.,O,punc
قال,قال,قال,O,verb
فيه,فيه,فِي,O,prep
شيخنا,شيخنا,شَيْخ,O,noun
في,في,فِي,O,prep
انبائه,أنبائه,نَبَأ,O,noun
تبعا,تبعا,تَبَع,O,noun
للمقريزي,للمقريزي,للمقريزي,B-PERS,noun_prop
يكنى,يكني,كَنَى,O,verb
ابا,أبا,أَب,B-PERS,noun
زيد,زيد,زَيْد,I-PERS,noun_prop
ويدعى,و+_يدعى,دَعا,O,verb
عبد,عبد,عَبْد,B-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
ايضا,أيضا,أَيْض,O,noun
ولد,ولد,وَلَد,O,verb
بردما,بردما,بردما,B-LOC,noun_prop
وهي,و+_هي,هِيَ,O,pron
مشارف,مشارف,مَشْرَف,O,noun
اليمن,اليمن,يَمَن,B-LOC,noun_prop
دون,دون,دُون,O,noun
الاحقاف,الاحقاف,الاحقاف,O,noun_prop
في,في,فِي,O,prep
جمادى,جمادى,جُمادَى,O,noun_prop
سنة,سنة,سَنَة,O,noun
احدى,إحدى,أَحَد,O,noun
واربعين,و+_أربعين,أَرْبَع,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
وجال,و+_جال,جال,O,verb
في,في,فِي,O,prep
البلاد,البلاد,بَلَد,O,noun
ثم,ثم,ثُمَّ,O,adv
حج,حج,حَجّ,O,noun
وجاور,و+_جاور,جاوَر,O,verb
مدة,مدة,مُدَّة,O,noun
وسكن,و+_سكن,سَكَن,O,noun
الشام,الشام,شام,B-LOC,noun_prop
ودخل,و+_دخل,دَخَل,O,verb
العراق,العراق,عِراق,B-LOC,noun_prop
ومصر,و+_مصر,مِصْر,B-LOC,noun_prop
وسمع,و+_سمع,سَمِع,O,verb
من,من,مِن,O,prep
اليافعي,اليافعي,اليافعي,B-PERS,noun_prop
والشيخ,و+_الشيخ,شَيْخ,O,noun
خليل,خليل,خَلِيل,B-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
كثير,كثير,كَثِير,I-PERS,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
خطيب,خطيب,خَطِيب,I-PERS,noun
يبروذ,يبروذ,يبروذ,I-PERS,noun_prop
وبرع,و+_برع,بَرَع,O,verb
في,في,فِي,O,prep
فنون,فنون,فَنّ,O,noun
من,من,مِن,O,prep
حديث,حديث,حَدِيث,O,noun
وفقه,و+_فقه,فِقْه,O,noun
ونحو,و+_نحو,نَحْو,O,noun
وتاريخ,و+_تاريخ,تارِيخ,O,noun
وادب,و+_أدب,أَدَب,O,noun
وكان,و+_كان,كان,O,verb
يستحضر,يستحضر,ٱِسْتَحْضَر,O,verb
كثيرا,كثيرا,كَثِير,O,adv
من,من,مِن,O,prep
الحديث,الحديث,حَدِيث,O,noun
والرجال,و+_الرجال,رَجُل,O,noun
ويذاكر,و+_يذاكر,ذاكَر,O,verb
بكتاب,ب+_كتاب,كِتاب,O,noun
سيبويه,سيبويه,سيبويه,B-PERS,noun_prop
ويميل,و+_يميل,مال,O,verb
الى,إلى,إِلَى,O,prep
مذهب,مذهب,مَذْهَب,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
حزم,حزم,حَزْم,I-PERS,noun
مع,مع,مَع,O,prep
كثرة,كثرة,كَثْرَة,O,noun
تطوره,تطوره,تَطَوُّر,O,noun
وتزييه,و+_تزييه,زَيَّى,O,verb
في,في,فِي,O,prep
كل,كل,كُلّ,O,noun
قليل,قليل,قَلِيل,O,adj
بزي,ب+_زي,زِيّ,O,noun
غير,غير,غَيْر,O,noun
الذي,الذي,الَّذِي,O,pron_rel
قبله,قبله,قِبَل,O,noun
وخبرته,و+_خبرته,خِبْرَة,O,noun
باحوال,ب+_أحوال,حال,O,noun
الناس,الناس,ناس,O,noun
ثم,ثم,ثُمَّ,O,adv
تحول,تحول,تَحَوَّل,O,verb
الى,إلى,إِلَى,O,prep
البادية,البادية,بادِيَة,O,noun
فاقام,ف+_أقام,أَقام,O,verb
بها,بها,بِ,O,prep
يدعو,يدعو,دَعا,O,verb
الى,إلى,إِلَى,O,prep
الكتاب,الكتاب,كِتاب,B-MISC,noun
والسنة,و+_السنة,سُنَّة,O,noun
فاستجاب,ف+_استجاب,ٱِسْتَجاب,O,verb
له,له,لِ,O,prep
حيار,حيار,حيار,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
مهنا,مهنا,مُهَنّا,I-PERS,noun_prop
والد,والد,والِد,O,noun
نعير,نعير,أَعار,B-PERS,verb
فلم,ف+_لم,لَم,O,part_neg
يزل,يزل,زال,O,verb
عنده,عنده,عِنْد,O,noun
حتى,حتى,حَتَّى,O,prep
مات,مات,مات,O,verb
ثم,ثم,ثُمَّ,O,adv
عند,عند,عِنْد,O,noun
ولده,ولده,وَلَد,O,noun
نعير,نعير,أَعار,B-PERS,verb
بحيث,ب+_حيث,حَيْثُ,O,conj
كان,كان,كان,O,verb
مجموع,مجموع,مَجْمُوع,O,noun
اقامته,أقامته,أَقام,O,verb
عندهما,عندهما,عِنْد,O,noun
نحو,نحو,نَحْو,O,noun
عشرين,عشرين,عِشْرُون,O,noun
سنة,سنة,سَنَة,O,noun
فلما,ف+_لما,لَمّا,O,conj
كانت,كانت,كان,O,verb
رقعة,رقعة,رُقْعَة,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
البرهان,البرهان,بُرْهان,I-PERS,noun
وبيدمر,وبيدمر,وبيدمر,B-LOC,noun_prop
وفرط,و+_فرط,فَرَّط,B-PERS,verb
خشي,خشي,خَشِي,O,verb
على,على,عَلَى,O,prep
نفسه,نفسه,نَفْس,O,noun
فاختفى,ف+_أختفي,ٱِخْتَفَى,O,verb
بالصعيد,ب+_الصعيد,صَعِيد,B-LOC,noun
ثم,ثم,ثُمَّ,O,adv
قدم,قدم,قَدَّم,O,verb
