token,tokenized,lemma,label,pos
حسن,حسن,حَسَن,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
البدر,البدر,بَدْر,I-PERS,noun
ابو,أبو,أَبُو,I-PERS,noun_prop
المجد,المجد,مَجْد,I-PERS,noun
الطلخاوي,الطلخاوي,الطلخاوي,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
ليلة,ليلة,لَيْلَة,O,noun
الاحد,الأحد,أَحَد,O,noun
مستهل,مستهل,مُسْتَهَلّ,O,noun
رمضان,رمضان,رَمَضان,O,noun_prop
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
بطلخا,بطلخا,بطلخا,B-LOC,noun_prop
من,من,مِن,O,prep
الغربية,الغربية,غَرْبِيّ,B-LOC,adj
،,،,،,O,punc
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
فقرا,ف+_قرآ,قَرَأ,O,verb
القران,القرآن,قُرْآن,O,noun_prop
ومختصر,و+_مختصر,مُخْتَصَر,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
شجاع,شجاع,شُجاع,I-PERS,noun_prop
وتلقن,و+_تلقن,لاق,O,verb
الذكر,الذكر,ذِكْر,O,noun
من,من,مِن,O,prep
يوسف,يوسف,يُوسِف,B-PERS,noun_prop
الازهري,الأزهري,أَزْهَرِيّ,I-PERS,noun_prop
احد,أحد,أَحَد,O,noun
اصحاب,أصحاب,صاحِب,O,noun
الغمري,الغمري,الغمري,B-PERS,noun_prop
الكبير,الكبير,كَبِير,O,adj
ثم,ثم,ثُمَّ,O,adv
تحول,تحول,تَحَوَّل,O,verb
مع,مع,مَع,O,prep
خاله,خاله,خال,O,verb
الحاج,الحاج,حاجّ,O,noun_prop
علي,على,عَلَى,B-PERS,prep
الى,إلى,إِلَى,O,prep
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
ثلاث,ثلاث,ثَلاث,O,adj
وخمسين,و+_خمسين,خَمْس,O,noun
فقطنها,ف+_قطنها,قُطْن,O,noun
،,،,،,O,punc
واقام,و+_أقام,أَقام,O,verb
بالازهر,ب+_الأزهر,أَزْهَر,B-LOC,noun_prop
فجود,فجود,فجود,O,noun_prop
القران,القرآن,قُرْآن,O,noun_prop
وحفظ,و+_حفظ,حِفْظ,O,noun
المنهاج,المنهاج,مِنْهاج,O,noun
والفية,و+_إلفيه,إِلْف,O,noun
النحو,النحو,نَحْو,O,noun
والفية,و+_إلفيه,إِلْف,O,noun
الفرائض,الفرائض,فَرِيضَة,O,noun
لابن,ل+_ابن,ٱِبْن,B-PERS,noun
الهائم,الهائم,هائِم,I-PERS,noun
واللمحة,و+_اللمحة,لَمْحَة,O,noun
للعفيف,ل+_العفيف,عَفِيف,B-PERS,noun_prop
في,في,فِي,O,prep
الطب,الطب,طِبّ,O,noun
وغالب,و+_غالب,غالِب,O,noun
جمع,جمع,جَمْع,O,noun
الجوامع,الجوامع,جامِع,O,noun
والفية,و+_إلفيه,إِلْف,O,noun
الحديث,الحديث,حَدِيث,O,noun
والتلخيص,و+_التلخيص,تَلْخِيص,O,noun
واخذ,و+_أخذ,أَخَذ,O,verb
