token,tokenized,lemma,label,pos
ام,أم,أَم,O,conj
الحسين,الحسين,حُسَيْن,I-PERS,noun_prop
ابنة,ابنة,ٱِبْنَة,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
الفضل,الفضل,فَضْل,I-PERS,noun
العباس,العباس,عَبّاس,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
المكارم,المكارم,مَكْرُمَة,I-PERS,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
البركات,البركات,بَرَكَة,I-PERS,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
السعود,السعود,سُعُود,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
حسين,حسين,حُسَيْن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عطية,عطية,عَطِيَّة,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
ظهيرة,ظهيرة,ظَهِيرَة,I-PERS,noun
القرشي,القرشي,قُرَشِيّ,I-PERS,noun_prop
المكية,المكية,مَكِّيّ,O,adj
الماضي,الماضي,ماضِي,O,adj
شقيقها,شقيقها,شَقِيق,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
،,،,،,O,punc
وامهما,و+_أمهما,أُمّ,O,noun
ام,أم,أَم,B-PERS,conj
هانئ,هانئ,هانِئ,I-PERS,adj
ابنة,ابنة,ٱِبْنَة,O,noun
علي,على,عَلَى,B-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
البركات,البركات,بَرَكَة,I-PERS,noun
.,.,.,O,punc
ولدت,ولدت,وَلَد,O,verb
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
،,،,،,O,punc
واجاز,و+_أجاز,أَجاز,O,verb
لها,لها,لِ,O,prep
زينب,زينب,زَيْنَب,B-PERS,noun_prop
ابنة,ابنة,ٱِبْنَة,O,noun
اليافعي,اليافعي,اليافعي,B-PERS,noun_prop
وسارة,و+_س+_أره,راوَنْد,B-PERS,verb
ابنة,ابنة,ٱِبْنَة,O,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
جماعة,جماعة,جَماعَة,I-PERS,noun
والزين,و+_الزين,زَيْن,B-PERS,noun
الزركشى,الزركشى,الزركشي,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الفرات,الفرات,فُرات,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
ناظر,ناظر,ناظِر,I-PERS,noun
الصاحبة,الصاحبة,صاحِب,O,noun
والعلاء,و+_العلاء,عَلاء,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
بردس,بردس,بردس,I-PERS,noun_prop
،,،,،,O,punc
وتزوجها,و+_تزوجها,تَزَوَّج,O,verb
الشرف,الشرف,شَرَف,O,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
القسم,القسم,قِسْم,I-PERS,noun
واولدها,و+_أولدها,وَلَّد,O,verb
ابا,أبا,أَب,B-PERS,noun
المكارم,المكارم,مَكْرُمَة,I-PERS,noun
وغيره,و+_غيره,غَيْر,O,noun
،,،,،,O,punc
وماتت,و+_ماتت,مات,O,verb
في,في,فِي,O,prep
ربيع,ربيع,رَبِيع,O,noun_prop
الاول,الأول,أَوَّل,O,adj
سنة,سنة,سَنَة,O,noun
ثلاث,ثلاث,ثَلاث,O,adj
وسبعين,و+_سبعين,سَبْع,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
.,.,.,O,punc
