token,tokenized,lemma,label,pos
علي,على,عَلَى,B-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
المصري,المصري,مِصْرِيّ,I-PERS,adj
ثم,ثم,ثُمَّ,O,adv
الشامي,الشامي,شامِيّ,B-PERS,noun
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
الاشعري,الاشعري,الاشعري,I-PERS,noun_prop
ويعرف,و+_يعرف,عَرَف,O,verb
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
صدقة,صدقه,صَدَّق,I-PERS,verb
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
سنة,سنة,سَنَة,O,noun
تسعين,تسعين,سَعَى,O,verb
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
واخذ,و+_أخذ,أَخَذ,O,verb
الفقه,الفقه,فِقْه,O,noun
عن,عن,عَن,O,prep
الولي,الولي,وَلِيّ,O,noun
العراقي,العراقي,عِراقِيّ,O,adj
والتقي,و+_ألتقي,ٱِلْتَقَى,O,verb
بن,بن,بِن,I-PERS,noun_prop
قاضي,قاضي,قاضِي,I-PERS,noun
شهبة,شهبه,شِهاب,I-PERS,noun
وحضر,و+_حضر,حَضَر,O,verb
دروس,دروس,دَرْس,O,noun
العلاء,العلاء,عَلاء,B-PERS,noun
البخاري,البخاري,بُخارِيّ,I-PERS,adj
وبرع,و+_برع,بَرَع,O,verb
وصنف,و+_صنف,صَنَّف,O,verb
معالم,معالم,مَعْلَم,O,noun
الاحكام,الأحكام,حُكْم,O,noun
في,في,فِي,O,prep
الفقه,الفقه,فِقْه,O,noun
والكوكب,و+_الكوكب,كَوْكَب,O,noun_prop
الوهاج,الوهاج,وَهّاج,O,noun
في,في,فِي,O,prep
شرح,شرح,شَرْح,O,noun
المنهاج,المنهاج,مِنْهاج,O,noun
واسرار,و+_أسرار,سِرّ,O,noun
العبادات,العبادات,عِبادَة,O,noun
والقربة,و+_القربة,قُرْبَة,O,noun
الى,إلى,إِلَى,O,prep
رب,رب,رَبّ,O,noun
البريات,البريات,بَرِّيّ,O,adj
والجمع,و+_الجمع,جَمْع,O,noun
المنتخب,المنتخب,مُنْتَخَب,O,noun
في,في,فِي,O,prep
الوعظ,الوعظ,وَعْظ,O,noun
والخطب,و+_الخطب,خُطْبَة,O,noun
اثنى,أثنى,أَثْنَى,O,verb
عليه,عليه,عَلَى,O,prep
الدوماطي,الدوماطي,الدوماطي,B-PERS,noun_prop
بالتواضع,ب+_التواضع,تَواضُع,O,noun
والتودد,و+_التودد,تَوَدُّد,O,noun
وكرم,و+_كرم,كَرَّم,O,verb
النفس,النفس,نَفْس,O,noun
مات,مات,مات,O,verb
في,في,فِي,O,prep
.,.,.,O,punc
