token,tokenized,lemma,label,pos
ابراهيم,إبراهيم,إِبْراهِيم,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
صالح,صالح,صالِح,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
اسماعيل,إسماعيل,إِسْماعِيل,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابراهيم,إبراهيم,إِبْراهِيم,I-PERS,noun_prop
برهان,برهان,بُرْهان,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
القاضي,القاضي,قاضِي,I-PERS,noun
فتح,فتح,فَتْح,I-PERS,noun
الدين,الدين,دِين,I-PERS,noun
ابي,أبي,أَبِي,I-PERS,noun_prop
الفتح,الفتح,فَتْح,I-PERS,noun
المدني,المدني,مَدَنِيّ,I-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
ويعرف,و+_يعرف,عَرَف,O,verb
كاسلافه,ك+_أسلافه,سَلَف,O,noun
بابن,ب+_ابن,ٱِبْن,B-PERS,noun
صالح,صالح,صالِح,I-PERS,noun_prop
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
اواخر,أواخر,آخِر,O,noun
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
وعشرين,و+_عشرين,عِشْرُون,O,noun
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
بالمدينة,ب+_المدينة,مَدِينَة,B-LOC,noun
النبوية,النبوية,نَبَوِيّ,I-LOC,adj
ونشا,و+_نشأ,شَأَو,O,verb
بها,بها,بِ,O,prep
فحفظ,ف+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,B-MISC,noun_prop
والاربعين,و+_الأربعين,أَرْبَع,O,noun
والمنهاج,و+_المنهاج,مِنْهاج,O,noun
كلاهما,كلاهما,كُلْوَة,O,noun
للنووي,ل+_النووي,نَوَوِيّ,B-PERS,adj
وجمع,و+_جمع,جَمْع,O,noun
الجوامع,الجوامع,جامِع,O,noun
ونصف,و+_نصف,نِصْف,O,noun
المنهاج,المنهاج,مِنْهاج,O,noun
الاصلي,الأصلي,أَصْلِيّ,O,adj
وجميع,و+_جميع,جَمِيع,O,noun
الفية,إلفيه,إِلْف,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
مالك,مالك,مالِك,I-PERS,noun
والمقدمات,و+_المقدمات,مُقَدِّمَة,O,noun
لابي,ل+_أبي,أَب,B-PERS,noun
القسم,القسم,قِسْم,I-PERS,noun
النويري,النويري,النويري,I-PERS,noun_prop
وهما,و+_هما,هُما,O,pron
ستمائة,ستمائة,سِتّمائَة,O,noun
بيت,بيت,بَيْت,O,noun_prop
في,في,فِي,O,prep
العربية,العربية,عَرَبِيّ,O,adj
ايضا,أيضا,أَيْض,O,noun
وعرض,و+_عرض,عَرَض,O,verb
على,على,عَلَى,O,prep
جماعة,جماعة,جَماعَة,O,noun
كابي,ك+_أبي,أَب,O,noun
القسم,القسم,قِسْم,O,noun
المذكور,المذكور,مَذْكُور,O,adj
وسمع,و+_سمع,سَمِع,O,verb
عليه,عليه,عَلَى,O,prep
في,في,فِي,O,prep
العربية,العربية,عَرَبِيّ,O,adj
وغيرها,و+_غيرها,غَيْر,O,noun
وسمع,و+_سمع,سَمِع,O,verb
ايضا,أيضا,أَيْض,O,noun
على,على,عَلَى,O,prep
الجمال,الجمال,جَمال,B-PERS,noun
الكازروني,الكازروني,الكازروني,I-PERS,noun_prop
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
اربع,أربع,أَرْبَع,O,noun_prop
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
والمحب,و+_المحب,مُحِبّ,B-PERS,noun
المطري,المطري,مُطْرِي,O,adj
وابي,و+_أبي,أَبِي,B-PERS,noun_prop
الفتح,الفتح,فَتْح,I-PERS,noun
المدني,المدني,مَدَنِيّ,I-PERS,adj
واخيه,و+_أخيه,أَخ,O,noun
واجاز,و+_أجاز,أَجاز,O,verb
له,له,لِ,O,prep
جماعة,جماعة,جَماعَة,O,noun
وجود,وجود,وُجُود,O,noun
القران,القرآن,قُرْآن,B-MISC,noun_prop
غير,غير,غَيْر,O,noun
مرة,مرة,مَرَّة,O,noun
على,على,عَلَى,O,prep
السيد,السيد,سَيِّد,O,noun_prop
الطباطبي,الطباطبي,الطباطبي,B-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
شرف,شرف,شَرَف,I-PERS,noun
الدين,الدين,دِين,I-PERS,noun
الششتري,الششتري,الششتري,I-PERS,noun_prop
وغيرهما,و+_غيرهما,غَيْر,O,noun
والفاتحة,و+_الفاتحة,فاتِحَة,O,noun
فقط,فقط,فَقَط,O,adv
على,على,عَلَى,O,prep
الشيخ,الشيخ,شَيْخ,O,noun_prop
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
الكيلاني,الكيلاني,الكيلاني,I-PERS,noun_prop
ونصف,و+_نصف,نِصْف,O,noun
القران,القرآن,قُرْآن,O,noun_prop
على,على,عَلَى,O,prep
النور,النور,نُور,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
يفتح,يفتح,فَتَح,I-PERS,verb
الله,الله,اللَّه,I-PERS,noun_prop
وحضر,و+_حضر,حَضَر,O,verb
التقسيم,التقسيم,تَقْسِيم,O,noun
عند,عند,عِنْد,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
السعادات,السعادات,السعادات,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ظهيرة,ظهيرة,ظَهِيرَة,I-PERS,noun
بل,بل,بَل,O,conj
كان,كان,كان,O,verb
احد,أحد,أَحَد,O,noun
القراء,القراء,قارِئ,O,noun
فيه,فيه,فِي,O,prep
حين,حين,حِين,O,noun
كان,كان,كان,O,verb
بالمدينة,ب+_المدينة,مَدِينَة,B-LOC,noun
وكذا,و+_كذا,كَذا,O,conj
قرا,قرآ,قَرَأ,O,verb
عليه,عليه,عَلَى,O,prep
في,في,فِي,O,prep
البخاري,البخاري,بُخارِيّ,B-MISC,adj
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
والشفا,و+_الشفا,شَفاً,B-LOC,noun
بتمامه,ب+_تمامه,تَمام,O,noun
في,في,فِي,O,prep
المدينة,المدينة,مَدِينَة,B-LOC,noun
وعلى,و+_على,عَلَى,O,prep
والده,والده,والِد,O,noun
البخاري,البخاري,بُخارِيّ,B-PERS,adj
وغيره,و+_غيره,غَيْر,O,noun
واخذ,و+_أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
الشهاب,الشهاب,شِهاب,O,noun_prop
البيجوري,البيجوري,البيجوري,B-PERS,noun_prop
حين,حين,حِين,O,noun
اقامتهم,أقامتهم,أَقام,O,verb
عندهم,عندهم,عِنْد,O,noun
وكذا,و+_كذا,كَذا,O,conj
حضر,حضر,حَضَر,O,verb
في,في,فِي,O,prep
دروس,دروس,دَرْس,O,noun
الشهاب,الشهاب,شِهاب,O,noun_prop
الابشيطي,الابشيطي,الابشيطي,B-PERS,noun_prop
ودخل,و+_دخل,دَخَل,O,verb
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
مرارا,مرارا,مِرار,O,noun
اولها,أولها,أَوَّل,O,adj
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
وستين,و+_ستين,سِتّ,O,noun
واخذ,و+_أخذ,أَخَذ,O,verb
عن,عن,عَن,O,prep
الامين,الأمين,أَمِين,B-PERS,noun
الاقصرائي,الاقصرائي,الاقصرائي,I-PERS,noun_prop
والتقي,و+_ألتقي,ٱِلْتَقَى,O,verb
القلقشندي,القلقشندي,القلقشندي,B-PERS,noun_prop
ولم,و+_لم,لَم,O,part_neg
ينجب,ينجب,أَنْجَب,O,verb
واستقر,و+_استقر,ٱِسْتَقَرّ,O,verb
في,في,فِي,O,prep
مشيخة,مشيخة,مَشْيَخَة,O,noun
الباسطية,الباسطية,الباسطيه,O,noun_prop
المدنية,المدنية,مَدَنِيّ,O,adj
بعد,بعد,بُعْد,O,noun
السيد,السيد,سَيِّد,O,noun_prop
علي,على,عَلَى,B-PERS,prep
وباشر,و+_باشر,باشَر,O,verb
امامه,أمامه,أَمام,O,noun
التراويح,التراويح,تَرْوِيحَة,O,noun
بالمسجد,ب+_المسجد,مَسْجِد,O,noun
النبوي,النبوي,نَبَوِيّ,I-MISC,adj
في,في,فِي,O,prep
حياة,حياة,حَياة,O,noun
والده,والده,والِد,O,noun
ثم,ثم,ثُمَّ,O,adv
الخطابة,الخطابة,خِطابَة,O,noun
به,به,بِ,O,prep
في,في,فِي,O,prep
حياة,حياة,حَياة,O,noun
اخيه,أخيه,وَخَى,O,verb
الزكي,الزكي,زَكِيّ,B-PERS,adj
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
