token,tokenized,lemma,label,pos
علي,على,عَلَى,B-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
العلاء,العلاء,عَلاء,I-PERS,noun
الطرسوسي,الطرسوسي,الطرسوسي,I-PERS,noun_prop
المزي,المزي,المزي,I-PERS,noun_prop
.,.,.,O,punc
استجازه,استجازه,ٱِسْتَجاز,O,verb
لي,لي,لِ,O,prep
ابراهيم,إبراهيم,إِبْراهِيم,B-PERS,noun_prop
العجلوني,العجلوني,عَجْلُونِيّ,I-PERS,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
خمسين,خمسين,خَمْس,O,noun
وقال,و+_قال,قال,O,verb
انه,أنه,أَنَّ,O,conj_sub
حضر,حضر,حَضَر,O,verb
على,على,عَلَى,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
اميلة,أميله,مَيَّل,I-PERS,verb
والزين,و+_الزين,زَيْن,B-PERS,noun
القرشي,القرشي,قُرَشِيّ,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
رجب,رجب,رَجَب,I-PERS,noun_prop
وانه,و+_أنه,أَنَّ,O,conj_sub
سمعه,سمعه,سَمِع,O,verb
يقول,يقول,قال,O,verb
:,:,:,O,punc
ارسل,أرسل,أَرْسَل,O,verb
الي,إلى,إِلَى,O,prep
الزين,الزين,زَيْن,B-PERS,noun
العراقي,العراقي,عِراقِيّ,O,adj
يستعين,يستعين,ٱِسْتَعان,O,verb
بي,بي,بِي,O,abbrev
في,في,فِي,O,prep
شرح,شرح,شَرْح,O,noun
الترمذي,الترمذي,تِرْمِذِيّ,B-PERS,noun_prop
قال,قال,قال,O,verb
وكان,و+_كان,كان,O,verb
العلاء,العلاء,عَلاء,B-PERS,noun
هذا,هذا,هٰذا,O,pron_dem
ناظر,ناظر,ناظِر,O,noun
الجامع,الجامع,جامِع,O,noun
المرجاني,المرجاني,مَرْجانِيّ,I-MISC,adj
بالمزة,ب+_المزة,مَزَّة,B-LOC,noun
.,.,.,O,punc
قلت,قلت,قال,O,verb
ومات,و+_مآت,مَأْتَى,O,noun
بعد,بعد,بُعْد,O,noun
يسير,يسير,سار,O,verb
فالله,ف+_الله,اللَّه,O,noun_prop
اعلم,أعلم,عَلِم,O,verb
.,.,.,O,punc
