token,tokenized,lemma,label,pos
ابن,ابن,ٱِبْن,B-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
القوي,القوى,قُوَّة,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
ابو,أبو,أَبُو,I-PERS,noun_prop
اليسر,اليسر,يُسْر,I-PERS,noun
ويحيى,و+_يحيي,أَحْيَى,B-PERS,verb
وعلي,و+_علي,عَلِيّ,B-PERS,noun_prop
بنو,بنو,بَنُون,I-PERS,noun
القطب,القطب,قُطْب,I-PERS,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
الخير,الخير,خَيْر,I-PERS,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
القوي,القوى,قُوَّة,I-PERS,noun
واولهم,و+_أولهم,أَوَّل,O,adj
خادم,خادم,خادِم,O,noun
المحل,المحل,مَحَلّ,O,noun
المنسوب,المنسوب,مَنْسُوب,O,adj
للسيدة,ل+_السيدة,سَيِّدَة,O,noun
خديجة,خديجة,خَدِيجَة,B-PERS,noun_prop
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
وله,و+_له,لِ,O,prep
ابن,ابن,ٱِبْن,O,noun_prop
اسمه,اسمه,ٱِسْم,O,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
الفضل,الفضل,فَضْل,I-PERS,noun
وليحيى,و+_ل+_يحيي,أَحْيَى,B-PERS,verb
حسيبة,حسيبة,حَسِيب,I-PERS,noun
وادريس,و+_إدريس,إِدْرِيس,B-PERS,noun_prop
ومعمر,و+_معمر,مُعَمَّر,B-PERS,noun_prop
وفضل,و+_فضل,فَضْل,B-PERS,noun
وجعفر,و+_جعفر,جَعْفَر,B-PERS,noun_prop
ماتت,ماتت,مات,O,verb
اولهم,أولهم,أَوَّل,O,adj
وهي,و+_هي,هِيَ,O,pron
ام,أم,أَم,O,conj
بني,بني,بَنِي,I-PERS,noun_prop
النور,النور,نُور,I-PERS,noun_prop
الفاكهي,الفاكهي,الفاكهي,I-PERS,noun_prop
ولادريس,و+_ل+_إدريس,إِدْرِيس,B-PERS,noun_prop
يحيى,يحيى,يَحْيَى,I-PERS,noun_prop
وابو,و+_أبو,أَبُو,B-PERS,noun_prop
الليث,الليث,لَيْث,I-PERS,noun
ولمعمر,و+_ل+_معمر,مُعَمَّر,B-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
وعبد,و+_عبد,عَبْد,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
ولفضل,و+_ل+_فضل,فَضْل,B-PERS,noun
جعفر,جعفر,جَعْفَر,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
واما,و+_إما,إِمّا,O,conj
علي,على,عَلَى,B-PERS,prep
فمات,ف+_مات,مات,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
وسبعين,و+_سبعين,سَبْع,O,noun
وله,و+_له,لِ,O,prep
نظم,نظم,نَظْم,O,noun
وفضل,و+_فضل,فَضْل,O,noun
وقدم,و+_قدم,قَدَّم,O,verb
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
مرارا,مرارا,مِرار,O,noun
وكتب,و+_كتب,كَتَب,O,verb
كتابا,كتابا,كِتاب,O,noun
لمكة,ل+_مكة,مَكَّة,B-LOC,noun_prop
ذكر,ذكر,ذَكَر,O,verb
فيه,فيه,فِي,O,prep
ما,ما,ما,O,pron_rel
اقتضى,اقتضى,ٱِقْتَضَى,O,verb
له,له,لِ,O,prep
ضيما,ضيما,ضَيْم,O,noun
ولجدهم,و+_ل+_جدهم,جِدّ,O,noun
القطب,القطب,قُطْب,O,noun
اخ,أخ,أَخ,O,noun
اسمه,اسمه,ٱِسْم,O,noun
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
ممن,ممن,مِن,O,prep
اجاز,أجاز,أَجاز,O,verb
لنا,لنا,لِ,O,prep
وابنه,و+_ابنه,ٱِبْن,O,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
اليسر,اليسر,يُسْر,I-PERS,noun
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
يشهد,يشهد,شَهِد,O,verb
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
في,في,فِي,O,prep
باب,باب,باب,O,noun
السلام,السلام,سَلام,O,noun
.,.,.,O,punc
