token,tokenized,lemma,label,pos
ابن,ابن,ٱِبْن,O,noun_prop
لعلي,ل+_علي,عَلِيّ,I-PERS,noun_prop
الشريف,الشريف,شَرِيف,B-PERS,adj
بن,بن,بِن,I-PERS,noun_prop
محمود,محمود,مَحْمُود,I-PERS,noun_prop
الكردي,الكردي,كُرْدِيّ,I-PERS,adj
الماضي,الماضي,ماضِي,O,adj
ابوه,أبوه,أَب,O,noun
مات,مات,مات,O,verb
بعده,بعده,بُعْد,O,noun
بقليل,ب+_قليل,قَلِيل,O,adj
صغيرا,صغيرا,صَغِير,O,noun
في,في,فِي,O,prep
شعبان,شعبان,شَعْبان,O,noun_prop
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
وثمانين,و+_ثمانين,ثَمانِي,O,noun
ابن,ابن,ٱِبْن,O,noun_prop
العماد,العماد,عِماد,I-PERS,noun
الشهاب,الشهاب,شِهاب,O,noun_prop
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عماد,عماد,عِماد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
يوسف,يوسف,يُوسِف,I-PERS,noun_prop
الفقيه,الفقيه,فَقِيه,I-PERS,noun
وابنه,و+_ابنه,ٱِبْن,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
والشهاب,و+_الشهاب,شِهاب,O,noun_prop
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عماد,عماد,عِماد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
الفرضي,الفرضي,فَرْضِيّ,I-PERS,adj
الحاسب,الحاسب,حاسِب,O,noun
ويشهر,و+_يشهر,شَهَر,O,verb
بابن,ب+_ابن,ٱِبْن,O,noun
الهائم,الهائم,هائِم,O,noun
والشمس,و+_الشمس,شَمْس,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
البلبيسي,البلبيسي,البلبيسي,I-PERS,noun_prop
العبد,العبد,عَبْد,O,noun_prop
الصالح,الصالح,صالِح,I-PERS,adj
وبنوه,و+_بنوه,بَنَى,O,verb
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
وعبد,و+_عبد,عَبْد,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
امه,أمه,أُمّ,I-PERS,noun
امة,أمة,أُمَّة,O,noun
لابيه,ل+_أبيه,أَب,O,noun
والاخران,و+_الآخران,آخَر,O,adj
من,من,مِن,O,prep
زوجتين,زوجتين,زَوْجَة,O,noun
وابن,و+_ابن,ٱِبْن,O,noun
لاولهم,ل+_أولهم,أَوَّل,O,adj
واحمد,و+_أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
العماد,العماد,عِماد,I-PERS,noun
الحموي,الحموي,حَمَوِيّ,I-PERS,adj
حنبلي,حنبلي,حَنْبَلِيّ,O,adj
.,.,.,O,punc
