token,tokenized,lemma,label,pos
ابن,ابن,ٱِبْن,B-PERS,noun_prop
الحاجب,الحاجب,ٱِحْتِجاب,I-PERS,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
الرحيم,الرحيم,رَحِيم,I-PERS,noun_prop
وامير,و+_أمير,أَمِير,B-PERS,noun
علي,على,عَلَى,I-PERS,prep
وعمر,و+_عمر,عُمَر,B-PERS,noun_prop
بنو,بنو,بَنُون,I-PERS,noun
الناصري,الناصري,ناصِرِيّ,I-PERS,adj
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
الجمال,الجمال,جَمال,I-PERS,noun
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
بكتمر,بكتمر,بكتمر,I-PERS,noun_prop
فلعبد,ف+_ل+_عبد,عَبْد,B-PERS,noun_prop
الرحيم,الرحيم,رَحِيم,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الرحمن,الرحمن,رَحْمٰن,I-PERS,noun_prop
وعبد,و+_عبد,عَبْد,B-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
والف,و+_ألف,أَلْف,I-PERS,noun
فعبد,ف+_عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
امه,أمه,أُمّ,I-PERS,noun
رومية,روميه,رُومِيّ,I-PERS,adj
اسمها,اسمها,ٱِسْم,O,noun
ازدان,أزدان,ٱِزْدان,B-PERS,verb
ستاتي,س+_تأتي,أَتَى,I-PERS,verb
ولامير,و+_ل+_أمير,أَمِير,B-PERS,noun
على,على,عَلَى,O,prep
ابنتان,ابنتان,ٱِبْنَة,O,noun
اسم,اسم,ٱِسْم,O,noun
كل,كل,كُلّ,O,noun
منهما,منهما,مِن,O,prep
فاطمة,فاطمة,فاطِمَة,B-PERS,noun_prop
وهما,و+_هما,هُما,O,pron
متميزتان,متميزتان,مُتَمَيِّز,O,adj
بالكبرى,ب+_الكبرى,كُبْرَى,B-PERS,adj
والصغرى,و+_الصغرى,أَصْغَر,O,noun
ولعمر,و+_ل+_عمر,عُمْر,B-PERS,noun
الناصري,الناصري,ناصِرِيّ,I-PERS,adj
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
انقرض,أنقرض,ٱِنْقَرَض,O,verb
الذكور,الذكور,ذَكَر,O,noun
من,من,مِن,O,prep
بني,بني,بَنِي,O,noun_prop
ابن,ابن,ٱِبْن,I-PERS,noun_prop
الحاجب,الحاجب,ٱِحْتِجاب,I-PERS,noun
به,به,بِ,O,prep
وجان,و+_جان,جان,B-PERS,noun_prop
خاتون,خاتون,خاتُون,I-PERS,noun
ام,أم,أَم,O,conj
بني,بني,بَنِي,O,noun_prop
ابراهيم,إبراهيم,إِبْراهِيم,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
التلواني,التلواني,التلواني,I-PERS,noun_prop
.,.,.,O,punc
