token,tokenized,lemma,label,pos
علي,على,عَلَى,B-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
التاجر,التاجر,تاجِر,O,noun
نور,نور,نُور,B-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
الشيرازي,الشيرازي,شِيرازِيّ,I-PERS,adj
نزيل,نزيل,أَزال,O,verb
مكة,مكة,مَكَّة,B-LOC,noun_prop
ويعرف,و+_يعرف,عَرَف,O,verb
براحات,ب+_راحات,راحَة,O,noun
رايت,رايت,رايْت,O,noun_prop
بخطه,ب+_خطة,خُطَّة,O,noun
مجموعا,مجموعا,مَجْمُوع,O,noun
فيه,فيه,فِي,O,prep
مختصر,مختصر,مُخْتَصَر,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
شجاع,شجاع,شُجاع,I-PERS,noun_prop
وتصريف,و+_تصريف,تَصْرِيف,O,noun
الزنجاني,الزنجاني,الزنجاني,I-PERS,noun_prop
ومقدمة,و+_مقدمه,مُقَدَّم,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
الجزري,الجزري,جَزَرِيّ,I-PERS,adj
في,في,فِي,O,prep
التجويد,التجويد,تَجْوِيد,O,noun
كتبه,كتبه,كَتَب,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
وتسعين,و+_تسعين,سَعَى,O,verb
وخطه,و+_خطة,خُطَّة,O,noun
مجيد,مجيد,مَجِيد,O,noun_prop
واخبرني,و+_أخبرني,أَخْبَر,O,verb
مؤدب,مؤدب,مُؤَدَّب,O,noun
ولده,ولده,وَلَد,O,noun
يحيى,يحيى,يَحْيَى,B-PERS,noun_prop
انه,أنه,أَنَّ,O,conj_sub
يحفظ,يحفظ,حَفِظ,O,verb
القران,القرآن,قُرْآن,B-MISC,noun_prop
وقرا,و+_قرآ,قَرَأ,O,verb
الشاطبية,الشاطبية,الشاطبيه,B-LOC,noun_prop
وغيرها,و+_غيرها,غَيْر,O,noun
واشتغل,و+_أشتغل,ٱِشْتَغَل,O,verb
واهل,و+_أهل,أَهْل,O,noun
مكة,مكة,مَكَّة,B-LOC,noun_prop
وغيرهم,و+_غيرهم,غَيْر,O,noun
يقولون,يقولون,قال,O,verb
انه,أنه,أَنَّ,O,conj_sub
كان,كان,كان,O,verb
في,في,فِي,O,prep
خدمة,خدمة,خِدْمَة,O,noun
بنتي,بنتي,بِنْت,O,noun
راحات,راحات,راحَة,B-PERS,noun
التي,التي,الَّذِي,O,pron_rel
كانت,كانت,كان,O,verb
زوجا,زوجا,زَوْج,O,noun
لعبد,ل+_عبد,عَبْد,B-PERS,noun_prop
المعطي,المعطي,مُعْطِي,I-PERS,noun
وانه,و+_أنه,أَنَّ,O,conj_sub
كان,كان,كان,O,verb
روى,روى,رَوَى,O,verb
ثم,ثم,ثُمَّ,O,adv
ترقى,ترقى,تَرَقَّى,O,verb
في,في,فِي,O,prep
التجارة,التجارة,تِجارَة,O,noun
وسافر,و+_سافر,سافَر,O,verb
فيها,فيها,فِي,O,prep
وصار,و+_صار,صار,O,verb
ذا,ذا,ذُو,O,noun
وجاهة,وجاهة,وَجاهَة,O,noun
وسمعة,و+_سمعة,سُمْعَة,O,noun
بين,بين,بَيِّن,O,noun
التجار,التجار,تاجِر,O,noun
ونحوهم,و+_نحوهم,نَحْو,O,noun
وربما,و+_ربما,رُبَّما,O,adv
ذكر,ذكر,ذَكَر,O,verb
،,،,،,O,punc
ودخل,و+_دخل,دَخَل,O,verb
صحبة,صحبة,صُحْبَة,O,noun
حافظ,حافظ,حافِظ,B-PERS,noun_prop
عبيد,عبيد,عُبَيْد,I-PERS,noun_prop
بهدية,ب+_هدية,هَدِيَّة,I-PERS,noun
صاحب,صاحب,صاحِب,O,noun
دابول,دابول,دابول,B-LOC,noun_prop
الى,إلى,إِلَى,O,prep
ملك,ملك,مَلِك,O,noun
مصر,مصر,مِصْر,B-LOC,noun_prop
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وثمانين,و+_ثمانين,ثَمانِي,O,noun
ونسبا,و+_نسبا,نِسْبَة,O,noun
لصندوق,ل+_صندوق,صُنْدُوق,O,noun
فيه,فيه,فِي,O,prep
احجار,أحجار,حَجَر,O,noun
اخفى,أخفي,أَخْفَى,O,verb
من,من,مِن,O,prep
المخلف,المخلف,مُخَلَّف,O,noun
عن,عن,عَن,O,prep
ملك,ملك,مَلِك,O,noun
التجار,التجار,تاجِر,O,noun
فرسم,ف+_رسم,رَسْم,O,noun
علي,على,عَلَى,B-PERS,prep
بالطشتخاناه,بالطشتخاناه,بالطشتخاناه,O,noun_prop
حتى,حتى,حَتَّى,O,prep
صالح,صالح,صالِح,O,noun_prop
وعاد,و+_عاد,عاد,O,verb
لمكة,ل+_مكة,مَكَّة,B-LOC,noun_prop
فاقام,ف+_أقام,أَقام,O,verb
بها,بها,بِ,O,prep
متخوفا,متخوفا,متخوفا,O,noun_prop
ثم,ثم,ثُمَّ,O,adv
تسحب,تسحب,سَحَب,O,verb
مختفيا,مختفيا,مُخْتَفَى,O,noun
مع,مع,مَع,O,prep
الناخوذة,الناخوذة,الناخوذه,O,noun_prop
سعدان,سعدان,سَعْدان,O,noun
الى,إلى,إِلَى,O,prep
عدن,عدن,عَدْن,B-LOC,noun_prop
.,.,.,O,punc
وحج,و+_حج,حَجّ,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
وتسعين,و+_تسعين,سَعَى,O,verb
ثم,ثم,ثُمَّ,O,adv
رجع,رجع,رَجَع,O,verb
وعاد,و+_عاد,عاد,O,verb
لمكة,ل+_مكة,مَكَّة,B-LOC,noun_prop
.,.,.,O,punc
