token,tokenized,lemma,label,pos
عمر,عمر,عُمَر,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
رسلان,رسلان,رَسْل,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
نصير,نصير,صار,I-PERS,verb
بن,بن,بِن,I-PERS,noun_prop
صلح,صلح,صُلْح,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
شهاب,شهاب,شِهاب,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الخالق,الخالق,خالِق,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الحق,الحق,حَقّ,I-PERS,noun
السراج,السراج,سِراج,I-PERS,noun
ابو,أبو,أَبُو,I-PERS,noun_prop
حفص,حفص,حفص,I-PERS,noun_prop
الكناني,الكناني,الكناني,I-PERS,noun_prop
البلقيني,البلقيني,البلقيني,I-PERS,noun_prop
ثم,ثم,ثُمَّ,O,adv
القاهري,القاهري,قاهِرِيّ,B-PERS,adj
الشافعي,الشافعي,شافِعِيّ,I-PERS,adj
ولد,ولد,وَلَد,O,verb
في,في,فِي,O,prep
ليلة,ليلة,لَيْلَة,O,noun
الجمعة,الجمعة,جُمْعَة,O,noun_prop
ثاني,ثاني,ثانِي,O,adj
عشر,عشر,عَشَرَة,O,noun
شعبان,شعبان,شَعْبان,O,noun_prop
سنة,سنة,سَنَة,O,noun
اربع,أربع,أَرْبَع,O,noun_prop
وعشرين,و+_عشرين,عِشْرُون,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
ببلقينة,ببلقينة,ببلقينه,B-LOC,noun_prop
من,من,مِن,O,prep
الغربية,الغربية,غَرْبِيّ,B-LOC,adj
واول,و+_أول,أَوَّل,O,adj
من,من,مِن,O,prep
قطنها,قطنها,قُطْن,O,noun
من,من,مِن,O,prep
ابائه,آبائه,آباء,B-LOC,noun
صلح,صلح,صُلْح,B-PERS,noun
وحفظ,و+_حفظ,حِفْظ,O,noun
بها,بها,بِ,O,prep
القران,القرآن,قُرْآن,O,noun_prop
وصلى,و+_صلى,صَلَّى,O,verb
به,به,بِ,O,prep
وهو,و+_هو,هُوَ,O,pron
ابن,ابن,ٱِبْن,B-PERS,noun_prop
سبع,سبع,سَبْع,I-PERS,noun
والشاطبية,والشاطبية,والشاطبيه,B-PERS,noun_prop
والمحرر,و+_المحرر,مُحَرَّر,O,noun
والكافية,و+_الكافية,كافِي,O,noun
والشافعية,و+_الشافعية,شافِعِيّ,O,adj
في,في,فِي,O,prep
النحو,النحو,نَحْو,O,noun
لابن,ل+_ابن,ٱِبْن,B-PERS,noun
مالك,مالك,مالِك,I-PERS,noun
والمختصر,و+_المختصر,مُخْتَصَر,O,noun
الاصلي,الأصلي,أَصْلِيّ,O,adj
،,،,،,O,punc
واقدمه,و+_أقدمه,قَدَّم,O,verb
ابوه,أبوه,أَب,O,noun
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
وهو,و+_هو,هُوَ,O,pron
ابن,ابن,ٱِبْن,O,noun_prop
اثنتي,ٱثنتي,ٱِثْنَتا,O,noun
عشرة,عشرة,عَشَرَة,O,noun
سنة,سنة,سَنَة,O,noun
فعرض,ف+_عرض,عَرَض,O,verb
محافيظه,محافيظه,محافيظه,O,noun_prop
على,على,عَلَى,O,prep
جماعة,جماعة,جَماعَة,O,noun
كالتقي,ك+_التقى,تُقَى,O,noun
السبكي,الNOAN,سبكي,I-PERS,noun_prop
والجلال,و+_الجلال,جَلال,B-PERS,noun_prop
القزويني,القزويني,قَزْوِينِيّ,I-PERS,adj
وبهرهم,و+_بهرهم,بَهَر,O,verb
بذكائه,ب+_ذكائه,ذَكاء,O,noun
وكثرة,و+_كثرة,كَثْرَة,O,noun
محفوظه,محفوظة,مَحْفُوظ,O,noun
وسرعة,و+_سرعة,سُرْعَة,O,noun
فهمه,فهمه,فَهْم,O,noun
ثم,ثم,ثُمَّ,O,adv
رجع,رجع,رَجَع,O,verb
به,به,بِ,O,prep
ثم,ثم,ثُمَّ,O,adv
عاد,عاد,عاد,O,verb
معه,معه,مَع,O,prep
سنة,سنة,سَنَة,O,noun
ثمان,ثمان,ثَمانِي,O,noun
وثلاثين,و+_ثلاثين,ثَلاث,O,noun
وقد,و+_قد,قَدْ,O,part_verb
ناهز,ناهز,ناهَز,O,verb
الاحتلام,الاحتلام,الاحتلام,O,noun_prop
فاستوطن,ف+_أستوطن,ٱِسْتَوْطَن,O,verb
القاهرة,القاهرة,قاهِرَة,B-LOC,noun_prop
وحضر,و+_حضر,حَضَر,O,verb
الدروس,الدروس,دَرْس,O,noun
،,،,،,O,punc
ومن,و+_من,مِن,O,prep
شيوخه,شيوخه,شَيْخ,O,noun
في,في,فِي,O,prep
الفقه,الفقه,فِقْه,O,noun
التقي,التقى,ٱِلْتَقَى,B-PERS,verb
السبكي,الNOAN,سبكي,I-PERS,noun_prop
ولكن,و+_لكن,لٰكِن,O,conj
جل,جل,جَلّ,O,noun
انتفاعه,انتفاعه,ٱِنْتِفاع,O,noun
فيه,فيه,فِي,O,prep
انما,إنما,إِنَّما,O,verb_pseudo
هو,هو,هُوَ,O,pron
بالشمسين,بالشمسين,بالشمسين,B-PERS,noun_prop
ابن,ابن,ٱِبْن,I-PERS,noun_prop
عدلان,عدلان,عدلان,I-PERS,noun_prop
وابن,و+_ابن,ٱِبْن,B-PERS,noun
القماح,القماح,قُماح,I-PERS,noun
والنجم,و+_النجم,نَجْم,B-PERS,noun
ابن,ابن,ٱِبْن,I-PERS,noun_prop
الاسواني,الاسواني,الاسواني,I-PERS,noun_prop
والزين,و+_الزين,زَيْن,B-PERS,noun
الكناني,الكناني,الكناني,I-PERS,noun_prop
والعز,و+_العز,عِزّ,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
جماعة,جماعة,جَماعَة,I-PERS,noun
وفي,و+_في,فِي,O,prep
الاصول,الأصول,أَصْل,O,noun
الشمس,الشمس,شَمْس,B-PERS,noun
الاصبهاني,الاصبهاني,الاصبهاني,B-PERS,noun_prop
صاحب,صاحب,صاحِب,O,noun
التفسير,التفسير,تَفْسِير,O,noun
وعنه,و+_عنه,عَن,O,prep
اخذ,أخذ,أَخَذ,O,verb
كثيرا,كثيرا,كَثِير,O,adv
من,من,مِن,O,prep
العقليات,العقليات,عَقْلِيَّة,O,noun
وفي,و+_في,فِي,O,prep
العربية,العربية,عَرَبِيّ,O,adj
والصرف,و+_الصرف,صِرْف,O,noun
والادب,و+_الأدب,أَدَب,O,noun
الاستاذ,الأستاذ,أُسْتاذ,O,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
حيان,حيان,حَيّ,I-PERS,adj
ولازم,و+_ل+_إزم,أَزْمَة,B-PERS,noun
البهاء,البهاء,بَهاء,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
عقيل,عقيل,عَقِيل,I-PERS,noun_prop
وانتفع,و+_أنتفع,ٱِنْتَفَع,O,verb
به,به,بِ,O,prep
كثيرا,كثيرا,كَثِير,O,adv
وتزوج,و+_تزوج,تَزَوَّج,O,verb
ابنته,ابنته,ٱِبْنَة,O,noun
وسمع,و+_سمع,سَمِع,O,verb
الحديث,الحديث,حَدِيث,O,noun
على,على,عَلَى,O,prep
ابن,ابن,ٱِبْن,B-PERS,noun_prop
القماح,القماح,قُماح,I-PERS,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
غالي,غالي,غالِي,I-PERS,noun
والشهاب,و+_الشهاب,شِهاب,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
كشتغدي,كشتغدي,كشتغدي,I-PERS,noun_prop
وابي,و+_أبي,أَبِي,B-PERS,noun_prop
الفرج,الفرج,فَرَج,I-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الهادي,الهادي,هادِي,I-PERS,noun_prop
والحسن,و+_الحسن,حَسَن,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
