token,tokenized,lemma,label,pos
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
الحسن,الحسن,حَسَن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
محمد,محمد,مُحَمَّد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابراهيم,إبراهيم,إِبْراهِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
عمر,عمر,عُمَر,I-PERS,noun_prop
الشمس,الشمس,شَمْس,I-PERS,noun
ابو,أبو,أَبُو,B-PERS,noun_prop
عبد,عبد,عَبْد,I-PERS,noun_prop
الله,الله,اللَّه,I-PERS,noun_prop
الجعبري,الجعبري,الجعبري,I-PERS,noun_prop
الخليلي,الخليلي,الخليلي,I-PERS,noun_prop
اخو,أخو,أَخ,O,noun
عمر,عمر,عُمَر,B-PERS,noun_prop
الماضي,الماضي,ماضِي,I-PERS,adj
.,.,.,O,punc
ولد,ولد,وَلَد,O,verb
سنة,سنة,سَنَة,O,noun
اثنتين,ٱثنتين,ٱِثْنَتانِ,O,adj
وثمانمائة,و+_ثمانمائة,ثَمانِمائَة,O,noun
بالخليل,ب+_الخليل,خَلِيل,B-LOC,noun_prop
وحفظ,و+_حفظ,حِفْظ,O,noun
القران,القرآن,قُرْآن,B-MISC,noun_prop
وبعض,و+_ب+_عض,عَضّ,O,noun
المنهاج,المنهاج,مِنْهاج,O,noun
والفية,و+_إلفيه,إِلْف,O,noun
النحو,النحو,نَحْو,O,noun
ومجمع,و+_مجمع,مَجْمَع,O,noun
البحرين,البحرين,بَحْرَيْنِ,B-LOC,noun_prop
في,في,فِي,O,prep
تجريد,تجريد,تَجْرِيد,O,noun
احاديث,أحاديث,حَدِيث,O,noun
الصحيحين,الصحيحين,صَحِيح,O,adj
في,في,فِي,O,prep
مجلد,مجلد,مُجَلَّد,O,noun
مرتب,مرتب,مُرَتَّب,O,adj
على,على,عَلَى,O,prep
الكلمات,الكلمات,كَلِمَة,O,noun
لجده,ل+_جده,جِدّ,O,noun
وقال,و+_قال,قال,O,verb
انه,أنه,أَنَّ,O,conj_sub
عرض,عرض,عَرَض,O,verb
الاخير,الأخير,أَخِير,O,adj
على,على,عَلَى,O,prep
الشمس,الشمس,شَمْس,B-PERS,noun
المالكي,المالكي,مالِكِيّ,B-PERS,noun
الرملي,الرملي,رَمْلِيّ,I-PERS,adj
حين,حين,حِين,O,noun
اقامته,أقامته,أَقام,O,verb
عندهم,عندهم,عِنْد,O,noun
بالخليل,ب+_الخليل,خَلِيل,B-LOC,noun_prop
وقرا,و+_قرآ,قَرَأ,O,verb
في,في,فِي,O,prep
الفقه,الفقه,فِقْه,O,noun
عليه,عليه,عَلَى,O,prep
وعلى,و+_على,عَلَى,O,prep
التاج,التاج,تاج,O,noun_prop
اسحق,إسحق,إِسْحاق,B-PERS,noun_prop
الخطيب,الخطيب,خَطِيب,I-PERS,noun_prop
وسمع,و+_سمع,سَمِع,O,verb
علي,على,عَلَى,B-PERS,prep
التدمري,التدمري,تَدْمُرِيّ,I-PERS,noun
وابراهيم,و+_إبراهيم,إِبْراهِيم,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
حجي,حجى,حِجَى,I-PERS,noun
وابن,و+_ابن,ٱِبْن,B-PERS,noun
الجزري,الجزري,جَزَرِيّ,I-PERS,adj
ما,ما,ما,O,pron_rel
سمعه,سمعه,سَمِع,O,verb
عليهم,عليهم,عَلَى,O,prep
اخوه,إخوة,إِخْوَة,O,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
وعشرين,و+_عشرين,عِشْرُون,O,noun
وتلقى,و+_تلقى,تَلَقَّى,O,verb
مشيخة,مشيخة,مَشْيَخَة,O,noun
الحرم,الحرم,حَرَم,O,noun
شركة,شركة,شَرِكَة,O,noun
لاخيه,ل+_أخيه,أَخ,O,noun
عن,عن,عَن,O,prep
ابيهما,أبيهما,أَب,O,noun
ثم,ثم,ثُمَّ,O,adv
رغب,رغب,رَغِب,O,verb
عن,عن,عَن,O,prep
حصته,حصته,حِصَّة,O,noun
لولده,ل+_ولده,وَلَد,O,noun
عبد,عبد,عَبْد,B-PERS,noun_prop
الباسط,الباسط,باسِط,I-PERS,noun_prop
وله,و+_له,لِ,O,prep
نظم,نظم,نَظْم,O,noun
على,على,عَلَى,O,prep
طريقة,طريقة,طَرِيقَة,O,noun
الفقراء,الفقراء,فَقِير,O,noun
فانه,ف+_إنه,إِنَّ,O,verb_pseudo
ممن,ممن,مِن,O,prep
اغتبط,أغتبط,ٱِغْتَبَط,O,verb
بصحبتهم,ب+_صحبتهم,صُحْبَة,O,noun
في,في,فِي,O,prep
مشاهدهم,مشاهدهم,مَشْهَد,O,noun
بحيث,ب+_حيث,حَيْثُ,O,conj
كان,كان,كان,O,verb
ذلك,ذلك,ذٰلِكَ,O,pron_dem
مانعا,مانعا,مانِع,O,noun
له,له,لِ,O,prep
عن,عن,عَن,O,prep
