token,tokenized,lemma,label,pos
ابن,ابن,ٱِبْن,B-PERS,noun_prop
خروب,خروب,خَرُّوب,I-PERS,noun
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
وحسن,و+_حسن,حَسَن,B-PERS,noun_prop
ابنا,ابنا,ٱِبْن,O,noun
علي,على,عَلَى,I-PERS,prep
الغمري,الغمري,الغمري,I-PERS,noun_prop
المرا,المرآ,مَرْأَى,O,noun
كبيان,ك+_بيان,بَيان,O,noun
وابن,و+_ابن,ٱِبْن,O,noun
ثانيهما,ثانيهما,ثانيهما,O,noun_prop
علي,على,عَلَى,B-PERS,prep
استنابه,استنابه,استنابه,O,noun_prop
الزيني,الزيني,الزيني,B-PERS,noun_prop
زكريا,زكريا,زَكَرِيّا,B-PERS,noun_prop
في,في,فِي,O,prep
منية,منية,مُنْيَة,O,noun
غمر,غمر,غَمَر,O,verb
ولله,و+_لله,اللَّه,O,noun_prop
الامر,الأمر,أَمْر,O,noun
.,.,.,O,punc
