token,tokenized,lemma,label,pos
ريحان,ريحان,رَيْحان,B-PERS,noun
الحبشي,الحبشي,حَبَشِيّ,O,noun_prop
عتيق,عتيق,عَتِيق,O,adj
القاضي,القاضي,قاضِي,I-PERS,noun
علي,على,عَلَى,B-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
النويري,النويري,النويري,I-PERS,noun_prop
المالكي,المالكي,مالِكِيّ,I-PERS,noun
.,.,.,O,punc
سمع,سمع,سَمِع,O,verb
من,من,مِن,O,prep
الكمال,الكمال,كَمال,B-PERS,noun
بن,بن,بِن,I-PERS,noun_prop
حبيب,حبيب,حَبِيب,I-PERS,noun_prop
شيئا,شيئا,شَيْء,O,noun
من,من,مِن,O,prep
اخر,آخر,آخَر,O,adj
مسند,مسند,مُسْنَد,O,adj
الطيالسي,الطيالسي,الطيالسي,B-PERS,noun_prop
،,،,،,O,punc
ومن,و+_من,مِن,O,prep
احمد,أحمد,أَحْمَد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
سالم,سالم,سالِم,I-PERS,noun_prop
المؤذن,المؤذن,مُؤَذِّن,I-PERS,noun
والقروي,و+_القروي,قَرَوِيّ,B-PERS,adj
قطعة,قطعة,قِطْعَة,O,noun
من,من,مِن,O,prep
اول,أول,أَوَّل,O,adj
موطا,موطأ,مَوْطَأ,O,noun
يحيى,يحيى,يَحْيَى,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
يحيى,يحيى,يَحْيَى,I-PERS,noun_prop
واخره,و+_آخره,آخَر,O,adj
ومن,و+_من,مِن,O,prep
الجمال,الجمال,جَمال,B-PERS,noun
الاميوطي,الاميوطي,الاميوطي,I-PERS,noun_prop
قطعة,قطعة,قِطْعَة,O,noun
من,من,مِن,O,prep
سيرة,سيرة,سِيرَة,O,noun
ابن,ابن,ٱِبْن,B-PERS,noun_prop
سيد,سيد,سَيِّد,I-PERS,noun_prop
الناس,الناس,ناس,O,noun
اخذ,أخذ,أَخَذ,O,verb
عنه,عنه,عَن,O,prep
التقي,التقى,ٱِلْتَقَى,B-PERS,verb
بن,بن,بِن,I-PERS,noun_prop
فهد,فهد,فَهْد,I-PERS,noun_prop
واورده,و+_أورده,أَوْرَد,O,verb
في,في,فِي,O,prep
معجمه,معجمه,مُعْجَم,O,noun
.,.,.,O,punc
مات,مات,مات,O,verb
في,في,فِي,O,prep
المحرم,المحرم,مُحَرَّم,O,adj
سنة,سنة,سَنَة,O,noun
سبع,سبع,سَبْع,O,noun
واربعين,و+_أربعين,أَرْبَع,O,noun
بمكة,ب+_مكة,مَكَّة,B-LOC,noun_prop
.,.,.,O,punc
