token,tokenized,lemma,label,pos
يوسف,يوسف,يُوسِف,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
علي,على,عَلَى,I-PERS,prep
بن,بن,بِن,I-PERS,noun_prop
موسى,موسى,مُوسَى,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابي,أبي,أَبِي,I-PERS,noun_prop
الغيث,الغيث,غَيْث,I-PERS,noun
صلاح,صلاح,صَلاح,I-PERS,noun_prop
الدين,الدين,دِين,I-PERS,noun
البعلي,البعلي,بَعْلِيّ,I-PERS,adj
الحنبلي,الحنبلي,حَنْبَلِيّ,I-PERS,adj
البزاز,البزاز,بُزّ,I-PERS,noun
.,.,.,O,punc
سمع,سمع,سَمِع,O,verb
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
تسع,تسع,تِسْع,O,adj
وخمسين,و+_خمسين,خَمْس,O,noun
وسبعمائة,و+_سبعمائة,سَبْعمائَة,O,noun
من,من,مِن,O,prep
ابي,أبي,أَبِي,B-PERS,noun_prop
الظاهر,الظاهر,ظاهِر,I-PERS,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
احمد,أحمد,أَحْمَد,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
القزويني,القزويني,قَزْوِينِيّ,I-PERS,adj
وعمر,و+_عمر,عُمَر,B-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
ابرهيم,إبرهيم,إِبْراهِيم,I-PERS,noun_prop
بن,بن,بِن,I-PERS,noun_prop
بشر,ب+_شر,شَرّ,I-PERS,noun
الاول,الأول,أَوَّل,I-PERS,adj
من,من,مِن,O,prep
امالي,آمالي,أَمَل,O,noun
القاضي,القاضي,قاضِي,O,noun
ابي,أبي,أَبِي,B-PERS,noun_prop
بكر,بكر,بَكْر,I-PERS,noun_prop
الانصاري,الأنصاري,أَنْصارِيّ,I-PERS,noun_prop
وحدث,و+_حدث,حَدَث,O,noun
به,به,بِ,O,prep
سمع,سمع,سَمِع,O,verb
منه,منه,مِن,O,prep
الفضلاء,الفضلاء,فاضِل,O,noun
كابن,ك+_ابن,ٱِبْن,B-PERS,noun
موسى,موسى,مُوسَى,I-PERS,noun_prop
ومعه,و+_معه,مَع,O,prep
الموفق,الموفق,مُوَفَّق,O,adj
الابي,الأبي,أَب,I-PERS,noun
في,في,فِي,O,prep
سنة,سنة,سَنَة,O,noun
خمس,خمس,خَمْس,O,adj
عشرة,عشرة,عَشَرَة,O,noun
ووصف,و+_وصف,وَصَف,O,verb
بالفضل,ب+_الفضل,فَضْل,O,noun
،,،,،,O,punc
وذكره,و+_ذكره,ذَكَر,O,verb
شيخنا,شيخنا,شَيْخ,O,noun
في,في,فِي,O,prep
معجمه,معجمه,مُعْجَم,O,noun
فقال,ف+_قال,قال,O,verb
اجاز,أجاز,أَجاز,O,verb
في,في,فِي,O,prep
استدعاء,استدعاء,ٱِسْتِدْعاء,O,noun
ابني,ابني,ٱِبْن,O,noun
محمد,محمد,مُحَمَّد,B-PERS,noun_prop
.,.,.,O,punc
